Col,Dx,Dy,Dz
1891, 2.51638542911e-05, -2.56948148794e-05, -1.56991611578e-05
1892, 1.55508147135e-05, -1.46495228257e-05, -1.97579039359e-05
1893, 2.04754603807e-05, -1.16626383222e-06, -4.04878838077e-06
1894, 2.21325687375e-05, 6.4214951023e-06, -2.14138555487e-05
1895, 2.81856533177e-05, 0.000107070580203, 0.000230279194061
1896, 2.15752849725e-05, -1.46717964815e-06, -1.74807373069e-05
1897, 8.67870882537e-06, 6.98404227362e-07, -1.96371358894e-05
1898, -2.26230460941e-05, 5.98920359955e-05, 0.000154188781137
1899, 2.13335976353e-05, -8.66962183059e-06, -1.57027819114e-05
1900, 2.26064212301e-05, -1.84168760791e-05, -1.96620874089e-05
1901, 1.86043167055e-05, -1.63937983401e-05, -1.71896267265e-05
1902, 1.6427888331e-05, -1.52973815586e-05, -1.99940105376e-05
1903, 1.20212455812e-05, -6.19082536833e-06, -2.75603368421e-05
1904, -2.45752737143e-06, -1.46931167639e-05, -1.07930396538e-05
1905, 2.4773411413e-05, -1.09915634224e-05, -2.83560054558e-05
1906, 2.01263334336e-05, -2.64045881689e-06, -4.92627460738e-06
1907, 6.28774677436e-06, -1.14331321562e-05, -2.46785506523e-05
1908, 2.6902596186e-05, 1.40394555577e-06, -1.04843233251e-05
1909, 2.6211601805e-05, -1.31965015592e-05, -1.60898243335e-05
1910, 2.52616639773e-05, -1.0028404075e-05, -1.60983998207e-05
1911, 1.39137972538e-05, -6.38356907298e-06, -1.16276480206e-05
1912, 2.60338646744e-05, -4.49132054936e-06, -2.70972626856e-05
1913, 2.35627319506e-05, -7.00800635252e-06, -2.14737744007e-05
1914, 2.96673127603e-05, -4.49720347633e-06, -1.62173107021e-05
1915, 2.88158388922e-05, -7.42120447047e-06, -1.26535266925e-05
1916, 0.000216428055429, 3.98936211438e-05, -7.4030718897e-05
1917, 1.28826187039e-05, -1.0501854029e-05, -1.80724238156e-05
1918, 4.98767480425e-05, -2.53410103813e-05, -3.73259255984e-05
1919, 1.1326500758e-05, -4.01628287193e-06, -1.73398693384e-05
1920, -2.19974838764e-05, 5.42682329972e-07, 1.14302679248e-05
1921, -0.020672989052, 0.0056457987435, 0.0180922496933
1922, -3.17822024468e-05, 0.000109256556984, 1.13720540655e-05
1923, 1.45261701875e-05, -2.02994986206e-05, -3.35743076634e-05
1924, 2.46024871389e-05, -1.69760549832e-05, -1.63992202343e-05
1925, 2.72946743501e-05, -1.14380154317e-06, -1.60329077787e-05
1926, 2.01624661288e-05, -7.82241241466e-06, -3.21567301115e-05
1927, 6.44217887739e-06, -1.68714359657e-05, -2.51666329236e-05
1928, 2.75364167862e-05, -2.64799783319e-05, -2.19447755082e-05
1929, 1.79205557756e-05, -8.07772372575e-06, -9.71210472442e-06
1930, 1.81617393459e-05, -1.10621506707e-05, -1.67880093082e-05
1931, 2.54580877659e-05, -1.28254632516e-05, 2.71180311686e-06
1932, 1.34796958201e-05, -7.27792442321e-06, -1.41041452535e-05
1933, 2.66648973165e-05, -1.5787813517e-05, -1.89171201282e-05
1934, 2.23911862555e-05, 4.03605699855e-06, -4.63959060762e-06
1935, 9.0099643029e-06, -7.08687364984e-06, -7.46971732687e-06
1936, -0.000678016101859, 0.00133004512699, -0.000214642605598
1937, 3.19513627945e-05, -4.45407875455e-05, -1.08846276289e-05
1938, 2.18528872185e-05, -8.83060568134e-06, -1.45967210019e-05
1939, -1.51958233357e-05, -1.51138847279e-05, 1.17389373593e-05
1940, 1.97929524963e-05, -2.1169926584e-05, -2.77002770914e-05
1941, 3.78604180403e-05, -4.61695716497e-05, -1.85039412015e-05
1942, 3.23666009032e-07, -9.59563255829e-06, -2.29028969292e-05
1943, 1.02068841508e-05, -7.98693036424e-06, -2.33504228207e-05
1944, 4.53547871541e-06, -1.60262626673e-06, -4.80158212763e-06
1945, -0.000101203037666, -3.87218266231e-05, 3.03939057017e-05
1946, 4.80436683594e-06, -1.76497591759e-05, -2.18738443917e-05
1947, 2.68878845734e-05, -1.58809402919e-05, -1.62826857666e-05
1948, 2.89328595584e-05, -1.0710391117e-05, -1.14040304443e-05
1949, 2.42423047241e-05, -7.87220505369e-06, -1.56055556253e-05
1950, 2.15808726784e-06, -8.84530668648e-06, -1.77256269413e-05
1951, 7.72432474055e-06, 9.16506150701e-07, -1.27771952571e-05
1952, 2.85749426443e-05, -1.57628478936e-05, -2.19079752529e-05
1953, 1.23252040146e-05, -2.28505651801e-06, -5.66766662164e-06
1954, 0.000172310901688, 3.40734122279e-05, 0.000130255326312
1955, 2.17720735288e-05, -3.57509312423e-06, -2.38561615783e-05
1956, 2.15158359701e-05, -6.98539634747e-06, -1.52217006526e-05
1957, 1.77008125357e-05, -6.47434744291e-06, -1.77719483739e-05
1958, 3.71020319043e-05, -8.13965792768e-06, -2.62857957212e-06
1959, 2.46481800125e-05, -3.67879396796e-05, -2.49074617222e-05
1960, 2.11729136842e-05, -9.23626705574e-06, -2.57402904738e-05
1961, 1.31474552212e-05, -1.2516632679e-05, -2.4668603791e-05
1962, 1.32929670564e-05, -6.46382819086e-06, -2.7242372236e-05
1963, 1.5544066971e-05, -2.34812035119e-06, -1.35798562706e-05
1964, 2.3473299178e-06, -1.20961309756e-05, -2.51237178123e-06
1965, 7.2867165827e-05, -2.55323496701e-05, -0.000109367738318
1966, 2.54343986182e-05, -1.25127432295e-05, -2.09906158761e-05
1967, 1.11999648275e-05, -1.78163723468e-05, -1.26506870527e-05
1968, 1.48715909275e-05, -1.28196808331e-05, -2.6120421581e-05
1969, 2.67013973502e-05, 3.7608652177e-05, -5.31168151155e-05
1970, 7.15300902413e-06, -8.56927918377e-06, -1.34285122802e-05
1971, 0.000344199381683, 8.35978730422e-05, -0.000119811078241
1972, -1.48442464049e-05, 5.69081820513e-07, -3.10831572981e-05
1973, 1.9767428282e-05, -8.31415228907e-06, -1.25039923407e-05
1974, 1.38804556234e-05, -1.07492330055e-05, -2.06779410711e-05
1975, -0.000109238488026, 1.37532065006e-05, 9.79511844328e-05
1976, 2.54609103685e-05, -1.96988335109e-05, -3.46138218381e-05
1977, 2.15584070263e-05, -1.60963893904e-05, -1.91361010965e-05
1978, 9.52662899862e-06, -8.55493608288e-06, -2.22805528274e-05
1979, 1.95538026306e-05, -7.96359722001e-06, -2.18036834392e-05
1980, 4.43722717201e-06, -7.64983533706e-06, -1.81701079024e-05
1981, 1.26581469051e-05, -1.27754593091e-05, -2.15136420153e-05
1982, 2.33836301487e-05, 5.70294878082e-06, 2.68861102967e-06
1983, 1.64999407069e-05, -1.48813472525e-05, -2.46816280428e-05
1984, 2.42187228442e-05, -1.06089408014e-05, -1.6684528924e-05
1985, -6.47569264499e-06, -1.03013838164e-05, 1.86534226154e-06
1986, 1.56996525207e-05, 3.66681892532e-07, 4.85590724556e-07
1987, 1.76463703606e-05, -1.29379085989e-05, -2.6691504509e-05
1988, 7.64630646604e-05, -2.46779162892e-05, -0.000108629135885
1989, 2.86156455348e-05, -1.13130180956e-05, -1.84416869568e-05
1990, 2.78208359945e-05, -6.30696255334e-06, -2.02703085258e-05
1991, 1.687888865e-05, -1.23541564584e-05, -2.56669822573e-05
1992, 1.86034692557e-05, -1.97618832433e-05, -2.6441788766e-05
1993, 5.01069261238e-06, -1.17542700269e-05, -1.90948437672e-05
1994, 2.37905848504e-05, -7.64897156151e-06, -1.91482377854e-05
1995, -2.91786749834e-06, 8.52077357867e-06, 3.22917752183e-06
1996, 2.24379281861e-05, -5.83300436667e-06, -2.53372483596e-05
1997, 3.02410715384e-05, -9.2297220172e-06, -2.98216565809e-05
1998, 1.12363395023e-05, -9.86686777407e-06, -2.09007402662e-05
1999, 2.98871046093e-05, -1.05470896472e-05, -1.88128179121e-05
2000, 1.58397262906e-05, -1.27685422086e-05, -2.59426921425e-05
2001, 2.13994437956e-05, -1.08361739574e-05, -1.94239017668e-05
2002, 2.00554076783e-05, -1.76610864178e-05, -2.36527693976e-05
2003, 2.36896051759e-05, -1.01746674639e-05, -2.76038885248e-05
2004, 1.91564159913e-05, -1.04372908751e-05, -1.74239900408e-05
2005, 1.16697394398e-05, -6.77418369203e-06, -2.53320353399e-05
2006, 9.18549088897e-06, -3.29506021016e-06, -1.12607305273e-05
2007, 1.70261614315e-05, -3.45561183577e-06, -7.55646228231e-06
2008, 2.29306993573e-05, -5.04336009223e-06, -1.7610551853e-05
2009, 2.58938567693e-06, -1.46844199514e-05, -2.07980065533e-05
2010, 3.04101888909e-05, -5.20688097843e-05, -1.08696848002e-05
2011, 2.12380070734e-05, -9.63837822027e-06, -1.48361797681e-05
2012, 1.30195856353e-05, -1.72511840796e-05, -1.9107221504e-05
2013, 2.56398019906e-05, -5.47193423365e-06, -2.38678184172e-05
2014, 1.97693766937e-05, -8.22017327583e-06, -2.2203646299e-05
2015, 3.0185137476e-05, -3.70224659987e-05, -1.82229679109e-05
2016, 1.56904166749e-05, -1.10263388705e-05, -2.40048357199e-05
2017, -0.000155997834434, 9.96076444288e-05, 7.4191920178e-05
2018, 7.7750787647e-05, 7.1705847587e-07, -4.07413283858e-05
2019, 1.51339385839e-05, -1.56199151155e-05, -2.59301434362e-05
2020, 1.92192349214e-05, -7.18353332413e-06, -2.54461738097e-05
2021, 1.33540398892e-05, -4.75366900788e-06, 3.86011232123e-07
2022, 5.80027788434e-05, -2.41110788921e-05, -1.4239721945e-05
2023, 1.11569107386e-05, -1.07677779656e-05, -2.10711297965e-05
2024, 1.81163645648e-05, -1.85163803689e-05, -1.4092150865e-05
2025, -6.06291262251e-06, -0.000465174636711, -0.000881848464433
2026, 1.64724867837e-05, -8.21822412839e-06, -2.68064730376e-05
2027, -4.24585402984e-05, -3.50145660265e-05, -1.24156502702e-05
2028, -7.27474369854e-05, 5.71070021481e-06, 0.000117939441499
2029, 1.82014567202e-05, 2.68410570605e-05, 4.68460126797e-05
2030, 2.27414684075e-05, -9.90941948899e-06, -1.91312238833e-05
2031, 1.77259271647e-05, -2.54022877784e-05, -1.95931194405e-05
2032, 1.18479876491e-05, -2.72612206367e-06, -1.55561955267e-05
2033, 1.43122162671e-05, -1.66597156525e-05, -2.85102279586e-05
2034, 4.63909755351e-05, 2.83579669227e-05, -4.07007105562e-06
2035, 1.7723178657e-05, -1.72560828594e-05, -2.55895491095e-05
2036, 1.71070385682e-05, -1.56870187858e-05, -2.43240540033e-05
2037, -3.88398275829e-06, 2.00485547053e-05, -2.46103288875e-05
2038, 1.78748341553e-05, -6.61338047947e-06, -2.80800911631e-05
2039, 1.93971802253e-05, -2.46272457371e-05, -1.36026675652e-05
2040, 1.66810594942e-05, -1.00976064055e-05, -2.15196158013e-05
2041, -4.54047497768e-05, -3.72274657635e-05, -3.73078850199e-05
2042, 9.89522265809e-06, -2.60934471935e-06, -7.54711108819e-07
2043, 1.62686050356e-05, -1.00864186741e-05, -1.82279397905e-05
2044, 2.33184480521e-05, -1.10270844166e-05, -9.40886710015e-06
2045, -3.58075697522e-05, -2.18936868187e-06, -1.02766244914e-05
2046, 2.41837373212e-05, -8.08555134654e-06, -1.96026646835e-05
2047, 1.86223126698e-05, -8.3871230659e-06, -2.67413008327e-05
2048, -9.54754295763e-06, -2.65118940678e-05, -2.22881943673e-05
2049, 3.86952812385e-06, -8.54459941126e-06, 1.9452079305e-06
2050, 7.09859679441e-06, -9.39026254016e-06, -2.57326940438e-05
2051, 2.45871044578e-05, -2.2430368821e-05, -1.46803017584e-06
2052, 1.92248480355e-05, -1.20250353554e-05, -2.75663601719e-05
2053, -9.69116448579e-06, -1.43934257392e-05, -3.1476996498e-05
2054, 1.23152954517e-05, -1.5183782351e-05, -1.97898988997e-05
2055, 1.31807216746e-05, -1.27733251986e-05, -3.2789367346e-05
2056, 1.49477665714e-05, 1.3027138777e-06, -7.70373226087e-06
2057, 7.57190733959e-06, -5.28988754808e-06, -2.42487367536e-05
2058, 2.13214649311e-05, -1.43937033023e-05, -3.68550097655e-05
2059, 2.21798290383e-05, -1.68587250347e-05, -1.83029273771e-05
2060, 9.68270078587e-05, 3.16378490505e-06, 5.06748733542e-05
2061, 2.1235478394e-05, -1.83493255109e-05, -2.56300763229e-05
2062, 2.18296512675e-05, -3.88990259437e-05, -1.64092454901e-05
2063, 1.63023221756e-05, -1.38456470853e-05, -1.7235313256e-05
2064, 2.43341942734e-05, -1.03158625894e-05, -1.74877389279e-05
2065, 1.57705865735e-05, -1.5828270665e-05, -1.69934329569e-05
2066, 1.99083497801e-05, -1.56038415178e-05, -1.52260705189e-05
2067, 2.61268770295e-05, -1.38690718956e-05, -2.16482485561e-05
2068, -0.000619305344276, -0.000517309002606, -0.000270804284861
2069, 1.68589079611e-05, -7.07361362758e-06, -1.71709060997e-05
2070, 1.16012980156e-05, -7.34559147014e-06, 3.19582780325e-06
2071, 0.000158735611547, -0.000229115217151, 1.11275853748e-05
2072, 8.89736559633e-06, -6.38537675094e-06, -2.27386424344e-05
2073, 2.30668952343e-05, -9.89696692643e-06, -2.65775887459e-05
2074, 2.41845032711e-05, -1.39118113005e-05, -2.2947662173e-05
2075, 2.26290420592e-05, -1.38391940739e-05, -2.24742215893e-05
2076, 2.63046895444e-05, -1.08439367244e-05, -2.0560536082e-05
2077, 2.16967787292e-05, -3.05533229703e-05, -1.98274641007e-05
2078, 2.80307655054e-05, -1.20609613506e-06, -1.372958828e-05
2079, -2.65266549327e-05, 2.48847159138e-05, 5.74514742678e-05
2080, 3.13684441126e-05, -1.14300847679e-05, -1.99407009029e-05
2081, -0.00018837335405, 2.97800103798e-05, 0.000127275553461
2082, 4.58388836285e-05, -3.84412756624e-06, 4.12299039722e-06
2083, 1.20934208751e-05, -7.52049920559e-06, -2.46273732992e-05
2084, 1.13139631802e-05, -1.27437763121e-05, -1.93186759527e-05
2085, 2.17011939997e-05, -1.45679194907e-05, -3.0261240088e-05
2086, 1.38617173763e-05, -7.16070165133e-06, -1.27828478563e-05
2087, -0.00289611702513, 0.00480967608642, -0.000637749197567
2088, 6.93774020423e-06, -1.36654521564e-05, -1.66906360547e-05
2089, 9.02864420608e-06, -9.29940499713e-06, -2.22458344141e-05
2090, -7.71195381009e-06, -1.00341177201e-05, -2.05934427528e-05
2091, 3.30585735878e-06, -6.30001819836e-06, -1.46626036918e-05
2092, 2.21619096104e-05, -1.87940544118e-05, -2.91926414603e-05
2093, 2.64390442244e-05, -1.27202161616e-05, -2.14324439702e-05
2094, 1.95947228321e-05, -2.27955808809e-05, -2.35212412874e-05
2095, 1.21066982368e-05, 2.55544145966e-06, -2.13301768455e-05
2096, 1.64741050884e-05, -8.74003647479e-06, -2.28189487126e-05
2097, 2.05084859372e-05, -9.95164801723e-06, -1.66433141702e-05
2098, 2.70485731905e-05, -1.12317161022e-05, -2.6043548798e-05
2099, 2.41748848291e-05, -1.16196600768e-05, -1.95025544649e-05
2100, 1.7107852212e-05, -8.05760207232e-06, -1.7394719843e-05
2101, 1.37548646021e-05, -1.02413230786e-05, -2.24884819464e-05
2102, 2.24942764898e-05, -1.05898947639e-05, -1.18535488635e-05
2103, 1.87347867588e-05, -4.10537876735e-06, -2.30056759413e-05
2104, 2.37646381633e-05, -5.05320979083e-06, -1.89593883827e-05
2105, 2.06525424151e-05, -1.06170603082e-05, -3.20073866971e-05
2106, 1.65822616106e-05, -1.40889679401e-05, -1.8098041472e-05
2107, 1.81289748595e-05, -2.14999591911e-05, -1.58563967643e-05
2108, 1.36116559648e-05, 5.21687403744e-05, 0.000102605542845
2109, 2.15755879415e-05, -5.62865269464e-06, -2.03517230562e-05
2110, 7.50557734266e-06, -7.7331070938e-06, -2.72501098841e-05
2111, 1.87387720426e-05, -2.21809613265e-05, -3.84379352394e-05
2112, 1.44387554309e-05, -1.02366802077e-05, -1.8331372028e-05
2113, 2.6997410541e-05, -1.69539928589e-05, -1.70196586961e-05
2114, 2.06151830987e-05, -6.28635809432e-06, -1.41380272943e-05
2115, 2.73811028464e-05, -1.19505202052e-05, -1.87972508626e-05
2116, 7.48904050861e-06, -1.3567086242e-05, -2.61292645003e-05
2117, 1.36592354097e-05, -6.08299954467e-06, -6.62968688124e-06
2118, 7.44412057334e-06, -1.05350099114e-05, -2.29280929454e-05
2119, 1.54543703909e-05, -1.61038208238e-05, -2.78634185395e-05
2120, 2.99100680416e-05, -2.8184545689e-05, -2.2477428023e-05
2121, 1.51727661371e-06, -6.65148957756e-06, -8.67141096109e-06
2122, 2.02254512588e-05, -5.75240300827e-06, -1.2172345345e-05
2123, 2.69422122008e-05, -3.63971861642e-06, -1.70965503688e-05
2124, -1.62363166129e-05, 2.40744273203e-05, -1.51769237127e-05
2125, 2.40188197475e-05, 4.22852792147e-06, -8.4658596369e-06
2126, 5.45138608366e-05, -4.34764830388e-05, -4.16510159121e-06
2127, 1.66896138922e-05, -1.06293478896e-05, -2.53129636502e-05
2128, 1.74916294032e-05, -1.37232150847e-05, -1.18254636643e-05
2129, -6.13710102783e-05, 4.14015734297e-05, 2.62940267211e-05
2130, 1.12992236311e-05, 4.25808889202e-06, -2.09355975047e-05
2131, 3.13610409085e-05, -9.52684838521e-06, -6.19527911653e-06
2132, 2.1715879862e-05, -1.02027902044e-05, -2.79477935944e-05
2133, 1.8630427533e-05, -7.70304310541e-06, -1.89741068177e-05
2134, 3.65763713956e-05, -1.48356327578e-05, -3.24520660349e-05
2135, 1.31800677806e-05, -2.32584084828e-05, -2.44969338852e-05
2136, 8.36077849965e-06, -4.84357754788e-06, -2.23659056875e-05
2137, -1.66934786186e-05, -1.62476865185e-05, -1.39228881976e-05
2138, 4.11021226464e-06, 2.96445421527e-05, -2.40412000433e-05
2139, 1.48831866635e-05, -9.30541698724e-06, -9.82919030588e-06
2140, 1.2838376716e-05, -0.000203220760477, -0.000392637895182
2141, 9.08536156495e-06, -3.24482790101e-06, -9.8586183069e-06
2142, -2.74446495878e-06, -4.17858142165e-06, -1.88831559648e-05
2143, 7.01801716725e-05, -2.32766884731e-05, -8.47954941022e-05
2144, 1.95819859593e-05, -1.84485375977e-05, -1.52011296983e-05
2145, 1.70572881591e-05, -1.31843455845e-05, -1.57616569286e-05
2146, 2.26036456034e-05, -7.32023990667e-06, -1.41505396944e-05
2147, 7.26431458613e-05, -2.14502953871e-05, -7.812603186e-05
2148, 2.15310085435e-05, -1.55932491448e-05, -2.17380203611e-05
2149, 1.21790731394e-05, -1.15483897222e-05, -2.37605282369e-05
2150, 2.20092941924e-05, -1.00315860994e-05, -2.42109145976e-05
2151, 6.76063011551e-06, -9.8533824351e-06, -2.37311717095e-05
2152, 3.75192077229e-06, -1.17232168213e-05, -3.83684648022e-05
2153, -3.96357322965e-05, -3.16097842735e-05, -5.08830672347e-06
2154, 1.85154355015e-05, -1.11932860705e-05, -2.04306291592e-05
2155, 1.1777763355e-05, 1.16467346669e-05, -1.86237399283e-05
2156, -0.000202109171925, -6.97772310061e-05, 5.39637353208e-05
2157, 4.0143002469e-06, -1.12833709958e-05, -1.55698108949e-05
2158, 2.03198921986e-05, 1.11896178063e-06, -1.00564232274e-05
2159, 6.73086230226e-06, -1.86531778921e-05, -8.45810427724e-06
2160, 1.39050668998e-05, -1.64722283178e-05, -1.73283707246e-05
2161, 2.3221780959e-05, -7.21136280786e-06, -1.27461830915e-05
2162, 1.90378256067e-05, 4.57782504794e-06, -1.16391032008e-05
2163, 1.50353034346e-05, -1.25920335427e-05, -1.97635682512e-05
2164, 5.11584208243e-06, -1.28090420064e-05, -8.70042836161e-06
2165, 2.01421995967e-05, -1.30125471604e-05, -3.19518655375e-05
2166, 2.29062275127e-05, -7.42935108881e-06, -1.9131466472e-05
2167, 1.45210908367e-05, -8.39553045361e-06, -2.39158979174e-05
2168, 8.89309850627e-06, -8.96284828823e-06, -7.46056895882e-06
2169, 2.69519770942e-05, -1.75426795488e-05, -2.88111903138e-05
2170, 2.04168815948e-05, -3.15463779336e-07, -1.19151266803e-05
2171, 2.43630490175e-05, -2.21751210833e-05, -1.88438517749e-05
2172, 4.63168572227e-05, -6.07893893719e-06, -3.35656084874e-05
2173, 2.80941838477e-05, -1.06213063304e-05, -1.56747394736e-05
2174, -3.11091335273e-06, -2.96022748586e-05, -1.58979860225e-05
2175, 1.82071668442e-05, -2.05072173585e-06, -2.13373793449e-05
2176, 2.84924608669e-05, -0.000202466775999, -0.00035668530556
2177, 3.01290708909e-05, -9.68672290597e-06, -1.35158611953e-05
2178, -2.53695014482e-05, 2.6287616271e-05, -2.00895702984e-05
2179, 2.43410083172e-05, -1.27957975204e-05, -4.69650563992e-05
2180, 8.85837825342e-06, -1.40315490018e-05, -2.20756492683e-05
2181, 1.84982495447e-05, -1.31580112791e-05, -1.45390242392e-05
2182, 2.21654369492e-05, -9.61568721589e-06, -1.92358359056e-05
2183, 1.93516516565e-05, 4.38143876676e-07, -1.95971441828e-05
2184, 2.93334143378e-05, -1.17839323824e-05, -1.36506281892e-05
2185, 1.57223875827e-05, -9.68513297952e-06, -1.22772994059e-05
2186, 2.47054503167e-05, -2.72048974377e-06, -8.24419842278e-06
2187, -7.08990086829e-05, 4.67313894796e-05, -9.24970536828e-05
2188, 3.73089188141e-05, 1.32002044239e-05, -2.86695819666e-05
2189, 1.93780139436e-05, -2.46712705153e-06, -2.64818930444e-05
2190, 2.61728733918e-05, -2.06602941498e-05, -4.17360909017e-05
2191, -7.43767880192e-06, -1.67809164513e-06, 2.18802105813e-06
2192, 1.10365928966e-05, -4.74514819636e-06, -2.099134181e-05
2193, 2.01422658957e-05, -1.90438596582e-05, -1.90365812008e-05
2194, 1.65222047659e-05, -1.82755267839e-05, -3.44959845518e-05
2195, 2.47268771504e-05, -1.17732303373e-05, -2.80810561882e-05
2196, 3.21719141049e-05, -0.000109387631585, -0.000142669097387
2197, 5.71339112288e-05, 2.9553657625e-06, -2.67547618491e-05
2198, 2.30109144141e-05, -1.2585593998e-05, -3.65110265161e-05
2199, 1.97315810998e-05, -2.32321889292e-05, -2.629116516e-05
2200, 8.63732054554e-06, -6.25247776615e-06, -1.3586578569e-05
2201, 2.384114126e-05, -1.39631243233e-05, -1.64839973054e-05
2202, 1.90691931197e-05, -3.81516451379e-05, -8.71722267596e-05
2203, -1.71052563476e-05, 5.68476698316e-05, -3.12625871795e-05
2204, 2.84893701517e-05, -1.6774553832e-05, -1.16833552627e-05
2205, 1.28753340517e-05, -2.48643241165e-06, -1.5839648043e-05
2206, 1.54053221757e-05, 3.29109449467e-05, 6.31805537305e-05
2207, -1.71129225032e-05, -2.5185565743e-05, -9.18369092165e-06
2208, 1.41999284896e-05, -4.71209643695e-06, -2.44912488042e-05
2209, 1.81393711432e-05, -1.49730581358e-05, -3.09410656461e-05
2210, -0.000113997958448, -0.000105031824784, -7.03673015464e-05
2211, 2.19929349623e-05, -1.84328697492e-05, -2.18368510694e-05
2212, 0.00120839942394, 0.000326309894654, -0.000396170516829
2213, 2.02236991816e-05, -1.01132815968e-05, -2.54214760943e-05
2214, 1.07579560056e-05, -2.59475968363e-06, -2.53587232232e-06
2215, 1.82946331249e-05, -2.19975896846e-05, -2.33779873829e-05
2216, 1.06328217024e-05, -2.73702608092e-05, -1.80504094917e-05
2217, 2.44419635687e-05, -6.30308868574e-06, 3.01187241265e-06
2218, 2.37653874954e-05, 6.97840461911e-06, -1.4854845748e-05
2219, 1.01377315294e-05, -1.54546209971e-05, -2.25973209895e-05
2220, 1.60697706002e-05, -9.2260755667e-06, -2.49807838432e-05
2221, 1.8387484993e-05, -1.87157922312e-05, -1.75226010293e-05
2222, 4.33116854257e-05, -8.59414705692e-05, -6.99248520776e-06
2223, 2.29622656058e-05, -7.02017792751e-06, -3.07469067352e-05
2224, 1.80312680519e-05, -1.33849282256e-05, -2.54950501721e-05
2225, 1.03052903216e-05, -1.75003768765e-05, -1.95893056194e-05
2226, 1.63477323447e-05, -1.88982953925e-06, -1.34970063569e-05
2227, 1.75567808518e-05, -1.10467477814e-05, -2.16016006032e-05
2228, 1.72048848538e-05, -3.02270390328e-07, -9.07920290043e-06
2229, 1.59170243554e-05, -1.56883776963e-05, -2.06996890504e-05
2230, 1.42308897351e-05, -1.30252755971e-05, -1.98771591375e-05
2231, 2.0048034999e-05, -6.17063336066e-06, -1.38736562427e-05
2232, -0.000121785361443, -4.78228600239e-05, 2.26250651674e-05
2233, 1.9717886515e-05, -2.05351872381e-05, -1.44340198449e-05
2234, 2.62224576909e-05, 1.86664580862e-06, 7.26009905342e-07
2235, 7.01907707452e-06, -1.37766987669e-05, -7.66345046059e-06
2236, 2.03554897499e-05, -5.54375451446e-06, -5.03076815227e-06
2237, 1.58320349945e-05, -5.00848118471e-05, -0.000120473777887
2238, 3.020450644e-05, 9.39817468686e-05, -0.000162830208871
2239, 2.84944110232e-05, -1.74475392312e-05, -4.18278003734e-05
2240, 1.79267357959e-05, -8.64307893646e-06, -1.6576280915e-05
2241, 8.84789452314e-06, -2.00706973e-05, -1.75790931443e-05
2242, 5.81196659182e-05, -7.90264291863e-05, -6.22120027571e-06
2243, 1.03980436449e-05, -9.67583623504e-06, -1.90442776677e-05
2244, 1.35685227793e-06, -1.03062433807e-05, -3.15709282943e-05
2245, 1.32501846791e-05, 4.52734448623e-06, -1.38848608359e-05
2246, 1.1954395721e-05, -1.26364035809e-05, -1.54289907326e-05
2247, 1.82693211326e-05, -1.29960160327e-05, -2.13895143279e-05
2248, 1.84272787549e-05, -2.16107206732e-06, -2.12816837095e-05
2249, 2.86575716736e-05, -2.42325504735e-05, -1.90257842728e-05
2250, 1.71523124742e-05, -3.67850166425e-06, -1.54521580001e-05
2251, 1.99169503659e-05, -6.6609094579e-06, -1.35118271374e-05
2252, 1.99264853607e-05, -4.53877045467e-06, -1.51089059685e-05
2253, 2.17654037512e-05, -1.09365598605e-05, -1.57367993278e-05
2254, 1.14375067143e-05, -8.6849494481e-06, -2.20371179308e-06
2255, 1.17078256508e-05, -8.0951502459e-06, -1.65141592242e-05
2256, 1.9706648418e-05, -9.20493951247e-06, -1.96854169921e-05
2257, 2.59637041146e-05, 9.22153526178e-07, -2.58829643495e-06
2258, 1.13748287137e-05, -0.000153555335081, -0.000333575983863
2259, 1.78140911554e-05, -8.92702776961e-06, -2.36413562896e-05
2260, 2.09866427761e-05, -8.32603885223e-06, -1.79703248915e-05
2261, 2.70401086884e-05, -3.242112161e-06, -1.29238988236e-05
2262, 2.86729379456e-05, -2.81209012062e-05, -1.18846995255e-05
2263, 1.91911405381e-05, -1.23723087696e-05, -1.5294100602e-05
2264, 2.40848136799e-05, 6.95155113867e-07, -1.86347864031e-06
2265, 1.98108473376e-05, -2.40946412035e-05, -2.85482566148e-05
2266, 2.57436825741e-05, -1.07512942366e-05, -2.01992618101e-05
2267, 2.43976100843e-05, -1.20074154633e-05, -1.53892462879e-05
2268, 2.2140616156e-05, -1.15258274436e-05, -1.4849082846e-05
2269, 9.45545403075e-06, -1.12905941456e-05, -2.27163784998e-05
2270, -1.30303301319e-05, -1.03761807916e-05, -1.03040266243e-05
2271, 1.48530512699e-05, -2.18547263922e-05, -2.75297015792e-05
2272, 1.80995697094e-05, -1.39749321982e-05, -1.64472962118e-05
2273, 2.25798086491e-05, -1.94622043559e-05, -2.06067401243e-05
2274, 1.21853546282e-05, -1.21351850643e-05, -1.82899471469e-05
2275, 1.85739807332e-05, -1.9024225559e-05, -2.63955653838e-05
2276, 1.84904690648e-05, -9.95005798056e-06, -2.11782881507e-05
2277, 1.96301388246e-05, -1.21563372811e-05, -1.95305496382e-05
2278, 1.48349556421e-05, 9.00616186171e-06, -2.21102114205e-05
2279, 2.62374431274e-05, -1.19850319653e-05, -1.03933730946e-05
2280, 1.43078963405e-05, -9.3724150561e-06, -2.29171216007e-05
2281, 1.92372771738e-05, -1.54766108791e-05, -2.41294220168e-05
