,bootmad,bootp50,bootsig,dboot,dwa,ecf,eqd,meas,names,wsnt
1001,9.449016566613682,9.179204702427802,4.390003153399026,69.11158617692861,68.92159686569991,7.027552104255873,7.108191385781424,4,NGC 0761,1.0676592147619421
1002,12.266432293652866,10.482653034098412,6.105663424430288,78.39787947639125,77.1908779241318,9.205862400109698,14.680829913505685,3,UGC 01441,11.435858709319989
1003,11.402208298064739,6.451035896457262,5.671285863532828,75.80871499800975,73.66397876389544,10.152537386690707,19.394746174974564,2,NGC 0759,16.525197844611057
1004,18.487390669331358,20.915313186185504,7.7286143089240555,115.08497523884863,113.05074933440376,6.170576215958779,21.957725843107326,5,ESO 297- G 036,21.072866757138364
1005,7.608368292071543,6.584552271618813,3.9730588665209328,83.22120454562533,82.90602960563008,6.041502598088643,6.388236998237602,3,UGC 01444,2.076010188544349
1006,17.32939546486689,17.820815577244016,5.407141190272661,136.61605191991424,127.98418554060169,6.630827230470379,27.725499535114025,4,ESO 354- G 019,26.920911104776163
1007,8.357434336060903,9.229847850280297,4.289364037945504,79.6292448093082,79.76484512539244,5.2663482494166445,8.215191609377387,4,UGC 01448,6.305152598839369
1008,11.17855530953012,14.047292247284918,3.633754155416686,75.74426269075134,77.59823427543594,3.6401624702746678,11.142303574813766,11,ESO 297- G 037,10.530913832299241
1009,7.694376854625247,10.193794329059498,3.175419323880855,52.712265765772194,51.92795167673429,2.805906189706359,6.648842410468399,10,UGC 01451,6.027768729290364
1010,8.120991682352852,9.941942692160659,3.1096119835125515,55.64157977103533,56.31980591563438,3.4634122622498342,7.267767711771638,9,NGC 0775,6.389461872017693
1011,13.102525565569326,17.586343919604307,5.137319225829893,89.1665658972412,86.87746990139227,4.209101565908461,11.663091539722958,11,NGC 0768,10.87709374198017
1012,7.599464493140094,9.302003705784541,7.809462341390895,37.983606526156294,37.74530210917491,3.399183430085809,3.4905465112588745,3,KUG 0156-084,0.793389536036097
1013,6.478997287837796,3.9460794178288654,3.548904507610224,70.85339259014758,70.28405935594871,5.99966889460036,6.038101330335611,2,UGC 01461,0.68017705824702
1014,6.3941587672114,10.78286093481679,4.2359723461879435,54.626957469111446,70.1534091162672,1.9331483707227743,7.510011700516204,2,IC 0178,7.2569424083881335
1015,8.154518633981224,8.075246776288772,3.739625939260628,54.38898564293257,54.70709748710897,5.5781786195757155,8.266940998545477,4,UGC 01285,6.101330736940956
1016,8.364105132927548,11.219893530453017,4.042499591395962,70.66681614865938,69.5333173937772,3.033568893387681,5.36819760473406,9,UGC 01459,4.428883075058895
1017,7.127714298023421,7.607395125795346,4.975281049416078,53.20858903216007,52.88679285954945,4.477177375846086,5.489587090913301,3,UGC 01462,3.1765467372500455
1018,4.082279249518523,1.9900270782698515,1.843510568906759,22.750707156246037,22.38802493425475,4.29838200042764,4.567472971793298,2,CGCG 482-035,1.544578106300221
1019,9.082596153409547,9.796067702160142,2.372893508985416,29.00493872970672,21.675162783729828,1.3625306652907188,8.460398198839,6,NGC 0772,8.349960950151841
1020,13.055819360188432,8.017443224651954,6.6110579510004595,79.18344542653692,76.29508333470855,10.515162213257437,24.704420071634445,2,CGCG 522-098,22.354859308540902
1021,6.290912320966449,6.244458575773373,4.002306718594177,49.75725791873567,48.113063468195094,3.911743219770226,5.832765471347957,3,UGC 01468,4.326594275678114
1022,6.164464835424021,6.236443002091175,2.875367266337902,52.846354462393855,53.8811760150434,3.8908807426789203,4.9829907219126435,4,NGC 0769,3.1130762247201433
1023,2.2496666501638667,3.2351928845053717,0.744495561232887,17.286645883102306,16.888406915873826,0.48968270846388556,1.9044591561169133,19,NGC 0779,1.8404280812759346
1024,9.376842650044136,10.53964087694206,4.302433400291081,70.22036511688272,70.0180053559275,5.5538246035132035,6.155401131468017,6,UGC 01470,2.6540526299772487
1025,22.893975697857478,15.963745636627033,10.095171717505217,104.64167766109372,98.43705692914627,13.566819461546418,47.496029913322445,2,MCG -01-06-020,45.51718650383639
1026,6.75268681776271,7.224935684667249,3.731160602425303,71.99694672569518,71.1920282946023,4.578308053971407,5.1227786926404,4,CGCG 482-038,2.2982508341586736
1027,22.165265880249134,24.962875992840917,6.477135418050377,145.20395470393274,132.4192947195789,7.5167190555529295,41.895902181056044,4,ESO 354- G 024,41.21608368349065
1028,9.251129801873706,5.199220142651569,4.591354291901807,62.03915193175498,60.30765112291713,8.311737880618084,15.643619943368792,2,IC 0179,13.25284340571729
1029,9.148637224209923,4.4345690564476365,4.031451998376649,70.63272810206566,69.96530933792164,9.64277833948304,9.648097026230248,2,NGC 0777,0.3203156617301839
1030,10.0435432536043,13.09218254512709,3.7293590351883594,79.44518412226643,80.10584981583214,3.7482923668751296,7.761256322802137,11,UGC 01479,6.796131549687792
1031,6.1576525425704975,5.690465101540894,3.4757373259772626,59.9945964915954,59.67832581062513,4.5733415395233115,5.515730929587748,3,IC 1764,3.083477720120816
1032,9.102201247587546,11.138536327499914,4.27459288382081,60.69984971293789,59.38747204933055,3.970628967739893,8.449878352842319,6,UGC 01485,7.458857136209142
1033,8.094344900391896,9.793025843848485,2.097497274545183,46.1502120006806,53.62855095504384,1.4617513861171019,7.214762992591165,12,UGC 01493,7.065131840556675
1034,7.392294859538525,7.780499937019781,3.655801477974411,76.43743158322637,77.17584516386388,4.997536857497662,5.972152460173656,4,IC 1769,3.2697446942400017
1035,10.107209884107098,9.490584572009466,5.459666798111923,84.69038662458247,85.89888649678218,7.027891805315112,7.918261590517267,3,FGC 0227,3.647958797553194
1036,10.077494100572984,12.241951703545103,4.0300177542801165,58.45839036366661,58.712735774788435,3.4661424193806822,10.450142237238403,8,UGC 01498,9.85856630079059
1037,4.845211580644798,6.49739669301377,2.1717374709665607,33.96720596578392,33.798463673425566,1.861552247627418,3.726792399573072,10,UGC 01500,3.2285607968364056
1038,7.299514643734608,7.969993525293782,4.700945276435649,51.241150822396314,50.38745539710973,4.1033003772949,8.041382520024376,3,ESO 354- G 030,6.915689325515218
1039,0.8223143201606385,1.0372379724819585,0.23334726083020366,3.7051059279555183,4.7238735876170335,0.1680810159521909,0.8833130029036632,11,NGC 0784,0.8671739347876909
1040,10.425263538062945,12.330022763515972,4.522328135228744,76.70828903538207,76.86103569274759,5.259772643129211,6.945338337474556,8,IC 0187,4.535693592449052
1041,10.782390457647233,12.757997985411407,4.990627473415916,65.46004944860927,64.36917158464816,4.622129284487602,11.35500460480698,7,IC 0188,10.371694676024255
1042,13.602010935000363,19.685004590187223,5.337175720865733,74.4723645011616,73.58080231626471,3.3052841683786376,14.457621481585221,12,ESO 114- G 021,14.074726124193678
1043,9.081811758012135,11.942052860014122,3.3878514873820293,68.11367915824287,67.75977140583244,3.197693828313647,7.140098482532416,12,ESO 414- G 025,6.3840238502551445
1044,13.369870156400607,13.228152176167242,6.336118734905552,92.74027728867239,91.70847987673159,9.351003894928223,12.266892531342558,4,NGC 0799,7.939482258469065
1045,8.578946465824165,4.219425234866623,3.923488072033608,64.74875892990595,63.79291003814928,8.792084205008237,10.396782986818517,2,NGC 0792,5.549085673067558
1046,5.182053195345927,6.073519728536582,2.2992268821297954,26.258458361412757,27.793365314201075,2.8339349606011552,8.414336981352582,4,2MASX J02021731+6821460,7.922744440838681
1047,15.709310567948005,7.746962678822722,7.0141951599540375,118.72588064785087,117.99833031989876,16.262798727985796,18.417091880577797,2,NGC 0794,8.643532314434198
1048,9.388652549341273,11.827295891445186,3.5984794021919697,70.03048487974459,70.26951157315467,4.169510475405975,6.02341207619268,10,ESO 013- G 028,4.34703064575161
1049,13.195956886870242,13.246519946294379,6.448350756418048,99.69260629446683,98.85844205940799,9.125604328703009,12.455979292019547,4,UGC 01531,8.477898664125249
1050,10.49544437926402,9.397580480007303,5.594849805853661,106.78019275552141,106.8403170659812,8.03296740684099,9.172235890156205,3,UGC 01536,4.427340721618334
1051,11.90149245203743,14.135896586419419,5.062257061255217,95.03187623935466,96.41165009442719,5.505127608750285,7.709779663229126,8,IC 0194,5.3976172953366
1052,19.16292653914945,19.22943568995128,8.065277790536888,105.56146270461777,100.99868203730267,10.29827416595375,24.652663624594037,4,NGC 0797 NED02,22.398646677650675
1053,6.9996858795773385,6.3835110150351975,3.879425496062009,67.1397258308021,66.14209996428211,4.9545936720054735,7.099189680710426,3,UGC 01553,5.084338272384
1054,15.6058266503542,18.19058165714453,7.046033395149037,111.64574761241383,112.5894508791342,7.74767748388562,16.27137594277472,5,UGC 01537,14.308429986438057
1055,12.877079908852211,13.936713724573563,6.930170071727766,109.74211309314732,109.37129462750794,8.175773890078759,8.93171456180113,4,CGCG 438-018,3.596143255182805
1056,7.578301443767432,6.762680327811785,3.964912572799148,74.64009599179849,75.09125174707079,5.803984584036613,6.108550796779374,3,CGCG 482-062,1.90477184594357
1057,4.046231838451041,5.9789077993499955,1.0066732379638175,20.96109765365488,20.35797781904778,0.5992696623169583,4.090989163212643,28,NGC 0803,4.046859054297518
1058,8.938962701207831,12.663080214790963,3.1179001516157157,56.657272471912904,68.71116161758707,2.2100287537100973,14.317131384934571,12,NGC 0801,14.145530177453693
1059,9.804309511370667,8.768661019890487,5.130529053505655,96.87630734288385,97.37793125096192,7.526575981309396,7.753248216870638,3,ESO 153- G 012,1.8610512916048938
1060,7.063306274957355,7.722448405344959,3.2958573951737646,46.992594742322865,47.03911232207123,4.371587895723808,6.360235446432473,5,IC 0196,4.619720143473755
1061,17.50347126393836,8.665116814691908,7.9953103030505535,131.03186040722113,129.00357111628767,18.11569587055875,20.14252354407589,2,UGC 01560,8.80583998543422
1062,8.039331588167428,9.203698841360971,3.5638431897062732,65.29538678188808,66.4645205530761,3.9644969429482297,5.647659161106797,7,NGC 0808,4.022290142367613
1063,7.777961915022038,8.850889550779888,4.545339003245771,62.15450736864174,61.27770646586739,4.637246966767727,5.633656005698549,4,IC 0197,3.199065576031046
1064,12.333471103145756,13.689224058113057,6.830795109958777,106.56998119729954,106.75647241376588,7.520072236811998,11.731902311286948,4,FGC 0233,9.004779030865189
1065,4.199726235873791,4.270399027282305,1.930886332093802,23.789707490415665,23.7129048467172,2.6505223515032985,4.879784062935892,4,UGCA 024,4.0971970620247875
1066,9.230889412938692,10.161535260739273,4.1507444703559635,54.95603082824547,54.43271519716812,5.058713635114018,10.257284923866576,5,UGC 01572,8.923077404533263
1067,15.721334619069077,14.867980391144632,9.137640821239911,138.53855424428943,138.62345833179734,11.274535202009353,11.373250853981245,3,2MASX J02045062+3448149,1.4952227145937333
1068,24.3346164363143,28.748471310873025,9.822282890418832,160.83571926180767,161.81079378583752,11.129847511318008,30.92575883277884,5,UGC 01567,28.853579565766303
1069,9.18202301119861,5.0587194941184075,4.352993001213654,60.809872413452084,60.605263643547424,8.35275551628138,15.486462043107725,2,NGC 0807,13.040781491070511
1070,24.765641088133385,32.62036882990628,5.294098231713286,45.12973326007327,45.350719369975714,2.788863260699249,27.391829960996017,9,ESO 153- G 017,27.249487891063954
1071,10.437727050625703,10.864336113508646,5.063014678480262,92.30484830940085,93.7288828777561,6.718375945579411,8.340700676817965,4,UGC 01580,4.9427434117230495
1072,6.897070760843508,6.254997310623549,3.292767827656553,61.1822043897905,59.75844572251007,4.173601321523352,9.000409378036625,3,UGC 01576,7.974234821048861
1073,7.252039394906804,6.115550537429836,2.942787216101688,80.16971269669527,73.8759567725427,2.795142867658169,12.798805047238902,2,UGC 01574,12.489859366166124
1074,10.257595844016551,11.341332058841095,4.6746404703503694,82.7415823864608,84.17736672622338,5.789979973815326,7.75377670531993,5,KUG 0202+345,5.157245883102673
1075,12.923808067121461,11.11803677502393,5.548508686767807,106.31486249066079,110.2936087312389,8.465146539850013,14.398186530911103,3,CGCG 413-038,11.646848047337752
1076,9.266919727078445,11.92915069159999,4.236889414443848,68.62070077196854,71.44678080536747,2.463259419251663,5.5194024536082855,6,IC 0200,4.939246549663736
