,names,meas,bootp50,bootsig,dboot,wsnt,dwa,ecf,eqd,bootmad
913,IC 0167,9,6.32715990807851,1.7044602245493181,21.77347697937089,6.3091499180631345,21.99970251310901,1.2284202738519212,6.4276270160772775,4.827370171352457
914,2MASXi J0151102+323724,2,5.656687139494853,4.721360919820362,61.59882597989423,14.763490384489096,62.13905613458121,9.222910179186986,17.40754780278523,10.140653601176083
915,UGC 01316,5,10.11905948554621,4.566835855588082,73.74588936709395,5.305055916905124,69.41802029407212,2.6973750929959874,5.951424255907587,7.911416128505055
916,NGC 0674,17,7.038781147973227,1.5916535677220514,32.6588712031773,6.224682735085755,31.73595612193311,1.3069666935681403,6.360411707631128,5.007692020712709
917,2MASX J01512108+3303323,3,43.586023222518904,25.69510236867891,328.8252698269254,15.954670216765384,333.66043546660813,28.25204473469409,32.445793770794026,44.13441338017219
918,AGC 410956,3,17.682637660921262,10.047931239276943,204.99483624737562,9.14780580908501,207.28534078930792,15.527396897419482,18.021720382103414,20.254024147821696
919,UGC 01318,2,16.26809288536495,13.824446339942089,172.7315592900934,44.39391118106441,167.1860357204467,23.041960353848857,50.01750980307374,27.28784210361345
920,KUG 0148-067,6,7.779961677554144,3.403771464344036,42.532678372671405,3.065444467311261,41.12423026490341,2.8429244319154647,4.180809623476186,6.206265393676344
921,UGC 01319,12,13.144246047917937,3.88840137432491,66.68509593626327,5.111608799484845,67.62056657881244,1.8590024142209214,5.439157517028727,9.467185793655474
922,UGC 01324,5,24.456411703336254,9.748171737760957,134.48032791437234,16.68707198490084,135.76862800782308,13.182837881697708,21.2660665390755,21.862271077085495
923,UGC 01325,2,6.304478112478629,5.782093922853366,79.72254048722895,15.667130865510263,77.7752434697765,10.71916125541794,18.98313481953593,11.449176203983795
924,2MASX J01514608+3311127,3,13.441813166543394,7.836904271655615,170.34990523503907,1.7275671624607383,170.81447313434572,12.512023023267727,12.63072477871299,15.52742929876934
925,KUG 0149-057,2,2.560968650773937,2.3520831060991503,35.2807258303077,2.5248350199728544,35.12228730681726,5.446462019902197,6.003227499630381,5.253020755570589
926,NGC 0706,5,13.43555970761675,4.025196674834994,55.51250376566237,19.402838844616905,52.300513301999935,4.892500166958962,20.01016524454179,11.350107276494183
927,ESO 477- G 010,3,14.918652014749066,8.89040580206747,118.69061025612203,3.404589278787001,119.88491772418669,10.08119623825261,10.640570743686167,15.335398933091744
928,UGC 01337,3,9.012337889428315,5.545613000037154,91.53343952044123,2.5655122406989017,91.48751804100591,7.203632582095254,7.646840879408975,9.629523727517315
929,ESO 414- G 008,8,15.528335275958241,3.3121974354327777,42.18083412464224,16.880907399163807,42.67743375138313,2.337364808593575,17.041957307410293,13.299994865753687
930,KUG 0149+353,2,5.319410016838377,1.6635246218295532,53.54353532550299,12.896837572639308,58.404311208644984,2.2097635150494086,13.08478024910944,7.191477167325121
931,ESO 543- G 020,4,17.72723347470122,8.41588974861399,133.6758476109153,2.577454430082646,132.9586960073117,13.557059128012,13.799895780025519,18.329020100321443
932,UGC 01336,2,9.120319079013568,6.579856317187216,71.2156496803833,26.009165937228698,67.63192114741823,9.321185462757253,27.628992221603283,13.563845015989852
933,UGC 01339,2,3.4346248863147646,3.1340977699082986,54.474163360800496,1.2338194905623692,53.89968249323743,7.428577044382471,7.5303431156633085,7.086090416733682
934,ESO 354- G 006,4,18.261114932647757,8.032241720576637,118.63340182590204,19.863640798743234,116.47158102287437,7.827732200522812,21.3503540294909,18.102719474347904
935,UGC 01344,4,9.467363388913423,3.4559113970334483,37.28978839086701,12.847534012714181,40.012522315290006,4.079854474952549,13.47977532248361,7.667075484697474
936,NGC 0704,2,5.709849324506411,5.11111346122191,71.16738108811144,13.96334508175019,69.3172587060188,9.553462524898142,16.91873671663078,10.342674423447981
937,KUG 0150-036A,3,14.610439211735368,8.858065531290528,105.17671736743984,3.9013668586324406,106.78132917386301,9.132604308782568,9.931018317696806,14.452063733718253
938,KUG 0150-036B,3,7.650618579986114,4.459129555093398,75.45335037034774,1.507605354130828,76.00188661642704,6.0839515597554445,6.267961429783582,8.218142203858994
939,NGC 0708,4,3.413828434599936,1.81837323227707,72.93562380524476,0.3572640444626535,73.74802727596538,0.3345370635150971,0.4894411551260447,1.8735360681061595
940,MCG -01-05-047,16,12.274255032134032,2.8531657767268457,67.97631302704131,6.575660585661377,69.42497969613318,2.8539108160851647,7.168271694347838,9.215042413919655
941,UGC 01350,4,9.297573692318823,4.358027104404254,68.63387232111913,3.4580767170068953,68.7226008900028,7.007261590812407,7.814090451407637,9.49574206947025
942,NGC 0716,12,11.363319346121308,2.9548074548993615,54.72226596621972,9.90648660600283,53.97722666522592,2.6956438666001445,10.266692394849104,8.790479880098532
943,NGC 0720,2,1.4894531966961884,1.3745398402811781,22.628248947319857,1.9329536042611126,22.22145100102271,3.0626110055430904,3.6215874706404216,2.99919298839581
944,2MASX J01530484-0334099,3,20.08867043553416,11.985429930370156,116.77979894356433,6.964897643932315,119.65519116847882,10.483144328495577,12.585949078338228,19.027817791433893
945,NGC 0712,2,4.752300260043353,4.260221121324942,75.01143709481055,2.0424113599338467,74.3526671061291,10.247453983100948,10.449007479132089,9.718556686707913
946,ESO 197- G 010,2,6.876601298904128,5.723176025170618,78.18964391606912,18.569290507782803,78.00035005042129,10.75018595723742,21.45658519144221,11.984872005777266
947,UGC 01357,5,22.419470770157933,9.481183296587188,140.41975340646368,11.350840038509773,140.3327841836385,13.041851141025163,17.289634199846333,20.63231230639153
948,UGC 01361,2,1.800742284989696,1.5522920100468285,65.35323398251151,2.835300919598225,66.20497029054171,2.9416794023253177,4.085634468566611,3.1622808507557734
949,UGC 01364,3,10.014530945935466,6.473712414297152,70.57630918619093,6.658554525897231,67.37832331212316,5.591827813469455,8.695107053385662,9.695525497072376
950,KUG 0151+352,2,1.7901704473650828,1.4567922854536277,56.70349541431577,3.6344595002397475,57.96955946535203,2.3902642658840905,4.350018289575961,2.8476685311348064
951,UGC 01369,3,6.332213173390457,4.227541967060348,49.0980183137648,2.9480191128484416,48.11555632574355,3.9918511396420806,4.962428055980408,6.195300470697999
952,UGC 01366,10,11.193614001312778,3.6608897112927323,68.02765794736152,3.2727322654404536,67.51580857797626,2.0907917406990526,3.883579094627838,8.245755483111038
953,ESO 197- G 011,3,6.349584992177233,3.7546742689362578,85.88367162978949,1.433357530351691,85.93945561872826,6.088177673146707,6.254631978751265,7.477866238806687
954,UGC 01373,4,8.722943130981626,4.632403973775719,55.15821945444151,3.7582555780585154,53.24894024558651,4.161527495996395,5.6073876350705385,7.5155365336241235
955,UGC 01372,3,6.666562122838987,3.725625360722905,74.37431340196169,3.4333349359572263,75.30999797639505,5.7373004041202345,6.686135259593738,7.5812751184691525
956,UGC 01374,3,5.423242374790184,3.4634144007685443,46.9530341813419,1.7148440334815855,46.675004601703634,3.8318204128725877,4.198039749177519,5.55690337561186
957,UGC 01377,3,9.906282248953428,6.411199422840188,82.21817518684148,2.7284453602152823,81.33767807814188,6.750335541201322,7.2808958241748005,9.981306637148194
958,UGC 01383,4,9.144103087470494,4.350195495638699,82.57830576929474,3.024594165420901,82.56655262416035,5.750920235071396,6.497788348019024,8.641144776368238
959,UGC 01382,2,6.256879054662291,5.689330216995812,84.28963354827046,13.233051763522022,82.58412120436445,11.381931741178855,17.45457043690586,12.018367268839627
960,NGC 0721,9,15.361076634262778,4.457728277567606,69.88238660104335,10.050631375715486,74.58799251106055,2.1111519826006435,10.269963668102978,12.343044422875058
961,NGC 0722,5,12.89984785753402,4.875410245916147,65.56296556952931,11.099484167966875,65.98671981680651,6.407166680949637,12.816018635770568,11.310846592247941
962,UGC 01385,3,5.625157406920435,3.277758437768208,48.980118427190014,5.965467049410232,49.12848065056877,5.230384577852303,7.933707831136362,6.690651987202402
963,NGC 0731,2,3.4844063569735213,3.115744285196831,54.705345420370016,2.731352519535435,54.23625015510858,7.4749635663656235,7.958352021899135,7.085266055155799
964,UGC 01380,2,4.164851174183786,1.7841999821575163,55.55944895147893,10.443165238771712,58.99293451041455,2.4324611848079356,10.722712698747788,5.737350461659711
965,MRK 1010,3,6.111137112056462,4.9303426015360685,66.57170246890746,3.254132791258544,65.51209430466128,2.6573582045341064,4.201301328201638,4.448624964011267
966,UGC 01386,2,2.747448865180974,2.5559459300779457,34.80169683497889,1.422259305269648,34.303088127389664,6.035169767151206,6.20049156517143,5.683002101662524
967,KUG 0152+051B,3,5.375653425447893,3.163754155493655,74.46896742987646,1.7758800521115738,74.20740527005174,5.191854907320382,5.4871766272058835,6.383393053124629
968,UGC 01391,7,13.293048497258667,5.194633959226246,86.62551101315793,7.041261522523826,87.47969555545511,5.377692070454576,8.85996251872459,11.464672137898207
969,UGC 01395,4,8.928486258470617,4.2083751258168425,64.59253996761935,3.703548897301454,64.57444471683803,6.5842971650126065,7.554418812317454,9.140077553327862
970,UGC 01392,2,5.563467604313681,4.693376413296165,66.90581932513227,14.02317489026134,66.58756035660407,9.177249279131896,16.759216519103244,9.97670562017773
971,UGC 01394,4,11.056204949732608,5.2605195286537745,81.239033309959,3.9353360340032575,81.28514708943271,8.28819459285304,9.175022578147853,11.306582939565018
972,CGCG 460-051,3,11.254963262613249,7.0194900223632555,115.88095909295538,8.096319169183527,113.36190311965488,8.70064125186576,11.884929208159248,12.497982637306258
973,IC 1748,3,14.984906533506834,9.093241151053753,103.695386995703,3.4422033381789907,105.29030944733282,9.075005459468862,9.705899644585259,14.63103825881613
974,IC 1749,3,5.567320710204819,3.268062887685343,70.40881664966815,2.6015900431852463,70.53531651543544,5.055717482929939,5.685820083330465,6.381467143420197
975,2MASX J01561251+1454234,2,4.840915085051354,4.532632997572501,61.56436390042554,1.9577345526924466,60.71053456839144,10.483201366094542,10.66443788771318,10.043276673815877
976,UGC 01408,3,9.780331241541184,5.40185707528195,121.61371207656555,6.83816572023648,122.91655172571106,8.810215792611492,11.152596681033447,11.409314836588807
977,ESO 477- G 016,6,6.041049857625764,2.400719126097846,37.52409929936599,3.651714621899223,37.2470633925012,2.7430249549056747,4.56718792946249,5.1583827649519
978,UGC 01410,4,14.631576022233787,6.55964447142593,95.60014148772707,12.366867980146404,97.25453002393967,6.999522567376835,14.210304001307925,12.982519176835739
979,UGC 01378,7,8.07596358163818,3.1656774294830927,42.85444174501814,5.705315192878641,43.01390102628954,3.539882987622085,6.714267868959958,7.058001134049274
980,NGC 0741,2,4.995970732069323,4.458807970230788,70.63229644173077,9.321663322678582,70.21016602403147,9.676525045835668,13.436091100616133,9.705739993808523
981,UGC 01405,3,6.669172242029799,3.5586475947323195,69.22041950947428,7.0842480199149085,69.92030245665154,3.599620675566786,7.9463097734505785,6.444537831021514
982,NGC 0748,5,11.76677641693931,4.642852177207189,64.67010288915469,8.467044607530545,65.49506328072647,6.359427902825969,10.589294954677275,10.595875450724558
983,UGC 01404,6,14.376158822130709,5.043295148462621,73.08039689437953,9.47904471525728,65.3344194416785,2.9105531935977873,9.915826168636139,11.691421639730056
984,NGC 0755,20,4.236445696626844,0.9454015324694004,18.795974639249906,2.3705745806657363,18.188424690221915,0.5333756669308836,2.4298381519295678,2.991324059282126
985,NGC 0735,7,10.974855812992464,4.549432328417077,70.40454171938988,5.384654619884898,70.1218426751305,5.035208851254703,7.372098313994564,9.56728421963026
986,NGC 0736,2,3.823947445126975,3.5122171852873336,60.73849099190104,2.4710569366408586,59.971488413027764,8.265407170039689,8.626881132290187,7.837226219380293
987,UGC 01417,3,15.78509597657365,8.291473317127894,150.41738121160532,13.608139399612675,154.9856548129714,12.203410221137236,18.278530546645364,17.93541206650827
988,UGC 01420,3,6.228949800787158,3.7541612109264193,71.35731985154985,1.068395450816739,71.24324441666568,5.4469023077358685,5.550694874458894,7.011567231171016
989,ESO 245- G 010,13,14.898707105350482,4.196142501212078,82.5677882220678,8.339117594677855,82.6546841098819,3.8385541316077494,9.180162312244196,11.377980125533863
990,UGC 01416,7,20.345508872585338,7.461506678740659,111.11548529156553,15.118039633617858,76.22379339052517,2.2653362520629985,15.286820163086606,17.84520236879109
991,CGCG 522-082,4,18.544157696860186,4.285526562335894,25.114720209215463,26.618324279941344,34.23026807675647,3.490270153211861,26.84617613766468,5.340983190925667
992,IC 0176,7,8.88957473221401,3.5834004595601203,58.11165554758254,5.150937155816824,57.72407266427698,3.3945699484491643,6.168894448609773,7.432804751967315
993,NGC 0740,8,9.569699175048079,3.753422068777518,64.82585122469654,2.8919409900921456,64.15427165780717,2.663448353746794,3.9315747256349645,7.533292310878101
994,UGCA 022,6,3.7710848766142457,1.5623093836218223,28.991092263284344,0.7152896923981794,28.75571863634169,1.811029877396214,1.947169371388331,3.295756803206466
995,IC 1756,6,15.307216154453881,5.986936994320229,101.395196166145,8.39598897253952,102.78506655800662,6.619364145741373,10.691520589744549,13.317713020542726
996,IC 1755,4,11.754357627476345,5.7890695397270004,108.35065164586761,2.074468073384104,108.2251953122139,7.540853728697782,7.820990521993055,11.105229623310052
997,2MASX J01571518+1450072,3,15.490870998242627,8.838029710358871,147.71963623466735,8.01492363282081,149.59737322434384,11.938130195220056,14.379080408634428,16.80729401485947
998,KUG 0154+041,3,6.411458168619106,3.809910915397771,72.4035393830674,4.787639282718121,71.333357514316,5.250316577474547,7.105442566450715,7.203861620050941
999,2MFGC 01488,3,12.587581311046355,7.38663954063156,110.32577827576905,4.906493348481472,110.2621592225093,13.124840216145286,14.011963020149517,15.565292005525023
1000,NGC 0747,5,11.48769686148826,4.759714422664971,83.10926485322696,6.83191198383251,85.13809063442679,5.822377912518966,8.976363735445604,10.673513683567636
1001,NGC 0750,2,10.579996239543679,5.261659574520502,55.87625446008286,31.756919939097614,55.05191286255104,7.587380059082925,32.65073200066462,15.410724990944512
1002,NGC 0753,16,15.595971969083514,2.232460468393372,47.37016682924871,17.718595233006084,54.564139378908756,1.3698958982458385,17.771472415169676,12.320422924539908
1003,IC 1762,10,13.034173046121026,3.639230351570486,72.20210198192291,9.444952676867963,72.69867117273051,3.400366019902487,10.038407251032545,10.222996096004442
1004,NGC 0761,4,9.249928682843263,4.378826445389825,69.03629489046212,1.0676592147619421,68.92159686569991,7.027552104255873,7.108191385781424,9.527708228583512
1005,UGC 01441,3,10.463625440077516,6.235042062398582,78.27978696415845,11.435858709319989,77.1908779241318,9.205862400109698,14.680829913505685,12.347215785234928
1006,NGC 0759,2,6.422865129330151,5.713535426045586,75.81553977320279,16.525197844611057,73.66397876389544,10.152537386690707,19.394746174974564,11.410615362601892
1007,ESO 297- G 036,5,20.881649381905223,7.663871756735583,115.09975191686168,21.072866757138364,113.05074933440376,6.170576215958779,21.957725843107326,18.39576643363402
1008,UGC 01444,3,6.602983385562942,3.955097101265196,83.11984497780057,2.076010188544349,82.90602960563008,6.041502598088643,6.388236998237602,7.668159579416543
1009,ESO 354- G 019,4,17.822692763167378,5.3399736206178225,136.83393068688835,26.920911104776163,127.98418554060169,6.630827230470379,27.725499535114025,17.25373164753268
1010,UGC 01448,4,9.209423179303457,4.2877070356608815,79.68503751713935,6.305152598839369,79.76484512539244,5.2663482494166445,8.215191609377387,8.413198571652307
1011,ESO 297- G 037,11,14.029907021511935,3.647592487737158,75.60964561410209,10.530913832299241,77.59823427543594,3.6401624702746678,11.142303574813766,11.139695084347562
1012,UGC 01451,10,10.212768975441172,3.1364966873135045,52.67221493202427,6.027768729290364,51.92795167673429,2.805906189706359,6.648842410468399,7.648921536011234
1013,NGC 0775,9,9.943609950754059,3.123074282166836,55.60452468058552,6.389461872017693,56.31980591563438,3.4634122622498342,7.267767711771638,8.155235298619077
1014,NGC 0768,11,17.793980165823015,5.1397196616887815,89.14945842486522,10.87709374198017,86.87746990139227,4.209101565908461,11.663091539722958,13.141354945255376
1015,KUG 0156-084,3,9.339814240827135,7.788382482484164,38.061654979234966,0.793389536036097,37.74530210917491,3.399183430085809,3.4905465112588745,7.707499815980053
1016,UGC 01461,2,3.957016606649449,3.5854156678297358,70.875457958913,0.68017705824702,70.28405935594871,5.99966889460036,6.038101330335611,6.454448720364116
1017,IC 0178,2,10.810293962775534,4.186386369237794,54.59911715078054,7.2569424083881335,70.1534091162672,1.9331483707227743,7.510011700516204,6.5201282651239
1018,UGC 01285,4,8.004162475149434,3.707178303081017,54.34522275666011,6.101330736940956,54.70709748710897,5.5781786195757155,8.266940998545477,8.09352090792523
1019,UGC 01459,9,11.147023284460996,4.01375065408524,70.77619678555055,4.428883075058895,69.5333173937772,3.033568893387681,5.36819760473406,8.36958480910844
1020,UGC 01462,3,7.709612958674586,4.957858167853465,53.259756859143465,3.1765467372500455,52.88679285954945,4.477177375846086,5.489587090913301,7.148539760739122
1021,CGCG 482-035,2,1.9806180328105096,1.8212239393215122,22.800482920750408,1.544578106300221,22.38802493425475,4.29838200042764,4.567472971793298,4.076221625931979
1022,NGC 0772,6,9.7776161773362,2.3658601478451162,28.966152530468463,8.349960950151841,21.675162783729828,1.3625306652907188,8.460398198839,9.087143030190516
1023,CGCG 522-098,2,7.952468813686918,6.550350262728316,78.99796093112818,22.354859308540902,76.29508333470855,10.515162213257437,24.704420071634445,13.023420991193644
1024,UGC 01468,3,6.353463096738977,3.9437556935284106,49.853127429745896,4.326594275678114,48.113063468195094,3.911743219770226,5.832765471347957,6.396575739194065
1025,NGC 0769,4,6.26367081969824,2.85983896017895,52.80097231966084,3.1130762247201433,53.8811760150434,3.8908807426789203,4.9829907219126435,6.117890631503422
1026,NGC 0779,19,3.236597908887469,0.7461612000203381,17.293399093078257,1.8404280812759384,16.88840691587386,0.48968270846388656,1.904459156116917,2.2552549152590475
1027,UGC 01470,6,10.592447491275257,4.359301959707557,70.28997167139357,2.6540526299772487,70.0180053559275,5.5538246035132035,6.155401131468017,9.348235686132483
1028,MCG -01-06-020,2,16.020074977604345,10.229729960450381,104.83435710676868,45.51718650383639,98.43705692914627,13.566819461546418,47.496029913322445,22.707845393784762
1029,CGCG 482-038,4,7.233643654856459,3.6659285505925774,72.01438412364767,2.2982508341586736,71.1920282946023,4.578308053971407,5.1227786926404,6.723337521168407
1030,ESO 354- G 024,4,24.93796285456402,6.491220651768031,145.36408064820972,41.21608368349065,132.4192947195789,7.5167190555529295,41.895902181056044,21.992361747584223
1031,IC 0179,2,5.189990542770844,4.6512332581032965,62.13709084442278,13.25284340571729,60.30765112291713,8.311737880618084,15.643619943368792,9.199511976000599
1032,NGC 0777,2,4.399245203449731,4.0634719064814275,70.61576908244697,0.3203156617301839,69.96530933792164,9.64277833948304,9.648097026230248,9.201111234473203
1033,UGC 01479,11,13.13753433887503,3.7463145131010043,79.40119572184005,6.796131549687792,80.10584981583214,3.7482923668751296,7.761256322802137,10.016173498057254
1034,IC 1764,3,5.700993476946481,3.5325607284628915,59.98895107115148,3.083477720120816,59.67832581062513,4.5733415395233115,5.515730929587748,6.247303192991562
1035,UGC 01485,6,11.138726259172596,4.309846704571631,60.664627392763315,7.458857136209142,59.38747204933055,3.970628967739893,8.449878352842319,9.09655709562638
1036,UGC 01493,12,9.797452924275511,2.1422863549333826,46.16557892225741,7.065131840556675,53.62855095504384,1.4617513861171019,7.214762992591165,8.0901719292778
1037,IC 1769,4,7.837982371239875,3.633587552704677,76.38118055567801,3.2697446942400017,77.17584516386388,4.997536857497662,5.972152460173656,7.383344672763355
1038,FGC 0227,3,9.369666683478817,5.488202511039217,84.82887919554913,3.647958797553194,85.89888649678218,7.027891805315112,7.918261590517267,10.03678474360998
1039,UGC 01498,8,12.182325002699226,3.999623610681304,58.37546262566095,9.85856630079059,58.712735774788435,3.4661424193806822,10.450142237238403,10.063447958343934
1040,UGC 01500,10,6.517791193018534,2.1666779169326063,33.96934957995227,3.2285607968364056,33.798463673425566,1.861552247627418,3.726792399573072,4.870236854930461
1041,ESO 354- G 030,3,7.955726633182077,4.778078921110448,51.396785258528276,6.915689325515218,50.38745539710973,4.1033003772949,8.041382520024376,7.324477512043204
1042,NGC 0784,11,1.0402847975894198,0.2335474811968665,3.7036539890343305,0.8671739347876909,4.7238735876170335,0.1680810159521909,0.8833130029036632,0.8254896714088786
1043,IC 0187,8,12.325925601252127,4.5021057744599275,76.79790256035157,4.535693592449052,76.86103569274759,5.259772643129211,6.945338337474556,10.469252733788196
1044,IC 0188,7,12.72267115655979,5.022786731465483,65.5794754939414,10.371694676024255,64.36917158464816,4.622129284487602,11.35500460480698,10.80374332859554
1045,ESO 114- G 021,12,19.64367275185708,5.37614257963186,74.39606815515536,14.074726124193678,73.58080231626471,3.3052841683786376,14.457621481585221,13.551304078142307
1046,ESO 414- G 025,12,11.91239302628855,3.3878847783663004,68.11439841953673,6.3840238502551445,67.75977140583244,3.197693828313647,7.140098482532416,9.070986119430192
1047,NGC 0799,4,13.18804963574491,6.375626085141847,92.96415505116039,7.939482258469065,91.70847987673159,9.351003894928223,12.266892531342558,13.388020026205883
1048,NGC 0792,2,4.182133094816003,3.9601943868214438,64.7273658530322,5.549085673067558,63.79291003814928,8.792084205008237,10.396782986818517,8.584581879309566
1049,2MASX J02021731+6821460,4,6.114530830699448,2.306554562438126,26.243797052244545,7.922744440838681,27.793365314201075,2.8339349606011552,8.414336981352582,5.1913136185243225
1050,NGC 0794,2,7.678922368403472,7.025602534149318,118.62474671661336,8.643532314434198,117.99833031989876,16.262798727985796,18.417091880577797,15.827737813797123
1051,ESO 013- G 028,10,11.655622043067705,3.5135001331228577,69.98033021610273,4.34703064575161,70.26951157315467,4.169510475405975,6.02341207619268,9.291232568615348
1052,UGC 01531,4,13.311400928538642,6.353263591959596,99.5488437687278,8.477898664125249,98.85844205940799,9.125604328703009,12.455979292019547,13.18109503330148
1053,UGC 01536,3,9.429025179923162,5.598088735604143,106.82514850010638,4.427340721618334,106.8403170659812,8.03296740684099,9.172235890156205,10.592583229731455
1054,IC 0194,8,14.066020313192725,5.052060606373303,94.8875566440337,5.3976172953366,96.41165009442719,5.505127608750285,7.709779663229126,11.916025103329144
1055,NGC 0797 NED02,4,19.05080345728715,8.194678168016825,105.52521327260035,22.398646677650675,100.99868203730267,10.29827416595375,24.652663624594037,18.99090422195839
1056,UGC 01553,3,6.385885076714738,3.9382978711375456,67.0454898284621,5.084338272384,66.14209996428211,4.9545936720054735,7.099189680710426,6.972785272001069
1057,UGC 01537,5,18.19992260178953,7.037787209011266,111.71563553898285,14.308429986438057,112.5894508791342,7.74767748388562,16.27137594277472,15.734965279184967
1058,CGCG 438-018,4,13.865502139469989,6.977048992645014,109.69299472721187,3.596143255182805,109.37129462750794,8.175773890078759,8.93171456180113,12.806744514598162
1059,CGCG 482-062,3,6.7986785381622035,3.92133008473972,74.50841211969298,1.90477184594357,75.09125174707079,5.803984584036613,6.108550796779374,7.639636075251904
1060,NGC 0803,28,5.974834081420527,1.013842979589771,20.96647468078089,4.046859054297518,20.35797781904778,0.5992696623169583,4.090989163212643,4.047998062618773
1061,NGC 0801,12,12.683538306768183,3.140630380771926,56.6804993979952,14.145530177453693,68.71116161758707,2.2100287537100973,14.317131384934571,8.951361978145584
1062,ESO 153- G 012,3,8.800475419773615,5.162784670534097,96.78718049829352,1.8610512916048938,97.37793125096192,7.526575981309396,7.753248216870638,9.84858565527214
1063,IC 0196,5,7.754718508493798,3.2857209197095503,46.95522533079681,4.619720143473755,47.03911232207123,4.371587895723808,6.360235446432473,7.071758215577062
1064,UGC 01560,2,8.555477309366356,7.961977511781261,131.0391369192662,8.80583998543422,129.00357111628767,18.11569587055875,20.14252354407589,17.49487869610673
1065,NGC 0808,7,9.299349311564232,3.605459566643584,65.27826844504666,4.022290142367613,66.4645205530761,3.9644969429482297,5.647659161106797,8.12490113987399
1066,IC 0197,4,8.764871419433579,4.558220750475277,62.04874537774815,3.199065576031046,61.27770646586739,4.637246966767727,5.633656005698549,7.649788233123407
1067,FGC 0233,4,13.683746884692777,6.740159854270527,106.38353641974807,9.004779030865189,106.75647241376588,7.520072236811998,11.731902311286948,12.336634189469434
1068,UGCA 024,4,4.226247568291198,1.9450155340049484,23.81933731111753,4.0971970620247875,23.7129048467172,2.6505223515032985,4.879784062935892,4.1856444436964955
1069,UGC 01572,5,10.221564450621473,4.183842977774961,54.97985043599202,8.923077404533263,54.43271519716812,5.058713635114018,10.257284923866576,9.27613161182151
1070,2MASX J02045062+3448149,3,14.952303957504839,9.20908745684217,138.73199231901853,1.4952227145937333,138.62345833179734,11.274535202009353,11.373250853981245,15.748062058056421
1071,UGC 01567,5,28.80824597316496,9.814846762442034,161.2851142239681,28.853579565766303,161.81079378583752,11.129847511318008,30.92575883277884,24.426273693095624
1072,NGC 0807,2,5.115674846558376,4.354728983111291,60.72291179944554,13.040781491070511,60.605263643547424,8.35275551628138,15.486462043107725,9.340733121465794
1073,ESO 153- G 017,9,32.54221584656764,5.274219999043559,45.17742866016119,27.249487891063954,45.350719369975714,2.788863260699249,27.391829960996017,24.798942209007837
1074,UGC 01580,4,10.818193731640529,4.9784049473911285,92.16350099038696,4.9427434117230495,93.7288828777561,6.718375945579411,8.340700676817965,10.39717359879008
1075,UGC 01576,3,6.2389211192628595,3.281749713997983,61.089832151540655,7.974234821048861,59.75844572251007,4.173601321523352,9.000409378036625,6.82759497137931
1076,UGC 01574,2,6.096969804493349,2.9167545060240085,80.10957921233079,12.489859366166124,73.8759567725427,2.795142867658169,12.798805047238902,7.27557174583473
1077,KUG 0202+345,5,11.3051211448028,4.708777113668209,82.79889478156137,5.157245883102673,84.17736672622338,5.789979973815326,7.75377670531993,10.188846040015877
1078,CGCG 413-038,3,11.041792888829026,5.488888444444582,105.81944193143299,11.646848047337752,110.2936087312389,8.465146539850013,14.398186530911103,12.880235698877282
1079,IC 0200,6,11.890431662961788,4.208711172330611,68.62539924339674,4.939246549663736,71.44678080536747,2.463259419251663,5.5194024536082855,9.07078522831991
1080,UGC 01584,3,8.60940095119286,5.043150318425742,86.95394327222675,1.9046599689174937,87.54029176406425,6.971925682742854,7.227411523006435,9.320930361974657
1081,UGC 01581,5,7.4605921183276305,3.1057476440696226,61.59872608591479,3.228853114694156,61.01590250578091,2.004035536820016,3.8002172134113126,5.94672576029636
1082,UGC 01587,3,10.111168371565581,5.8245305937277845,78.20042200318649,9.646120393588136,78.41922705180025,9.352356563056318,13.435557745406014,11.77452547546665
1083,ESO 052- G 020,5,19.460224364287427,5.67989724650517,84.6696318584616,17.794009566277758,73.45025492281945,3.439362688974012,18.12335488123242,17.90431823275275
1084,MCG -01-06-043,4,9.675461129613465,4.62541916061343,71.76291337919893,2.9433408085718917,71.35360472377589,7.275530426259819,7.84835002397555,9.973297377665158
1085,IC 0198,8,18.885803299378033,5.986948257988792,96.66006044066927,16.56271861288317,98.03485594333877,5.7637940157624055,17.536960093063026,16.10424978390623
1086,UGC 01586,2,6.021720797348369,5.528075591797553,92.45349511827857,6.631925342120945,91.08394832917749,12.790724259359175,14.407812492617515,12.30475242993994
1087,ESO 298- G 008,8,8.620008053547613,3.2205356959271327,60.13179357974467,5.254579599962863,60.05272533864462,3.054207379896443,6.077728974852349,7.02789755897171
1088,IC 0199,3,11.354238841751505,5.581379869377486,116.10448457969055,13.374691926527879,119.78028041149311,8.770261473462794,15.993744728562971,13.319951212253876
1089,ESO 197- G 024,9,11.144931689810626,3.5445754098791613,72.84987904609802,6.117831883456668,73.52482096321974,3.71291628560118,7.1563687927692365,8.982132435599585
1090,UGC 01595,4,7.373209684598839,3.5791010331424564,73.3538766363871,1.456859190338781,73.4938730158531,5.007661067219258,5.215276413059819,7.223711479029797
1091,FGC 0243,2,8.67129994629806,6.590103100135488,115.25729807205536,16.20756011502253,122.5433917279468,10.460690266416174,19.29018003368458,13.135238349525169
1092,ESO 414- G 031,3,10.964543896449376,6.301546922688729,145.0601225991256,6.97142545236205,146.09292466530644,10.221261140826694,12.372346266849116,12.900193130559385
