ICol,Dx,Dy,Dz
7972, 1.48028064078e-06, -1.80485334876e-05, -1.80206400399e-06
7973, 2.83229146813e-06, -1.87398950808e-05, -1.23901566849e-06
7974, 7.16049496061e-07, -1.83767764977e-05, 1.9790944711e-06
7975, 4.70307303319e-06, -1.99760697835e-05, 1.04575718035e-06
7976, 3.47762356394e-06, -1.81740276372e-05, -2.10127443671e-06
7977, -1.46722471878e-06, -1.97995488628e-05, -4.56048551499e-07
7978, 1.44855857285e-06, -1.83881410017e-05, -6.15848749951e-07
7979, -2.42055878506e-06, -1.7272459883e-05, -3.09118101266e-07
7980, -8.51969565585e-07, -1.93096184808e-05, -1.73855633538e-06
7981, 1.40265934565e-06, -1.74242069055e-05, -2.94894944972e-06
7982, 7.3876871117e-07, -1.87669926429e-05, 3.12051439306e-06
7983, -1.55716421885e-06, -2.00216354791e-05, -3.28305513869e-06
7984, 3.11251589217e-08, -1.79483723602e-05, 1.45146154782e-06
7985, -1.93857380129e-06, -1.70847042828e-05, -4.44818428119e-07
7986, 1.23748644254e-06, -1.76413252312e-05, -3.9188773386e-06
7987, -1.82724381718e-06, -1.83967712677e-05, -2.30788186446e-06
7988, 2.14626006992e-06, -2.00672436253e-05, -8.56632565667e-07
7989, 2.79192905584e-06, -1.9850635013e-05, -1.90234580748e-06
7990, 2.5522793184e-06, -1.85066335327e-05, -1.92381140507e-06
7991, 1.73133820254e-06, -1.76150428175e-05, -6.93422852721e-06
7992, 4.37501982031e-07, -1.77820055747e-05, -2.91236567484e-06
7993, 5.39270794369e-06, -1.80694484821e-05, -2.86150640159e-07
7994, 4.52818591271e-06, -2.05971805203e-05, -5.42064789196e-07
7995, -1.26069022764e-07, -1.98581247922e-05, -1.06015258329e-07
7996, -8.65214701666e-07, -1.90108976577e-05, -1.68273795929e-06
7997, 2.88587812131e-06, -1.91859161126e-05, -1.97838529514e-06
7998, 1.04502028337e-06, -1.99701369026e-05, -8.94151410948e-07
7999, 2.93188263053e-06, -2.02833839942e-05, -8.08772260966e-07
8000, 1.67336330447e-07, -1.79820248823e-05, -1.45282193011e-06
8001, 1.23774648419e-06, -1.99866066965e-05, -1.78256847935e-06
8002, -8.49918259901e-07, -1.89359099823e-05, -1.57201607723e-06
8003, -1.17674375054e-06, -2.0769608108e-05, 9.83171697576e-07
8004, -3.41436123513e-06, -1.84055099229e-05, 5.59783604963e-07
8005, -6.05444675597e-07, -1.88288409235e-05, -5.50398437418e-06
8006, -2.05397270869e-06, -1.93721692474e-05, 6.09651031295e-07
8007, 4.0165277508e-06, -1.89751507364e-05, -4.51501400564e-06
8008, 6.51173756689e-06, -1.84483095658e-05, -2.37182575566e-06
8009, 1.39381875115e-06, -1.78997174992e-05, -2.69895873929e-06
8010, -2.77806717346e-06, -1.55904134627e-05, -2.08327826606e-06
8011, -1.42957232058e-06, -2.17909882779e-05, 6.82846853864e-08
8012, -4.60892245802e-06, -1.95558656831e-05, 7.67106920064e-07
8013, 1.44725181345e-06, -2.01046679091e-05, -2.48867503889e-06
8014, -3.11343916686e-07, -1.9505642585e-05, 4.86359364327e-07
8015, 3.06627645991e-07, -2.04397075523e-05, -5.89630746012e-07
8016, -3.5940105722e-07, -1.84788832113e-05, -7.18287956718e-07
8017, 3.2640957662e-06, -1.90232573085e-05, -4.53435938798e-06
8018, 2.48762937921e-06, -2.11147823989e-05, -1.72337407459e-06
8019, 2.35076359024e-06, -1.89839327466e-05, -1.56703431766e-06
8020, 7.54925390829e-07, -1.71644960522e-05, -2.07812836644e-06
8021, 4.59828343349e-07, -1.73549072137e-05, -1.15856895848e-06
8022, 5.67095799767e-07, -1.86156604687e-05, -1.99183996563e-06
8023, 1.2089114994e-06, -1.73888716665e-05, -1.67685898915e-06
8024, 6.64871185999e-07, -1.9548580253e-05, -7.65579670388e-07
8025, 1.32152950965e-06, -1.81434008487e-05, -2.16851444545e-06
8026, 3.03167489335e-09, -1.75719906011e-05, -1.54584218966e-06
8027, 6.42752954479e-07, -1.95409821259e-05, -4.89611865746e-07
8028, -8.92038944603e-07, -1.7132020795e-05, -1.98873393974e-06
8029, 3.63659995624e-06, -1.84075794015e-05, -1.39363694843e-06
8030, -1.86096543481e-08, -1.85560338743e-05, 2.64658364593e-07
8031, -9.1445016503e-07, -1.93228316126e-05, -1.30123796024e-06
8032, 4.77487574959e-06, -1.96625483279e-05, 1.59291324545e-07
8033, -2.43768911956e-09, -1.87673791452e-05, -3.83452776288e-06
8034, 2.43200348676e-06, -1.89119896253e-05, -2.41769749258e-07
8035, 3.00321070094e-06, -2.15865492415e-05, -3.94554979033e-06
8036, 2.13420741598e-06, -1.80585825802e-05, 1.00223550136e-06
8037, -2.12702733952e-06, -1.65018501547e-05, -7.6153770186e-07
8038, 2.85242899971e-06, -1.9545844952e-05, 4.06336996899e-07
8039, 1.43706841256e-06, -1.87374390294e-05, -1.37096637337e-06
8040, -7.53452780751e-07, -1.81999168618e-05, -1.08291555481e-06
8041, -8.86732435443e-07, -1.93452649135e-05, -2.99211010856e-06
8042, 5.26536024082e-06, -1.9389876402e-05, -1.63729142728e-06
8043, 3.0419459571e-06, -1.74605809065e-05, -2.17945425167e-06
8044, 7.27102331912e-07, -1.9922746828e-05, -1.71487129623e-06
8045, 8.35231650659e-07, -1.7121857716e-05, -3.35142978047e-06
8046, 1.04926530602e-06, -1.84880990798e-05, 7.311322594e-07
8047, 2.18591801103e-06, -1.82735522694e-05, -1.83469473086e-06
8048, -1.34814854703e-07, -1.67216084864e-05, -1.08617063572e-07
8049, 2.75514597664e-06, -1.89964119985e-05, 8.77633015926e-07
8050, -2.52905656287e-06, -1.86903796709e-05, -7.96921446348e-07
8051, 2.31379548687e-06, -2.05493949063e-05, -3.2545247062e-06
8052, -1.65901570299e-06, -1.80807010814e-05, -2.62700840424e-06
8053, 3.46780450879e-06, -1.98552305487e-05, 1.92450527522e-07
8054, -3.94930135111e-07, -1.75827294926e-05, -3.09068929128e-06
8055, 3.030254863e-06, -1.77674860172e-05, -1.8470437525e-06
8056, 2.45245496692e-06, -1.84030496712e-05, -1.76806652724e-06
8057, 6.43493587578e-06, -2.04081450008e-05, -4.6716651474e-06
8058, 1.1881056823e-06, -2.14648284629e-05, -2.10180360102e-06
8059, -9.94808176453e-07, -1.86504557003e-05, -2.2213139396e-06
8060, 3.22919039685e-06, -1.77726019409e-05, 4.73420000779e-07
8061, 1.5198498943e-06, -1.85338444366e-05, -3.51079877444e-06
8062, 5.88208225963e-07, -1.69204407374e-05, -1.24190094855e-06
8063, -1.32789751071e-07, -1.80568003591e-05, -1.10990563743e-07
8064, 1.39640483163e-06, -1.7956148589e-05, -3.70875437752e-06
8065, 1.4488900283e-06, -1.83331804755e-05, -3.19259657408e-06
8066, 8.02635955459e-07, -1.80136296641e-05, -1.2804254554e-06
8067, -6.48960848148e-07, -1.72198871373e-05, -1.96883038258e-06
8068, -2.51136900665e-06, -1.89733451263e-05, -6.31653856494e-07
8069, 2.35795375482e-06, -2.03420293317e-05, -1.61517432324e-07
8070, -2.05142816479e-06, -1.92963224668e-05, -1.10194233056e-06
8071, -1.34508785813e-07, -1.67962809585e-05, -1.08352949482e-07
8072, 1.85138599901e-06, -2.03086779692e-05, -3.04520193649e-06
8073, -2.3721096883e-06, -1.70721869821e-05, -7.21241923446e-07
8074, 1.13980581566e-06, -1.90227567093e-05, -2.16696913916e-06
8075, -1.09965518224e-06, -1.84574352985e-05, 7.68658167832e-08
8076, 2.55438278901e-06, -2.0600071647e-05, -3.14447011141e-06
8077, 1.4625271817e-06, -2.01844766503e-05, -1.84441714653e-06
8078, -2.47730392132e-06, -1.86337090008e-05, 8.00868234816e-07
8079, 3.97755148308e-06, -2.09698584143e-05, -3.01130525031e-06
8080, -1.36318600938e-07, -1.54527552418e-05, -1.08731383391e-07
8081, 4.62259517518e-07, -1.91378717023e-05, -5.68783983611e-07
8082, 1.59847325759e-07, -1.70278060181e-05, 1.51200369543e-06
8083, 8.7459800809e-07, -1.84973765598e-05, -2.54122631348e-06
8084, 1.01937245686e-06, -1.83893719546e-05, -2.88722698746e-07
8085, -8.49668343415e-07, -1.93400405602e-05, -1.04506452584e-06
8086, -1.3113584213e-07, -1.77346367354e-05, -1.11070090904e-07
8087, 3.88065989069e-06, -1.99833881954e-05, 3.05523613929e-07
8088, 3.45190435762e-06, -1.8969361884e-05, -2.86622392869e-06
8089, 3.06418216761e-06, -1.84114423782e-05, 2.67802440939e-08
8090, -7.15586915352e-07, -1.98834865428e-05, -1.43627125425e-07
8091, 4.64061135238e-07, -1.85245299577e-05, 3.23942284054e-07
8092, -1.50028772932e-06, -1.99121889152e-05, -1.44507950023e-06
8093, -2.11805639384e-06, -1.58977175e-05, -9.03736800204e-07
8094, 1.32336363347e-06, -1.95340621578e-05, 5.91224617894e-07
8095, 1.31530684847e-06, -2.02661187031e-05, -1.51816986851e-06
8096, -6.26373963538e-07, -1.6936582937e-05, -1.96743669883e-06
8097, 5.63000163434e-07, -1.94876492933e-05, -2.63783335779e-07
8098, 2.29236119727e-06, -1.83141413054e-05, -2.67197112677e-06
8099, 2.98116138621e-06, -1.94775946899e-05, 3.41046985997e-07
8100, 1.22231665571e-07, -1.84544248631e-05, -2.11702261073e-08
8101, 1.80314898072e-06, -2.04982013311e-05, -6.23342459665e-07
8102, 8.96230413238e-07, -2.00339014655e-05, 2.65910616858e-07
8103, -6.94714894579e-07, -1.84427470422e-05, 3.15937964925e-06
8104, -5.6018380843e-07, -1.74563075465e-05, -8.72339465103e-07
8105, 1.87143643223e-06, -1.87516336127e-05, -6.91133368841e-07
8106, 2.52078578972e-06, -2.01125748698e-05, 5.55408159537e-07
8107, 4.78899937188e-06, -1.7884697209e-05, -1.13516760069e-06
8108, -5.40884679048e-07, -1.78379578946e-05, 6.69566520273e-07
8109, -5.6809982397e-07, -2.13048046125e-05, 6.49033475472e-07
8110, 2.1527326993e-06, -1.91796569403e-05, -5.67108466444e-07
8111, 1.83326413342e-06, -1.76936682923e-05, -9.66040568285e-08
8112, 4.89230171522e-07, -1.80361020633e-05, -3.89268734171e-06
8113, 1.4546163144e-06, -1.90538570827e-05, -3.89154716337e-06
8114, -1.63288226859e-07, -1.72036475666e-05, -1.75811547992e-06
8115, 1.19895883276e-06, -1.98504528333e-05, 6.26047195035e-08
8116, 5.04947512626e-06, -1.6826559822e-05, -2.01689439217e-07
8117, 3.64906521198e-06, -1.83567734946e-05, 1.64169477645e-06
8118, 4.4813562177e-06, -2.1843238288e-05, -6.54627093221e-07
8119, 1.83430544563e-06, -1.74662722567e-05, -3.11192462778e-06
8120, -3.27359587233e-06, -1.87737700452e-05, 7.31241975327e-07
8121, -7.90484378993e-07, -1.91012573145e-05, -6.29923229523e-07
8122, 1.26428790648e-06, -1.76123340009e-05, -4.25094078971e-06
8123, 1.90386677837e-06, -1.84628334098e-05, -3.59207118153e-06
8124, -1.27222214834e-07, -1.91006629702e-05, -1.07643787051e-07
8125, 6.40138930891e-07, -2.03389657377e-05, -2.10331539229e-06
8126, 4.1161212704e-06, -1.67887321005e-05, 2.62223281336e-07
8127, -3.96845419739e-07, -1.75654456885e-05, 3.82241402265e-07
8128, 5.9403399674e-07, -1.91398419455e-05, -1.04006736298e-06
8129, 6.97730062271e-06, -2.32746316025e-05, -4.33595738312e-07
8130, 1.31339486992e-06, -1.8519955312e-05, -2.72213679034e-06
8131, 4.58916703526e-06, -1.96895768506e-05, -3.7180058561e-06
8132, -1.49340711415e-06, -1.96046457204e-05, -4.43303767509e-07
8133, -4.26205896749e-08, -1.78702626644e-05, -4.78586974269e-07
8134, 1.49797125399e-06, -1.90165475725e-05, 3.07514994371e-07
8135, 4.47500307161e-06, -2.18981646564e-05, 1.30534243363e-06
8136, 4.36924729154e-07, -1.80577685813e-05, -1.12989127566e-06
8137, 3.62273512749e-06, -1.93482419265e-05, -2.30159674635e-06
8138, -2.06315337209e-06, -1.75122213163e-05, 3.81386180523e-07
8139, 2.93362523461e-06, -1.97466015361e-05, -2.59834380688e-06
8140, 3.14941532665e-06, -1.83747176364e-05, -1.03787994155e-06
8141, -1.34027232975e-07, -1.69776300998e-05, -1.08188346529e-07
8142, -1.17060262158e-06, -1.81979078126e-05, 8.88944988232e-07
8143, 1.70277243487e-06, -1.81523939245e-05, 1.25646388527e-06
8144, 2.58446992858e-06, -2.12943916495e-05, 7.63831136616e-07
8145, 4.79461080933e-06, -1.85832300509e-05, -3.07999883123e-06
8146, 4.73782729631e-06, -1.96079965122e-05, -7.20822127138e-07
8147, -1.68513743006e-06, -2.15063473315e-05, -1.02594321855e-06
8148, 5.2942537689e-06, -1.65294842179e-05, -2.48209022053e-06
8149, -1.94657119004e-06, -1.84340210017e-05, -3.446131829e-06
8150, -1.64991673251e-07, -2.00779758648e-05, -1.58840495001e-06
8151, 1.40319147045e-06, -1.85854416678e-05, -3.72433497046e-06
8152, 2.22706591819e-06, -1.86017939367e-05, -1.76457099121e-06
8153, 1.12623168802e-06, -1.85555771519e-05, -3.15795441617e-06
8154, -1.27120447361e-06, -1.91909362686e-05, -1.61069987653e-06
8155, 2.06760864315e-06, -1.82602882558e-05, -1.1846690723e-06
8156, -2.7035071878e-07, -1.86993942346e-05, 2.43338935993e-06
8157, 8.89384012798e-07, -2.16549966265e-05, 2.64976833373e-07
8158, -1.32779896804e-07, -1.7496594682e-05, -1.07964435588e-07
8159, 1.25598918671e-06, -1.80822913839e-05, -8.9852914835e-07
8160, -2.19896642743e-06, -1.98459080781e-05, -2.02810714097e-06
8161, -1.30246451611e-07, -1.79866204576e-05, -1.0579058992e-07
8162, 4.76162079013e-06, -2.00560146026e-05, -1.86155488944e-06
8163, 3.47519355767e-06, -1.9156198486e-05, 7.04286851463e-07
8164, -2.95321616973e-07, -1.83383233544e-05, 2.35748440418e-06
8165, 1.2938198388e-06, -2.003166008e-05, -6.85222941758e-07
8166, -1.34133016663e-07, -1.7405922731e-05, -1.08290681597e-07
8167, -9.01198698378e-07, -1.94690657136e-05, -1.80961570329e-06
8168, 5.29152643624e-07, -1.66114601746e-05, -2.13844265109e-06
8169, 8.39980760631e-07, -2.14140038877e-05, 3.30564773403e-07
8170, -3.7500842663e-06, -1.86875048231e-05, 1.27409596566e-06
8171, 9.55803701822e-07, -1.85313711383e-05, 6.28405506598e-07
8172, 2.31860738298e-06, -1.87463202317e-05, -1.18187611136e-06
8173, 7.16524194759e-07, -1.98044217021e-05, 6.43981655436e-07
8174, 3.16997930373e-06, -2.07093841471e-05, -9.94269150488e-07
8175, 4.30224152006e-06, -2.14241546474e-05, -7.13920998085e-07
8176, 9.73144371075e-07, -1.77490626838e-05, -1.09662093784e-06
8177, 7.16930989496e-07, -2.04655791346e-05, -3.39144782684e-06
8178, 3.97726908131e-06, -2.00623773212e-05, 8.45909963397e-07
8179, 3.47822656099e-07, -1.58427495915e-05, -1.27129655036e-06
8180, -6.39332367838e-07, -2.05678910905e-05, -1.57067194575e-06
8181, 1.4425254466e-06, -2.0120375079e-05, -1.32643987358e-07
8182, 5.90987003405e-06, -1.89588919975e-05, 7.29998172704e-07
8183, 1.11745315117e-06, -2.0094233628e-05, 1.66554019886e-06
8184, -1.34729814416e-07, -1.69176655854e-05, -1.08001625784e-07
8185, -2.28138096005e-06, -1.89980569812e-05, -1.18774930911e-06
8186, -1.61564111122e-06, -2.02920927646e-05, -5.09063477212e-07
8187, 3.96804963068e-06, -1.86957524102e-05, -2.87859753547e-06
8188, -2.38595454773e-06, -1.7457390538e-05, 4.80198633733e-07
8189, -1.35813679438e-07, -1.7895250262e-05, -1.0409410655e-07
8190, 2.04829766037e-06, -1.81218236903e-05, -2.6412343065e-06
8191, 6.59035827227e-07, -1.88468257817e-05, 1.17801578923e-06
8192, 3.72199404266e-06, -1.86518961535e-05, -1.11547131996e-06
8193, -2.09845558086e-06, -1.94526538093e-05, -6.91200355112e-07
8194, 3.55922348548e-06, -2.09562866066e-05, -1.32387122916e-06
8195, -2.06083597728e-06, -1.84672568207e-05, -2.88928603177e-08
8196, -3.07701936328e-06, -1.78862686269e-05, -7.48862240956e-07
8197, 1.90544493087e-06, -1.71467520112e-05, -2.66647395607e-06
8198, 3.64750225756e-06, -1.93332320129e-05, -4.98705135339e-06
8199, 3.51165895836e-06, -1.96804154753e-05, -2.93027355949e-07
8200, -6.52320648661e-07, -2.06516390733e-05, -1.46953200352e-06
8201, 1.57100159754e-07, -1.76049892911e-05, -1.50749935278e-06
8202, 3.90482548351e-06, -1.81215534752e-05, -2.97879700657e-06
8203, 1.06878882986e-06, -2.1135479055e-05, -1.12787630237e-06
8204, 2.84262349444e-06, -1.85673245986e-05, -2.71299189756e-06
8205, 4.12601015611e-06, -1.65093023994e-05, -1.71822557297e-06
8206, -2.67943591688e-06, -1.66359003858e-05, -7.63141301077e-07
8207, 3.12697632982e-06, -2.02272309884e-05, -9.78953303668e-07
8208, -1.38545336108e-06, -1.84688439047e-05, -1.36198570993e-06
8209, 9.77843374926e-08, -1.84153529782e-05, -9.12650408549e-07
8210, 4.52465237292e-06, -1.63927579708e-05, -2.0198841895e-06
8211, 1.60053201186e-06, -1.97258384213e-05, -1.51885205201e-06
8212, 5.4806442694e-07, -1.73200283882e-05, -4.18858190603e-07
8213, -2.76599821197e-06, -1.8530829807e-05, -2.42335799834e-06
8214, 2.17972083184e-06, -1.78357268859e-05, -2.30207642831e-06
8215, 2.18877077577e-06, -1.85320069756e-05, -3.91867959885e-07
8216, 6.03625491442e-06, -1.85779682982e-05, 8.02577966439e-08
8217, 7.73295341782e-07, -1.89695267591e-05, -1.23479275182e-06
8218, -2.82461806058e-07, -1.75975751206e-05, -2.89735761115e-06
8219, -4.71381442343e-06, -1.90080826549e-05, -3.29647879701e-06
8220, 1.70436127336e-06, -1.88648696244e-05, -6.46975094028e-07
8221, 1.04473502187e-06, -1.90129964191e-05, -1.06714770757e-07
8222, 1.41313982371e-06, -1.75064957924e-05, -5.88089314011e-08
8223, -1.13735091094e-06, -1.89023000391e-05, -4.84369335547e-07
8224, 1.9899136558e-06, -1.94266114526e-05, -1.40233115716e-06
8225, -2.58658672597e-06, -1.7392569925e-05, 7.62062634725e-07
8226, -5.70340068638e-07, -1.88167804911e-05, -1.28860953125e-06
8227, 2.15758596627e-06, -1.60437659362e-05, -1.33236286827e-06
8228, -1.33298124111e-07, -1.66196558211e-05, -1.07848845783e-07
8229, 9.44654282986e-07, -2.03965127717e-05, -1.08770339475e-06
8230, 2.96424380222e-06, -1.97013261353e-05, -9.11976482816e-07
8231, -1.38181135784e-07, -1.79000274891e-05, -1.04058332131e-07
8232, 3.84615496641e-06, -1.79651990823e-05, -3.89999806071e-06
8233, -1.35140835239e-07, -1.6449556905e-05, -1.06682422074e-07
8234, -1.828273456e-06, -1.57927811446e-05, 4.93858591398e-07
8235, 6.0278596486e-06, -1.85013247631e-05, -2.51224317883e-06
8236, 1.69821652144e-06, -2.07294998248e-05, -8.72952850209e-07
8237, 3.34149121139e-06, -1.76090600438e-05, -2.07233991015e-06
8238, 3.52637303134e-06, -1.95955618563e-05, -5.32858577537e-07
8239, -8.91351648489e-07, -1.90942008503e-05, -3.11638559437e-06
8240, -7.4549205922e-07, -2.1891884848e-05, 1.64585863971e-06
8241, 5.73150457909e-06, -2.20110770917e-05, -3.98987456952e-06
8242, -1.33745802348e-07, -1.62234471834e-05, -1.07165261178e-07
8243, -2.37440902074e-06, -1.81471860789e-05, -7.80216190136e-07
8244, -7.01137419621e-07, -1.79177133321e-05, -1.83423607212e-06
8245, 8.566979647e-07, -1.62178949946e-05, -1.95576548559e-06
8246, 2.97493809272e-06, -1.68591090483e-05, -5.42258883294e-07
8247, -1.38525723064e-06, -1.96974080198e-05, -3.1699651403e-07
8248, -6.47086025919e-07, -1.9120604952e-05, -5.31736035631e-07
8249, -1.47678054715e-06, -2.14211273632e-05, 2.09297455032e-06
8250, -6.4761737149e-07, -1.76389588509e-05, 1.68924118121e-06
8251, -6.4202575087e-07, -1.85989384703e-05, 5.24120629531e-07
8252, 3.71435092995e-06, -1.65422870228e-05, -1.24188442e-06
8253, 1.92598248195e-07, -1.81990165721e-05, -8.77222670324e-07
8254, 8.05463399727e-07, -1.90362367679e-05, -2.99331166815e-06
8255, -1.35999376346e-07, -2.11449767713e-05, -9.80812663044e-08
8256, 1.54724848445e-06, -1.78731481261e-05, -2.15519370692e-06
8257, 3.2818585858e-06, -1.95899457778e-05, -1.25594798094e-06
8258, -1.59250080305e-07, -1.82036103897e-05, 9.35213158572e-07
8259, 2.78257408948e-06, -1.98368592891e-05, 1.42746594823e-06
8260, 1.5438772621e-06, -1.80130799776e-05, -2.24831339984e-06
8261, -6.10863777596e-07, -1.89594005773e-05, 1.01805298963e-06
8262, 2.69458103371e-06, -1.6871516735e-05, -1.10535428273e-06
8263, 5.13284574368e-06, -1.81526105837e-05, -3.3727618335e-06
8264, -2.99943014671e-06, -1.83507196617e-05, 1.53035320829e-06
8265, 2.08266303971e-06, -1.80467752677e-05, -7.40228829223e-07
8266, -1.16854504772e-07, -1.87839196768e-05, -1.12324055885e-06
8267, 8.87076748567e-07, -1.992425152e-05, 1.23283601967e-07
8268, 3.98055013367e-06, -1.96899978446e-05, -1.53622733076e-06
8269, 3.94828260432e-06, -2.01394984287e-05, -6.2048727082e-07
8270, 2.37736312889e-07, -2.00339202635e-05, -1.51698866887e-06
8271, 6.23877838091e-06, -1.9399153118e-05, -3.02828157212e-06
8272, 2.59190033513e-06, -1.85215708163e-05, -2.76993375918e-06
8273, 2.63682852974e-06, -1.9841992403e-05, -8.83072340921e-07
8274, 2.267623372e-07, -2.09944400926e-05, -5.97099843844e-07
8275, 5.46552583082e-08, -1.84556380182e-05, -2.69042072098e-06
8276, 1.75141242262e-06, -1.79142134827e-05, -9.01908000604e-07
8277, 6.821465889e-07, -2.25284033392e-05, -4.34001463809e-07
8278, 2.6171410971e-06, -2.00482576391e-05, 1.94963988534e-06
8279, 1.18585194296e-06, -1.84793019032e-05, 3.85204171413e-07
8280, 5.85389835167e-07, -1.82693538142e-05, -2.71970089283e-06
8281, 2.82226619268e-06, -1.85602618006e-05, -1.81603402463e-06
8282, -2.04410932823e-06, -1.86553830647e-05, -2.19862537663e-06
8283, 1.36422405205e-06, -1.98288064529e-05, 2.17383705124e-07
8284, 1.87126321052e-06, -1.91965285096e-05, 4.66389085254e-07
8285, 9.6594967665e-07, -1.79013171148e-05, -1.10234549626e-06
8286, 3.82601505116e-06, -1.8791062643e-05, -3.87922544803e-06
8287, 4.35830837641e-06, -2.07509196353e-05, -9.56031708193e-07
8288, 2.34851884743e-07, -1.91263946795e-05, -3.24583667496e-07
8289, 5.05940325256e-06, -1.87328434389e-05, 7.45128969989e-08
8290, 7.65055669824e-07, -1.56642084283e-05, -1.71329077256e-06
8291, -1.59883951234e-06, -1.83124614082e-05, -9.51665213248e-07
8292, 1.46774278119e-06, -2.03076395475e-05, -1.77468484669e-07
8293, -3.7063743095e-06, -1.87910641671e-05, -1.50912742917e-06
8294, -1.40651320972e-06, -1.78174492872e-05, -7.54319836166e-07
8295, 2.13710600012e-06, -2.05570499191e-05, 7.80958242393e-07
8296, 9.95977789478e-07, -1.71661818654e-05, 8.31779135391e-07
8297, -8.61274754891e-07, -1.94472769979e-05, -3.25100278141e-08
8298, -1.2920057324e-07, -1.89546314992e-05, -1.0591774158e-07
8299, 1.92406605578e-06, -1.86777251133e-05, -3.57041396858e-06
8300, 5.26410849489e-06, -2.14981715493e-05, -3.7170916278e-06
8301, 1.94688869486e-06, -1.98855323575e-05, -1.03872626295e-06
8302, 3.06912879773e-06, -2.07849866622e-05, -1.03111257735e-06
8303, 6.21344872475e-07, -1.98301706403e-05, -6.72621477904e-07
8304, 9.86477700738e-07, -1.99370756209e-05, -1.28892924293e-06
8305, -1.33172990796e-07, -1.80269905892e-05, -1.05339591156e-07
8306, -3.61318876702e-07, -1.83875962586e-05, -2.1209230475e-06
8307, 1.79567500857e-06, -2.13462007682e-05, 7.60748959017e-07
8308, -9.63231510412e-07, -1.70033000774e-05, -4.72034604774e-07
8309, 1.03865723172e-06, -1.80453703326e-05, -1.33791689494e-06
8310, -1.34838803732e-06, -1.97349004835e-05, -3.6402157106e-06
8311, 4.5731399588e-06, -2.08884602789e-05, 1.14116260596e-07
8312, 3.25317965012e-06, -1.86367099881e-05, -2.57015403903e-06
8313, -1.32367261519e-07, -1.76288440461e-05, -1.07796067789e-07
8314, -1.32459431678e-07, -1.79662525762e-05, -1.04027163606e-07
8315, -2.99486473842e-06, -1.85510166421e-05, -1.15350767272e-06
8316, 5.33579687395e-08, -1.81170905983e-05, -2.29438864903e-06
8317, 1.64675185296e-06, -2.0811212098e-05, 2.90981274399e-07
8318, -9.29607212111e-07, -1.89350637086e-05, -3.77537877106e-06
8319, 2.88517847993e-06, -1.97561492955e-05, -1.97698096339e-06
8320, 4.39560894405e-06, -1.83506143144e-05, -1.23655680184e-06
8321, 7.36756397391e-07, -1.9458995266e-05, -2.84090037025e-06
8322, 2.0217811117e-06, -1.76963483751e-05, -2.46411218886e-06
8323, -6.09931121591e-07, -1.95792162115e-05, -1.3860553629e-06
8324, -1.26698123974e-07, -1.92144430085e-05, -3.63789125126e-06
8325, 1.24570557392e-06, -1.99606109634e-05, -2.99337873779e-06
8326, 1.09561639677e-06, -1.77024789101e-05, -2.12638861403e-06
8327, 2.23357606133e-06, -1.87464912073e-05, -3.49156075507e-07
8328, 5.14466284402e-07, -1.93847567742e-05, -2.14280063412e-06
8329, 2.00922060434e-06, -1.90114181384e-05, -2.29967161759e-06
8330, -1.30952348014e-07, -1.78397176034e-05, -1.10494675238e-07
8331, -1.80209327818e-07, -1.87102262739e-05, -4.06703923894e-06
8332, 1.55187271464e-06, -1.84949313592e-05, 1.02209864843e-06
8333, 1.83522057309e-06, -1.97486248081e-05, -2.5570092132e-06
8334, 5.01239147613e-06, -1.84235192116e-05, -2.27418106943e-06
8335, -2.63306236037e-06, -1.79035194037e-05, -1.76360125244e-06
8336, -1.85322787444e-06, -1.83037496779e-05, -1.0421910008e-06
8337, 1.10900042718e-06, -1.80995854283e-05, -1.76506563794e-06
8338, 3.6704463444e-06, -1.88696204628e-05, -2.00995925826e-06
8339, 2.4114668833e-06, -2.05195312978e-05, -6.05114515829e-07
8340, -7.40929697859e-07, -1.89288828663e-05, -1.05340169562e-06
8341, 3.02917491031e-06, -1.85067560753e-05, -2.7453193186e-06
8342, 5.41373875043e-07, -1.79121796217e-05, -2.64917553376e-06
8343, 3.52742562113e-06, -1.84037767152e-05, -2.995303793e-06
8344, 4.00652829644e-06, -1.84887814686e-05, -2.99346181937e-07
8345, -2.06581998776e-06, -1.90491316667e-05, 6.82087451371e-07
8346, -1.8476746143e-07, -1.68997221295e-05, -2.36136316408e-06
8347, 1.06103524109e-06, -1.80173754688e-05, -1.34872153382e-06
8348, 1.92292109146e-06, -1.70370995827e-05, -2.67177177094e-06
8349, -1.07955333483e-06, -2.06873946315e-05, 1.42573736081e-06
8350, 4.47740283661e-07, -1.99448727366e-05, -3.2371324113e-07
8351, -1.34995401988e-07, -1.65164213931e-05, -1.06631964924e-07
8352, -1.32699307101e-07, -1.98696885596e-05, -1.05687806608e-07
8353, -4.35413109168e-07, -2.03271545406e-05, -1.82398443581e-06
8354, 5.84399679133e-07, -1.79487996636e-05, -9.50567007423e-07
8355, 2.49022567776e-06, -2.00358556049e-05, -1.6026681867e-06
8356, 1.50404990969e-06, -1.85028853443e-05, -1.29891399195e-06
8357, 1.72912168332e-06, -1.89753807465e-05, -7.02191004448e-07
8358, -2.4945215967e-06, -1.72859774349e-05, 1.72644415234e-06
8359, 3.35707302981e-07, -1.88324109857e-05, -1.57843586916e-06
