,Names,RA,DEC,Redshift
22892,UGC 09025,211.74556,12.56079,0.060158
22893,UGC 09027,211.76676,10.64293,0.022906
22894,UGC 09030,211.90937,9.67536,0.023583
22895,UGC 09031,211.91402,14.86449,0.039574
22896,UGC 09037,212.12149,7.05791,0.019814
22897,UGC 09039,211.73583,72.12247,0.03362
22898,UGC 09041,212.1374,11.81622,0.019094
22899,UGC 09044,212.25958,14.31694,0.017726
22900,UGC 09048,212.22026,33.5321,0.035338
22901,UGC 09054,212.45252,9.85846,0.02413
22902,UGC 09056,212.34071,49.03756,0.006804
22903,UGC 09057,212.55371,-2.57581,0.00519
22904,UGC 09064,212.59563,16.33585,0.017139
22905,UGC 09066,212.52963,46.43953,0.026362
22906,UGC 09067,212.68942,15.20941,0.026151
22907,UGC 09068,212.55504,48.31775,0.006685
22908,UGC 09071,212.51287,54.2183,0.006088
22909,UGC 09078,212.82443,17.50645,0.015808
22910,UGC 09080,212.64964,59.35798,0.010294
22911,UGC 09083,212.86242,50.20906,0.006284
22912,UGC 09084,213.05302,8.66184,0.024127
22913,UGC 09091,213.06783,29.90744,0.01455
22914,UGC 09093,213.158,12.02018,0.037913
22915,UGC 09101,213.31705,27.00808,0.017699
22916,UGC 09110,213.55583,15.62241,0.015553
22917,UGC 09117,213.71682,14.12587,0.016605
22918,UGC 09118,213.78342,3.11272,0.024259
22919,UGC 09121,213.79895,15.74208,0.017769
22920,UGC 09126,213.91875,16.55,0.007579
22921,UGC 09128,213.98551,23.05527,0.00051
22922,UGC 09132,214.03003,33.72764,0.02841
22923,UGC 09135,214.15382,24.50254,0.038627
22924,UGC 09138,214.19671,23.00247,0.015347
22925,UGC 09159,214.64828,14.2785,0.025734
22926,UGC 09163,214.71149,11.28879,0.024557
22927,UGC 09165,214.69938,24.94042,0.017542
22928,UGC 09169,214.93588,9.36236,0.004242
22929,UGC 09182,215.19218,21.93575,0.015492
22930,UGC 09185,215.22227,15.00074,0.026545
22931,UGC 09186,215.22521,23.60274,0.015137
22932,UGC 09195,215.38055,23.94831,0.050011
22933,UGC 09199,215.49955,11.10012,0.025808
22934,UGC 09206,215.61404,15.08683,0.007609
22935,UGC 09211,215.63402,45.38386,0.002288
22936,UGC 09213,215.69454,37.99525,0.027409
22937,UGC 09214,215.73071,32.85074,0.034234
22938,UGC 09215,215.86298,1.7263,0.00466
22939,UGC 09222,215.943,34.017,0.011804
22940,UGC 09224,215.97701,34.72352,0.028353
22941,UGC 09225,216.10135,8.27614,0.00419
22942,UGC 09233,216.1458,35.27983,0.028356
22943,UGC 09236,216.23587,25.02478,0.014837
22944,UGC 09238,216.20722,35.28492,0.011248
22945,UGC 09239,216.3055,13.74581,0.018549
22946,UGC 09240,216.18082,44.52578,0.0005
22947,UGC 09242,216.3376,39.53958,0.004876
22948,UGC 09243,216.38846,33.84811,0.011064
22949,UGC 09244,216.53495,5.23793,0.027933
22950,UGC 09244 NOTES01,216.5442,5.25653,0.028401
22951,UGC 09245,216.36193,56.32016,0.006288
22952,UGC 09246,216.62758,5.97636,0.025621
22953,UGC 09249,216.74908,8.68361,0.004553
22954,UGC 09252,216.79497,5.13294,0.005337
22955,UGC 09253,216.74378,31.51703,0.013089
22956,UGC 09259,216.86893,11.04073,0.028116
22957,UGC 09264,216.91688,6.04136,0.024397
22958,UGC 09265,216.85816,25.51447,0.015868
22959,UGC 09273,217.04525,13.55158,0.0043
22960,UGC 09274,217.01148,21.30381,0.003823
22961,UGC 09277,217.1388,3.26201,0.028687
22962,UGC 09279,217.02472,33.81827,0.013646
22963,UGC 09285,217.26618,3.14902,0.006248
22964,UGC 09286,217.23729,11.19682,0.025401
22965,UGC 09291,217.15372,38.99915,0.009657
22966,UGC 09292,217.29438,2.287,0.026695
22967,UGC 09294,217.23753,25.55342,0.0138
22968,UGC 09299,217.39417,-0.01823,0.005134
22969,UGC 09302,217.29075,31.79867,0.011875
22970,UGC 09303,217.28279,32.91017,0.014263
22971,UGC 09309,217.41049,10.58408,0.03394
22972,UGC 09310,217.50458,3.22056,0.006158
22973,UGC 09316,217.5754,21.74678,0.017749
22974,UGC 09324,217.46147,44.44782,0.009173
22975,UGC 09338,217.79872,5.30733,0.027469
22976,UGC 09339,217.82493,7.94464,0.026812
22977,UGC 09345,217.93404,6.15814,0.007725
22978,UGC 09348,218.11878,0.29401,0.005577
22979,UGC 09351,218.13646,5.67122,0.023339
22980,UGC 09359,218.31596,-1.14015,0.013744
22981,UGC 09374,218.54567,10.21216,0.031018
22982,UGC 09375,218.47046,28.40207,0.031425
22983,UGC 09377,218.43933,44.08219,0.010177
22984,UGC 09380,218.66333,4.26278,0.005647
22985,UGC 09385,218.84494,5.27655,0.005464
22986,UGC 09387,218.82132,22.96263,0.020928
22987,UGC 09389,218.88867,12.90825,0.006081
22988,UGC 09390,218.87257,22.40631,0.029681
22989,UGC 09391,218.65425,59.33781,0.006384
22990,UGC 09392,218.95178,3.03826,0.005945
22991,UGC 09394,218.91208,13.16556,0.006004
22992,UGC 09401,219.03857,21.79352,0.018773
22993,UGC 09405,218.85035,57.25595,0.000741
22994,UGC 09410,219.30793,8.64601,0.028086
22995,UGC 09412,219.09195,58.79427,0.031455
22996,UGC 09422,219.30658,43.69595,0.011048
22997,UGC 09425,219.46196,30.48122,0.034717
22998,UGC 09426,219.3714,48.62376,0.007709
22999,UGC 09432,219.76792,2.94917,0.005252
23000,UGC 09437,219.79394,18.71313,0.048023
23001,UGC 09443,219.8822,9.23498,0.032222
23002,UGC 09448,219.74646,51.12068,0.007415
23003,UGC 09449,219.9053,24.5385,0.014927
23004,UGC 09450,219.93875,23.39658,0.0149
23005,UGC 09468,220.31163,10.05671,0.055635
23006,UGC 09470,220.45283,0.68697,0.006291
23007,UGC 09471,220.42897,5.95276,0.015324
23008,UGC 09472,220.46192,-1.39244,0.005997
23009,UGC 09473,220.38735,38.85137,0.015661
23010,UGC 09475,220.5139,12.06987,0.028743
23011,UGC 09476,220.38343,44.51276,0.010881
23012,UGC 09477,220.32714,59.30142,0.007742
23013,UGC 09478,218.41875,85.29206,0.020558
23014,UGC 09479,220.63599,4.43046,0.02731
23015,UGC 09482,220.69563,0.66174,0.006114
23016,UGC 09484,220.633,42.47579,0.017526
23017,UGC 09485,220.7618,4.76567,0.005691
23018,UGC 09487,220.74025,21.42061,0.041789
23019,UGC 09490,220.91421,11.13931,0.036492
23020,UGC 09500,221.33958,7.86278,0.005637
23021,UGC 09502,221.24717,40.87572,0.01892
23022,UGC 09510,221.43873,32.63011,0.028336
23023,UGC 09517,221.66964,12.60509,0.030381
23024,UGC 09518,221.59061,32.78022,0.02908
23025,UGC 09521,221.75043,11.59202,0.031155
23026,UGC 09523,221.77633,11.59381,0.02909
23027,UGC 09530,221.92706,9.65945,0.02862
23028,UGC 09533,222.08687,13.95774,0.029417
23029,UGC 09534,222.15209,11.32566,0.052079
23030,UGC 09537,222.11148,34.99806,0.029427
23031,UGC 09541,222.3005,29.74483,0.030274
23032,UGC 09542,222.25496,42.46392,0.018217
23033,UGC 09546,222.41533,23.56102,0.017612
23034,UGC 09547,222.5974,10.32771,0.041916
23035,UGC 09550,222.6111,16.74522,0.036902
23036,UGC 09556,222.44205,60.39853,0.007751
23037,UGC 09558,222.79128,17.18892,0.044998
23038,UGC 09560,222.73539,35.57156,0.003936
23039,UGC 09562,222.81005,35.54227,0.00431
23040,UGC 09598,223.78774,43.81859,0.018637
23041,UGC 09605,223.81592,48.36564,0.011402
23042,UGC 09606,223.96825,24.71972,0.016158
23043,UGC 09612,224.01822,45.40527,0.036212
23044,UGC 09613,224.19132,5.58379,0.029791
23045,UGC 09622,224.33885,19.67294,0.016138
23046,UGC 09625,224.43705,6.62693,0.026892
23047,UGC 09634,224.74119,20.05275,0.04276
23048,UGC 09637,224.68908,41.76601,0.008369
23049,UGC 09638,224.54051,58.8718,0.007575
23050,UGC 09640,224.86517,16.64511,0.033507
23051,UGC 09646,224.92403,27.32627,0.032129
23052,UGC 09656,225.33304,9.15097,0.013503
23053,UGC 09657,225.20284,48.3608,0.008426
23054,UGC 09660,225.28865,44.69816,0.002099
23055,UGC 09663,225.30708,52.59556,0.008072
23056,UGC 09665,225.38523,48.31974,0.008533
23057,UGC 09675,225.84219,10.65594,0.040074
23058,UGC 09677,225.91885,22.70065,0.03854
23059,UGC 09681,225.91546,42.1263,0.017259
23060,UGC 09682,226.12564,-0.85132,0.006054
23061,UGC 09685,226.19679,8.17119,0.031378
23062,UGC 09694,226.33415,4.48057,0.03504
23063,UGC 09695,226.36583,14.42889,0.045488
23064,UGC 09696,226.37729,8.52436,0.027773
23065,UGC 09698,226.36322,23.68834,0.016188
23066,UGC 09701,226.40417,31.16382,0.03342
23067,UGC 09703,226.35976,46.56506,0.008242
23068,UGC 09704,226.30562,57.31848,0.029794
23069,UGC 09705,226.53906,25.78278,0.022315
23070,UGC 09712,226.68833,12.56139,0.022872
23071,UGC 09718,226.76725,21.21068,0.040435
23072,UGC 09744,227.46399,1.77898,0.028661
23073,UGC 09746,227.56896,1.93427,0.005787
23074,UGC 09751,227.74375,1.4375,0.00525
23075,UGC 09757,227.90561,5.39758,0.040164
23076,UGC 09758,227.86687,13.48355,0.022059
23077,UGC 09759,227.67079,55.34983,0.011408
23078,UGC 09760,228.01018,1.69874,0.006748
23079,UGC 09762,227.92208,32.64306,0.007582
23080,UGC 09763,228.00908,21.29836,0.015701
23081,UGC 09764,227.65904,64.89847,0.007492
23082,UGC 09765,228.11461,20.65182,0.039781
23083,UGC 09767,228.1979,7.4344,0.045641
23084,UGC 09776,228.28155,56.96864,0.002779
23085,UGC 09777,228.56313,20.47865,0.015654
23086,UGC 09780,228.50438,44.59053,0.017255
23087,UGC 09782,228.73757,1.18789,0.03761
23088,UGC 09787,228.92867,1.45551,0.005317
23089,UGC 09793,228.9504,18.37857,0.038116
23090,UGC 09794,229.04528,10.50965,0.021561
23091,UGC 09795,229.13187,7.74376,0.044244
23092,UGC 09798,229.17423,7.39691,0.038513
23093,UGC 09799,229.18537,7.02163,0.034457
23094,UGC 09800,229.00389,54.48229,0.039961
23095,UGC 09807,229.49468,10.89569,0.032062
23096,UGC 09808,229.53577,13.82865,0.035918
23097,UGC 09812,229.7775,9.79861,0.021652
23098,UGC 09814,229.85419,11.05431,0.010777
23099,UGC 09826,230.3874,39.20076,0.029437
23100,UGC 09828,230.629,19.26136,0.022932
23101,UGC 09829,230.75661,-1.34719,0.028236
23102,UGC 09830,230.75375,4.52944,0.006104
23103,UGC 09832,230.94721,13.87625,0.029937
23104,UGC 09837,230.96531,58.05294,0.008863
23105,UGC 09838,231.30083,7.15481,0.034124
23106,UGC 09839,231.30179,-1.81117,0.027623
23107,UGC 09841,231.392,18.27722,0.01465
23108,UGC 09843,231.41592,20.78794,0.039647
23109,UGC 09844,231.46912,7.81962,0.03357
23110,UGC 09845,231.52321,9.20414,0.006321
23111,UGC 09849,231.31854,53.407,0.011621
23112,UGC 09853,231.44463,52.44472,0.019477
23113,UGC 09855,231.27021,66.25536,0.011608
23114,UGC 09856,231.62626,41.28954,0.008329
23115,UGC 09857,231.63071,41.72519,0.007799
23116,UGC 09858,231.67279,40.56451,0.008743
23117,UGC 09860,231.82778,30.98257,0.031665
23118,UGC 09873,232.46105,42.62893,0.018733
23119,UGC 09893,233.23867,46.45264,0.002188
23120,UGC 09896,232.93825,67.55636,0.021585
23121,UGC 09901,233.61225,12.271,0.010541
23122,UGC 09905,233.67875,8.33411,0.044668
23123,UGC 09907,233.72181,9.58291,0.033807
23124,UGC 09912,233.79375,16.54944,0.003441
23125,UGC 09916,233.78404,24.10069,0.031128
23126,UGC 09917,233.82954,20.84238,0.010127
23127,UGC 09919,233.9153,12.6064,0.010617
23128,UGC 09920,233.82387,30.80329,0.031455
23129,UGC 09921 NOTES02,233.99008,26.37019,0.033053
23130,UGC 09925,234.13333,16.43972,0.006391
23131,UGC 09936,234.18746,44.23683,0.008736
23132,UGC 09941,234.59208,12.96083,0.006201
23133,UGC 09949,234.80583,14.17706,0.019343
23134,UGC 09954,234.81952,24.45509,0.03439
23135,UGC 09956,234.91236,10.21995,0.034184
23136,UGC 09957,234.81315,40.14525,0.042713
23137,UGC 09958,234.91269,21.78272,0.041779
23138,UGC 09960,235.02386,1.93363,0.035344
23139,UGC 09962,235.01429,13.97603,0.010898
23140,UGC 09968,235.29109,-1.70619,0.032909
23141,UGC 09977,235.49808,0.71281,0.006388
23142,UGC 09979,235.58178,0.47378,0.006541
23143,UGC 09988,235.60085,41.62347,0.023269
23144,UGC 09989,235.81678,9.72396,0.015888
23145,UGC 09990,235.87454,4.79444,0.027256
23146,UGC 09991,235.84987,14.43581,0.006444
23147,UGC 09992,235.44939,67.25426,0.001424
23148,UGC 09994,235.947,33.30589,0.031705
23149,UGC 09996,236.12157,11.54952,0.034337
23150,UGC 10000,236.20608,3.95633,0.011811
23151,UGC 10004,236.02958,47.29464,0.019777
23152,UGC 10006,236.17926,32.40375,0.031564
23153,UGC 10011,236.34,25.4437,0.03334
23154,UGC 10014,236.43319,12.51058,0.003739
23155,UGC 10015,236.41345,21.01953,0.014827
23156,UGC 10019,236.38972,30.14742,0.031645
23157,UGC 10020,236.43546,20.56042,0.006981
23158,UGC 10022,236.22163,57.36154,0.013076
23159,UGC 10023,236.54052,6.89847,0.004697
23160,UGC 10025,236.60097,2.84421,0.005077
23161,UGC 10026,236.57367,10.75853,0.018353
23162,UGC 10027,236.6065,4.42764,0.010971
23163,UGC 10030,236.75174,-0.98515,0.029864
23164,UGC 10031,236.43918,61.55584,0.002995
23165,UGC 10035,236.90137,26.06378,0.031605
23166,UGC 10039,237.145,11.6474,0.034581
23167,UGC 10040,237.1829,17.86273,0.028683
23168,UGC 10041,237.25583,5.18861,0.007242
23169,UGC 10042,237.23796,7.22231,0.01409
23170,UGC 10043,237.17171,21.86939,0.007208
23171,UGC 10044,237.24325,18.10319,0.011051
23172,UGC 10054,235.982,81.80961,0.00499
23173,UGC 10058,237.60079,25.92247,0.007165
23174,UGC 10059,237.71104,22.23869,0.031432
23175,UGC 10061,237.81287,16.32956,0.006938
23176,UGC 10062,237.79936,21.94263,0.025981
23177,UGC 10066,237.90371,23.79018,0.042619
23178,UGC 10074,238.1994,24.39021,0.032066
23179,UGC 10084,238.60101,18.65199,0.046299
23180,UGC 10085,238.61188,18.52551,0.032456
23181,UGC 10086,238.67188,16.61719,0.007395
23182,UGC 10089,238.7171,21.1167,0.018329
23183,UGC 10092,238.92942,18.2827,0.017602
23184,UGC 10094,238.93887,24.49389,0.032539
23185,UGC 10095,238.83145,45.42774,0.006204
23186,UGC 10097,238.93023,47.86728,0.019887
23187,UGC 10109,239.33738,47.16647,0.019243
23188,UGC 10111,239.55487,13.16883,0.034647
23189,UGC 10120,239.79012,35.02986,0.031328
23190,UGC 10121,239.94084,18.8011,0.029454
23191,UGC 10127,240.09978,20.84908,0.016088
23192,UGC 10131,240.30949,14.07879,0.039097
23193,UGC 10136,240.2581,36.59105,0.031314
23194,UGC 10137,240.45717,8.14828,0.017519
23195,UGC 10138,240.41763,21.35293,0.032169
23196,UGC 10143,240.57095,15.97466,0.035515
23197,UGC 10143 NOTES02,240.55338,15.90759,0.035805
23198,UGC 10144,240.58273,16.34604,0.03845
23199,UGC 10166,240.96735,39.98444,0.031085
23200,UGC 10171,241.03819,42.88926,0.039338
23201,UGC 10172,241.19762,14.28716,0.015437
23202,UGC 10176,241.25817,13.70123,0.015464
23203,UGC 10186,241.34491,17.75505,0.036852
23204,UGC 10187 NED01,241.36013,16.44275,0.045742
23205,UGC 10187 NED02,241.37157,16.43586,0.044067
23206,UGC 10190,241.3596,17.69682,0.036949
23207,UGC 10193 NED01,241.43585,16.20337,0.04359
23208,UGC 10194,241.01833,63.71306,0.002902
23209,UGC 10200,241.44124,41.34476,0.00664
23210,UGC 10201 NED01,241.60607,15.6858,0.040248
23211,UGC 10201 NED02,241.6075,15.69379,0.045073
23212,UGC 10205,241.66742,30.09908,0.021868
23213,UGC 10211,241.77925,22.06056,0.01447
23214,UGC 10212,240.75262,77.60639,0.013142
23215,UGC 10215,241.85721,19.54963,0.026041
23216,UGC 10220,242.01663,20.19878,0.011547
23217,UGC 10224,242.20937,22.04264,0.031385
23218,UGC 10226,242.25263,35.79364,0.030241
23219,UGC 10227,242.24292,36.61089,0.030127
23220,UGC 10232,242.46121,20.17775,0.011068
23221,UGC 10233,242.46405,22.61524,0.032763
23222,UGC 10236,242.52113,22.65022,0.033193
23223,UGC 10238,242.61064,12.30568,0.034057
23224,UGC 10244,242.48092,43.12919,0.032529
23225,UGC 10246,242.6293,27.4997,0.031869
23226,UGC 10248,242.65404,29.51322,0.030144
23227,UGC 10249,242.8209,13.86613,0.034811
23228,UGC 10256,242.87825,23.81161,0.031905
23229,UGC 10257,242.78133,38.2513,0.012772
23230,UGC 10262,242.99224,29.83854,0.050055
23231,UGC 10262 NOTES01,242.98023,29.82969,0.049718
23232,UGC 10264,243.23677,-0.09626,0.030928
23233,UGC 10274,243.1113,38.24293,0.012952
23234,UGC 10276,243.20446,31.99314,0.030938
23235,UGC 10282,243.23998,32.51245,0.030911
23236,UGC 10283,243.28698,30.82703,0.051259
23237,UGC 10285,243.31176,30.90254,0.049524
23238,UGC 10286,243.35625,32.28581,0.031272
23239,UGC 10287,243.51371,14.28211,0.030368
23240,UGC 10288,243.60333,-0.20753,0.006818
23241,UGC 10289,243.31399,48.23497,0.036331
23242,UGC 10290,243.63728,0.82154,0.006615
23243,UGC 10296,243.70637,39.5144,0.032389
23244,UGC 10297,243.87008,18.90486,0.007689
23245,UGC 10301,243.9074,31.3213,0.022225
23246,UGC 10305,243.97887,31.69078,0.031588
23247,UGC 10306,244.18149,0.24646,0.030631
23248,UGC 10310,244.07644,47.04641,0.002388
23249,UGC 10320,244.5307,21.06645,0.031795
23250,UGC 10322,244.53277,22.22573,0.01468
23251,UGC 10327,244.62496,22.16314,0.01425
23252,UGC 10331,244.33805,59.32012,0.014914
23253,UGC 10337,244.86917,7.27875,0.02924
23254,UGC 10340,244.86758,36.29433,0.028936
23255,UGC 10351,245.36775,28.64019,0.002972
23256,UGC 10355,245.5895,13.85383,0.033703
23257,UGC 10362,245.73126,39.79163,0.032115
23258,UGC 10369,245.46267,67.29308,0.003329
23259,UGC 10372,246.05077,30.16226,0.048277
23260,UGC 10373,246.17638,7.18256,0.025738
23261,UGC 10375,246.20853,9.60707,0.034424
23262,UGC 10380,246.45796,16.57606,0.029194
23263,UGC 10384,246.69451,11.58027,0.016565
23264,UGC 10386,246.833,1.92086,0.030251
23265,UGC 10387,246.80738,12.97956,0.016451
23266,UGC 10388,246.76239,16.38223,0.015444
23267,UGC 10389,246.65448,39.12753,0.03532
23268,UGC 10394,246.95958,-1.76364,0.018816
23269,UGC 10406,247.31917,3.11553,0.03355
23270,UGC 10413,247.36303,21.33659,0.00996
23271,UGC 10416,247.58481,8.6288,0.031875
23272,UGC 10417,247.41992,40.68696,0.030554
23273,UGC 10419,247.52542,27.69931,0.008622
23274,UGC 10420,247.46268,39.76651,0.031775
23275,UGC 10423,247.47662,41.60454,0.031192
23276,UGC 10425,247.23442,64.20694,0.019827
23277,UGC 10426,247.7089,16.25075,0.033773
23278,UGC 10430,247.61185,41.48397,0.029877
23279,UGC 10432,247.66338,41.21067,0.032563
23280,UGC 10445,248.44842,28.98478,0.003212
23281,UGC 10447,247.07942,80.35464,0.02359
23282,UGC 10450,248.50342,36.19069,0.032559
23283,UGC 10452,248.14212,67.74669,0.011438
23284,UGC 10453,248.73071,20.57881,0.014517
23285,UGC 10456,248.56229,52.94108,0.029277
23286,UGC 10459,248.78279,40.99136,0.030024
23287,UGC 10460,248.64358,57.31939,0.017636
23288,UGC 10474,249.45983,-1.36625,0.023339
23289,UGC 10475,249.47338,7.56256,0.031635
23290,UGC 10478,248.93537,68.42828,0.025454
23291,UGC 10483,248.62017,76.02972,0.040695
23292,UGC 10485,249.47333,39.24972,0.030978
23293,UGC 10486,249.39309,50.34551,0.020297
23294,UGC 10488,249.5377,39.91783,0.029384
23295,UGC 10489,249.33358,62.74072,0.01891
23296,UGC 10492,249.84788,-2.40652,0.023513
23297,UGC 10498,249.83969,29.36978,0.041339
23298,UGC 10504,250.09456,33.67976,0.030875
23299,UGC 10534,251.09762,58.84253,0.018036
23300,UGC 10535,251.50637,6.46253,0.025304
23301,UGC 10536,251.02521,62.08733,0.018626
23302,UGC 10542,251.28146,61.84025,0.019727
23303,UGC 10545,251.72071,34.41003,0.031045
23304,UGC 10547,251.73647,34.15556,0.030988
23305,UGC 10550,251.76055,40.14392,0.030208
23306,UGC 10553,251.8116,40.24508,0.029678
23307,UGC 10554,252.0889,-1.6192,0.00521
23308,UGC 10561,251.65,62.82269,0.019043
23309,UGC 10569,252.5,9.43583,0.032326
23310,UGC 10582,252.79507,23.94713,0.037149
23311,UGC 10596,253.56796,10.44931,0.040338
23312,UGC 10598,253.54267,27.17307,0.034337
23313,UGC 10600,253.58651,36.01364,0.031709
23314,UGC 10603,253.74258,22.14844,0.035521
23315,UGC 10608,253.58958,53.11306,0.003636
23316,UGC 10615,254.04411,34.83651,0.031729
23317,UGC 10616,253.84204,58.66014,0.017369
23318,UGC 10619,253.97258,54.39753,0.017812
23319,UGC 10620,254.25553,31.25334,0.061396
23320,UGC 10625,254.34743,38.6712,0.006858
23321,UGC 10627,254.31433,46.87461,0.02413
23322,UGC 10632,253.36958,79.06917,0.014133
23323,UGC 10638 NED02,252.78283,81.58225,0.037529
23324,UGC 10638 NED05,252.74467,81.57482,0.037913
23325,UGC 10638 NED06,252.93744,81.592,0.039347
23326,UGC 10638 NED07,253.19891,81.63293,0.037062
23327,UGC 10638 NED09,253.05394,81.62019,0.039507
23328,UGC 10639,254.78573,28.99195,0.032569
23329,UGC 10641,254.52696,58.88564,0.017482
23330,UGC 10648,254.63758,59.75472,0.020081
23331,UGC 10655,254.90037,56.06936,0.028687
23332,UGC 10658 NOTES01,255.18182,28.02582,0.059198
23333,UGC 10664,255.42554,41.22936,0.028103
23334,UGC 10669,255.10542,70.29,0.001474
23335,UGC 10679,255.97094,31.49912,0.03374
23336,UGC 10681,255.88703,45.45976,0.032846
23337,UGC 10683 NED01,256.23696,-1.53044,0.030341
23338,UGC 10692,256.36709,23.1532,0.031118
23339,UGC 10694,256.23446,43.24178,0.027659
23340,UGC 10701,256.27862,52.70617,0.03432
23341,UGC 10704,255.45514,79.03769,0.064387
23342,UGC 10706,256.61879,38.36351,0.027494
23343,UGC 10710,256.71885,43.12219,0.027976
23344,UGC 10713,256.14173,72.44665,0.003592
23345,UGC 10714,256.85515,30.22501,0.031775
23346,UGC 10716,256.9355,30.32642,0.032326
23347,UGC 10721,257.10646,25.51739,0.00974
23348,UGC 10729,257.32104,31.61651,0.030521
23349,UGC 10732,257.42725,36.41481,0.027646
23350,UGC 10735,257.53293,32.2942,0.029624
23351,UGC 10736,257.02083,69.46389,0.001634
23352,UGC 10738,257.77438,5.85225,0.022402
23353,UGC 10743,257.87808,7.99461,0.008569
23354,UGC 10746,257.70733,45.85419,0.027642
23355,UGC 10749,258.05687,30.16783,0.030554
23356,UGC 10753,258.14688,34.69253,0.025434
23357,UGC 10779,259.12737,6.43197,0.023416
23358,UGC 10780,259.14292,7.32617,0.022476
23359,UGC 10791,258.66127,72.39862,0.004396
23360,UGC 10792,258.50667,75.20361,0.004113
23361,UGC 10798,259.71258,19.52792,0.020571
23362,UGC 10799,259.72692,29.85611,0.02839
23363,UGC 10801,259.76008,32.26986,0.015194
23364,UGC 10805,259.96247,14.40018,0.005184
23365,UGC 10806,259.71413,49.88419,0.003109
23366,UGC 10817,259.71404,61.22461,0.0131
23367,UGC 10820,260.23925,42.15556,0.031835
23368,UGC 10824,260.58208,2.01842,0.029694
23369,UGC 10831,261.11813,24.97172,0.014136
23370,UGC 10837,261.18908,24.97137,0.027185
23371,UGC 10852,261.572,11.31706,0.009276
23372,UGC 10854,261.19342,58.20572,0.009383
23373,UGC 10858,261.41004,59.44678,0.01815
23374,UGC 10862,262.03725,7.42242,0.005641
23375,UGC 10872,261.82658,61.17775,0.010157
23376,UGC 10873,262.31525,16.15761,0.019717
23377,UGC 10874,262.23933,29.30747,0.022682
23378,UGC 10887,261.52917,77.70361,0.006131
23379,UGC 10890,262.91904,32.23153,0.015174
23380,UGC 10892,262.27125,74.25611,0.006428
23381,UGC 10904 NOTES01,263.33954,43.63472,0.034324
23382,UGC 10909,263.65812,25.5685,0.025464
23383,UGC 10928,264.67508,21.67511,0.0238
23384,UGC 10931,264.33454,60.42727,0.020651
23385,UGC 10943,265.55208,3.199,0.022659
23386,UGC 10948,265.63325,0.21681,0.023303
23387,UGC 10972,266.59121,26.54375,0.015517
23388,UGC 10976,266.61613,30.70475,0.016401
23389,UGC 10981,266.91413,9.54714,0.036372
23390,UGC 10982,266.50947,59.3231,0.028807
23391,UGC 10984,266.66483,51.28136,0.023606
23392,UGC 10985,267.01854,14.74147,0.006007
23393,UGC 10986,266.71838,57.06761,0.028446
23394,UGC 10991,266.62042,67.33806,0.00488
23395,UGC 11000,267.36104,36.14522,0.004566
23396,UGC 11001,267.55683,14.28756,0.01406
23397,UGC 11003,267.67437,14.82175,0.013556
23398,UGC 11016,268.02796,28.90528,0.021652
23399,UGC 11021,268.16446,29.059,0.017299
23400,UGC 11024,268.22704,23.21106,0.013386
23401,UGC 11030,268.63983,2.8792,0.005854
23402,UGC 11036,268.40317,58.35017,0.011511
23403,UGC 11041,268.71594,34.77624,0.016281
23404,UGC 11050,268.92992,34.58656,0.016215
23405,UGC 11055,269.26958,12.23983,0.00981
23406,UGC 11057,269.31221,12.17947,0.00958
23407,UGC 11058,269.22929,32.63661,0.015868
23408,UGC 11059,269.38083,11.73253,0.009697
23409,UGC 11060,269.29433,27.96139,0.015414
23410,UGC 11064,269.42092,27.83472,0.023493
23411,UGC 11073,269.74733,10.53914,0.021438
23412,UGC 11074,269.78083,7.14139,0.006321
23413,UGC 11076,269.71571,34.00592,0.024894
23414,UGC 11090,270.18,28.71186,0.015487
23415,UGC 11091,270.18212,35.01367,0.02416
23416,UGC 11093,270.46529,6.96825,0.006551
23417,UGC 11097,270.60363,26.04039,0.015184
23418,UGC 11101,270.76771,45.25639,0.019547
23419,UGC 11102,270.74288,52.11453,0.04846
23420,UGC 11105,271.15033,21.63789,0.007415
23421,UGC 11108,271.25504,20.03967,0.022642
23422,UGC 11113,271.37937,23.27217,0.007775
23423,UGC 11118,271.46746,34.01831,0.024187
23424,UGC 11120,271.75967,20.48814,0.007479
23425,UGC 11124,271.86458,35.56333,0.00538
23426,UGC 11126,272.14096,25.72494,0.016051
23427,UGC 11132,272.35908,38.79442,0.009463
23428,UGC 11140,272.78891,39.17051,0.0094
23429,UGC 11141,272.9525,12.08861,0.007474
23430,UGC 11142,272.911,25.65764,0.015044
23431,UGC 11149,272.79071,49.86469,0.054224
23432,UGC 11150,273.02888,25.59539,0.016038
23433,UGC 11151,273.02321,29.15189,0.023406
23434,UGC 11152,273.13434,18.59893,0.009096
23435,UGC 11182,273.69221,56.49836,0.014337
23436,UGC 11188,274.37363,18.90364,0.017629
23437,UGC 11193,273.75333,71.00583,0.005047
23438,UGC 11194,274.48667,26.75722,0.015781
23439,UGC 11198,274.74662,16.24956,0.01507
23440,UGC 11210,275.53213,21.17739,0.015931
23441,UGC 11220,275.85625,40.94528,0.004833
23442,UGC 11225,275.83612,60.75606,0.012732
23443,UGC 11230,276.01004,65.30625,0.023763
23444,UGC 11231,276.40958,29.3755,0.00967
23445,UGC 11237,276.82146,24.88492,0.017762
23446,UGC 11243,277.02508,22.71044,0.014533
23447,UGC 11246,277.0995,22.73689,0.013579
