,names,meas,bootmad,bootmsig,bootmother
4978,IC 3298,2,3.1275434290530533,3.262975705547472,3.2685102471881566
4979,NGC 4384,4,2.4627762268212177,1.0891956472999327,1.8072371818061215
4980,NGC 4377,2,3.9397202723156997,3.065313361159429,3.4575586109022143
4981,NGC 4379,2,2.728080244313292,1.78900149252009,1.9788637296932656
4982,NGC 4373,2,7.0870681081210245,4.897227250446329,6.3894575913779
4983,NGC 4376,2,2.1018968337127957,1.5900850525057817,1.7842409148932732
4984,NGC 4378,6,12.18986271795466,4.805810799069839,10.219896052699657
4985,ESO 268- G 004,2,9.686533334507086,6.200314802800246,6.698650994838456
4986,NGC 4380,21,2.9724194427752932,0.7116957505631494,2.844036313149117
4987,NGC 4383,6,3.323800305087653,1.196891199375773,2.6668185270184988
4988,IC 3311,5,1.9146827745666652,1.027687493071811,1.5686276210039967
4989,NGC 4389,16,2.2880877609270356,0.6301203045353827,2.220071125836104
4990,NGC 4387,2,2.95378518685623,2.0714241271233713,2.590487320576075
4991,2MASX J12254169+0710021,3,17.721479712959514,11.605627199460937,11.326619144002542
4992,IC 3322A,18,3.67275493944389,0.9837704262415764,3.507504406221058
4993,NGC 4385,4,1.553683456286362,0.6785807369562105,1.1930007685487574
4994,NGC 4388,22,3.0788668055536523,0.7350127301468339,3.0040110597851633
4995,UGC 07516,3,6.811994068626318,4.61055504161586,4.601734833717022
4996,NGC 4395,2,0.44215951174222234,0.3048193596461495,0.3203632767485841
4997,NGC 4390,7,5.851239509690749,2.317943243503811,5.432317696061063
4998,NGC 4393,3,1.4723980874497788,0.8545075479780218,0.8739343560348377
4999,IC 3322,13,2.927974283379428,0.9333250269598834,2.725935469367299
5000,NGC 4394,5,3.0403547709213736,1.5372451932769788,2.426051404673593
5001,IC 3328,2,2.5840067501620574,1.66658853562281,1.9306915699046794
5002,UGC 07522,9,5.127526290210645,2.0247845323858087,4.6508206089723485
5003,ESO 268- G 006,3,9.837242744665033,7.099327061803298,6.8060087682718855
5004,NGC 4396,2,1.0862557019930723,0.9942094906572028,1.238726979851378
5005,NGC 4405,2,2.8982764557741034,2.0513750333422673,2.5924686291869365
5006,NGC 4402,10,2.3246259524119375,0.8180670031198998,2.1933438501189277
5007,ESO 322- G 009,4,2.5920360647981204,1.1908119193794904,1.8701167280132704
5008,NGC 4403,4,12.596648657182694,5.43341731911975,8.798733548917546
5009,VCC 0888,2,1.4360182804781776,1.1242546147692016,1.1928586373798433
5010,NGC 4414,21,2.5432415640734343,0.7183208484954537,2.4701453331165633
5011,IC 3356,5,3.4454246603894205,1.646096347433544,2.748431174659528
5012,NGC 4417,2,4.627305843782213,2.212085366193244,4.734397096763369
5013,2MASX J12265180+3105389,3,32.66415174610156,21.058189970133196,21.244258787726327
5014,ESO 380- G 029,9,12.45273755335136,3.3359027753789126,11.704991868230476
5015,NGC 4355,4,4.507450776548957,1.837247549105114,3.0390468924126766
5016,NGC 4419,8,2.376628651582812,0.867906145673003,2.197799781689873
5017,NGC 4409,18,3.0816115532334707,0.7851679004778191,2.935925732251002
5018,2MFGC 09808,3,16.024710132243946,10.686238343611318,9.795345043938227
5019,IC 0792,4,9.25795911542777,3.6052481558497718,6.541571434501178
5020,NGC 4423,7,3.5617038560278926,1.4053596763096954,3.2837963554190828
5021,UGC 07557,2,3.1397229272131946,2.3085729869028575,2.846214742475656
5022,IC 3365,7,2.0605054624944663,0.9076967809855268,1.761236495068077
5023,NGC 4424,2,4.09337520943081,1.0790792439908887,5.5146357622571385
5024,ESO 573- G 024,3,14.038208597243651,9.73584553985576,8.866942279133134
5025,IC 3371,7,3.4838511768746616,1.54714010127944,3.0301431867617796
5026,NGC 4430,5,4.664331024005833,2.5075751398213604,3.9952512932107234
5027,NGC 4429,3,2.946586776783824,2.3253340344054783,3.085698208310635
5028,NGC 4431,2,3.0369328065013157,2.09439844885209,2.6297030285423126
5029,NGC 4428,9,6.128135021744963,2.2561418746847575,5.463363434028765
5030,UGC 07567,2,2.961789409606606,2.072457074210916,2.4047463832139298
5031,NGC 4432,3,11.433344992342684,9.51487821944067,8.414382375768211
5032,NGC 4434,2,3.8657803198984135,2.7841607730755538,3.1690817956632262
5033,IC 3370,17,2.4241098918213173,0.6910584399241032,2.2891065777027384
5034,NGC 4433,7,5.848090706946373,2.7515866269632774,5.104676581271492
5035,NGC 4435,2,3.1645624131447367,2.1812113870674352,2.702087388933273
5036,NGC 4436,2,3.9173344457293675,2.4785107927761127,3.689173920269461
5037,NGC 4438,4,2.8655836667484103,1.178123218257948,2.0771459805042003
5038,IC 3376,4,15.409888192252696,6.750952941650538,10.545587145253432
5039,ESO 506- G 010,4,12.36504675538496,5.489886585989011,8.88860392624713
5040,NGC 4456,7,9.835104211669124,4.1396847930942355,8.369997097289845
5041,UGC 07580,2,2.5763345223330205,1.6618343692104853,1.7761465232415827
5042,UGC 07579,4,5.2214006328818945,2.256321374124539,3.8869956761256086
5043,NGC 4442,2,1.9284013142374437,1.2564597057809797,1.37776502908171
5044,IC 0794,2,4.132711352443882,2.9113983837552246,3.5645712637419105
5045,IC 3381,2,3.5179598976537103,2.560922668769191,3.2782041976741674
5046,NGC 4448,5,2.543954790700564,1.2287817788829336,2.0447585903024095
5047,NGC 4445,7,3.014865749189454,1.2610906181738704,2.7486380304964957
5048,UGC 07590,8,3.9367393834822177,1.3872537387971917,3.4368796272095934
5049,ESO 322- G 017,10,5.439083788788885,1.924467497491671,4.926234062451357
5050,IC 3391,4,6.542102485956375,2.266144810603261,4.862448954763187
5051,NGC 4450,19,2.6913106265565103,0.6815926565622124,2.613323128935555
5052,ESO 574- G 001,3,8.388395143775053,5.218612140407909,5.1569448921688865
5053,ESO 574- G 002,3,15.450385435005881,10.073375494916078,9.725164591595403
5054,NGC 4451,12,3.89316035904585,1.2396068529557214,3.611294898920886
5055,IC 3393,2,4.043712369142732,2.5925078474226755,4.114652642592917
5056,IC 3392,11,2.5462296882659357,0.8372909929054432,2.419888221419975
5057,NGC 4455,12,1.813491466549567,0.5363494902881714,1.6976237811203567
5058,NGC 4460,3,0.8891234288115385,0.5232209849607292,0.48288763842776883
5059,UGC 07607,4,9.674353170681815,4.575861489501354,7.299395930340486
5060,NGC 4458,2,5.194337916010992,3.408660031620652,5.46291118891995
5061,NGC 4457,4,2.380709366974461,1.0131314326719072,1.7605860157078472
5062,NGC 4459,2,3.093122222637464,2.1276360776268266,2.6402390364384187
5063,UGC 07612,2,9.240143977266642,3.1674896119132763,9.770658043397903
5064,UGC 07617,4,12.350552458013064,5.47989436527322,9.214132814723172
5065,ESO 322- G 019,7,8.227022102161738,3.244106456533149,6.889562157870323
5066,NGC 4462,6,4.216785990589417,1.7952234857220526,3.359786752230497
5067,IC 3413,2,10.89166805751285,5.197917889241562,11.842082252291151
5068,ESO 268- G 011,8,20.022282088248105,6.578704458185911,17.815866152373932
5069,IC 3414,3,2.9711723373582224,1.6022162768726962,2.07336862339364
5070,NGC 4467,2,5.615818988635933,4.118977584725138,5.723463226470736
5071,NGC 4466,5,2.991122438137766,1.5853573526969227,2.45941908862927
5072,NGC 4468,2,2.433220936772313,1.6685178089997272,2.0382744867535685
5073,MCG -01-32-016,2,26.256097743232697,17.906136974172934,29.61407717892015
5074,NGC 4470,13,3.919257527924089,1.2281890375559947,3.8283677962679135
5075,NGC 4475,10,13.887944649626926,4.752524295873668,12.586608628450792
5076,NGC 4473,2,8.871572213189353,3.4723922423839575,9.156812376815479
5077,NGC 4474,2,5.148741888627095,2.3840104915912605,5.145028672094218
5078,NGC 4476,2,4.375229781715095,3.007741947416968,3.4466600091340616
5079,NGC 4477,2,2.9441598326940315,1.895063796621511,2.0029970495880924
5080,VIII Zw 189,2,5.583482372349169,3.824947936205385,5.38363132369151
5081,NGC 4482,2,5.972130573902409,2.759337753569031,6.075427505105452
5082,NGC 4478,2,2.92398102893514,1.841715190376615,1.9459138801898612
5083,NGC 4479,2,2.9719076084461733,2.145758877785149,2.341964789289531
5084,UGC 07644,4,7.183200669023893,3.4308070516671205,5.290354425772324
5085,NGC 4480,10,5.436778089692511,1.8482889642776659,4.811518413633817
5086,IC 3432,2,4.043251775369175,2.5915046107691246,3.0335647106880153
5087,NGC 4490,13,1.2509656401768061,0.3592139805098925,1.2376035565903531
5088,Virgo Cluster,28,1.5378752258045747,0.32299803422987894,1.5410476161847027
5089,MESSIER 087,30,1.4851384735147664,0.3010929874661152,1.4545430248637916
5090,NGC 4489,2,2.4531488446898897,1.6092760922478484,1.9900923024433754
5091,NGC 4487,12,3.468890412442662,0.9772510512663576,3.336028812339008
5092,NGC 4500,5,9.494345070080298,4.036021585158981,6.946243575448964
5093,NGC 4495,4,9.49017707406146,4.08186478868116,6.5770248279113375
5094,IC 3446,2,4.8202677238578575,3.1005801877455514,3.507072603198834
5095,NGC 4494,2,3.4410010115114953,2.221841303304953,3.218451055716366
5096,NGC 4496A,3,2.5933123835573038,1.6117998041303758,1.9012777644206136
5097,NGC 4498,19,2.55093245128992,0.6911949094349693,2.4984324113878116
5098,IC 0797,6,2.620029833714053,0.9440653889394667,2.3469886574115426
5099,ESO 268- G 014,3,25.60454381136334,16.045514940894815,16.509027735256225
5100,MESSIER 088,27,3.4663819311272213,0.7023946245301009,3.3729497535770183
5101,NGC 4513,2,7.131679641548216,5.284752222387303,6.769006401374754
5102,IC 3461,2,8.029661355985384,4.9739473338931965,8.578402822728128
5103,NGC 4502,5,3.633082212976165,1.9577728636945204,2.9959617039390523
5104,NGC 4503,2,6.02157777315192,2.472413851372907,6.192069612333921
5105,IC 3468,2,4.39195255644688,2.571258561316556,4.1664670246764395
5106,ESO 506- G 016,3,15.379791456204414,10.21458656306596,9.476602516932704
5107,NGC 4504,18,3.6023705334226115,0.9107581731361102,3.498799751977578
5108,NGC 4517A,6,4.331287337115146,1.662371812767663,3.7152319478348423
5109,UGC 07689,4,9.708458948063619,4.561030551533213,7.3725548886387795
5110,IC 3474,7,2.3816594868803973,0.9728480542829822,2.0714167111499786
5111,IC 3476,7,1.7824363927506526,0.8162336372121349,1.5612319413842783
5112,NGC 4514,2,17.84549327593877,13.260432912698885,13.738655553210046
5113,NGC 4517,19,1.4471480743801235,0.3972535332205582,1.4071481440296023
5114,UGC 07699,8,3.808532068698906,1.3008698128761629,3.5313310732566627
5115,VCC 1456,3,9.819380346869758,6.561885516279679,6.605271976312466
5116,NGC 4529,7,6.235180070028089,2.8426915888397724,5.465124171139221
5117,UGC 07698,2,0.4690519310859325,0.367027568923922,0.6698239530337673
5118,2MASX J12325971+0323386,3,19.384689173449278,11.961230548351248,11.78042960654293
5119,IC 3486,2,6.467430982550726,3.411792782416855,6.8224836383656395
5120,ESO 442- G 002,8,9.888811626047447,3.5377250087648835,8.72843597170238
5121,NGC 4519,17,7.559598735225473,1.3477989162273538,7.411779100478346
5122,UGCA 286,3,3.186991367114557,1.800403746839589,1.8262641369007984
5123,NGC 4522,18,3.007391693529837,0.7823654560174683,2.9001135755724614
5124,ESO 268- G 018,3,16.200080829310224,10.160915454799921,10.149861209524662
5125,NGC 4523,2,5.1256674824895025,2.8800115025668944,5.130643022988599
5126,ESO 380- G 043,3,12.808516441225379,8.76007872026934,8.323343328670404
5127,NGC 4525,12,3.0271698215860248,0.8591714632166539,2.8673256772713227
5128,NGC 4524,6,8.889061321305663,4.145715293085594,7.63476319676481
5129,ESO 268- G 019,4,15.68086746495144,7.078254488253196,11.40041860489583
5130,IC 0800,7,2.6474713172297792,1.138065790188339,2.2899003213313156
5131,NGC 4526,4,1.0039930034203235,0.5148955348644438,0.8235239813171683
5132,NGC 4534,6,2.632665729645405,1.0826355484716543,2.3331140549183655
5133,NGC 4528,2,3.058266849712683,1.994981118909409,2.266446868607792
5134,NGC 4527,21,2.0523116012341,0.4650432395142779,1.9669313518361216
5135,IC 3516,3,14.88819662565688,8.727046409396767,9.997491272951976
5136,NGC 4532,14,3.2636709776280504,0.8647675828054545,3.0753039516361524
5137,NGC 4535,28,4.226565153480349,0.8356757826011739,4.155046915850705
5138,NGC 4536,21,1.7037438505132272,0.4328161607810267,1.6909844948573391
5139,IC 3517,5,5.526911780577009,2.118643996858475,4.185948551762834
5140,NGC 4545,19,6.561626160316186,1.8454241225364063,6.25804052710446
5141,IC 3521,3,3.5090788746458683,2.161172332672416,2.613720405366484
5142,NGC 4540,2,3.404246145040566,2.737715896430682,2.7902955278218826
5143,UGC 07750,11,13.304917853552691,4.899256907497676,12.121542354234741
5144,NGC 4541,6,11.675979512152784,4.730842254999787,9.759563952985552
5145,UGC 07754,9,10.167876996458604,3.784922542024965,9.31892726669787
5146,MESSIER 091,14,3.132247820193676,0.9641888039210653,3.005338339862892
5147,NGC 4546,2,2.5316909499763494,1.6479370570380352,1.778737515183941
5148,NGC 4550,3,1.4420227103701857,0.8288808603138386,0.83548935956991
5149,NGC 4562,7,1.681536417772783,0.7664993448994789,1.5097598796756053
5150,NGC 4544,12,3.1867013725665316,1.0963352781023665,3.009027837922198
5151,UGCA 289,3,2.0752412560332667,1.131151490280134,1.1453132048060577
5152,NGC 4551,2,2.869733267705476,1.9427503756028248,2.1253638129151513
5153,VCC 1636,3,31.25380485261178,9.255117946173245,31.368361761049314
5154,NGC 4556,2,14.530685692843608,9.58741918863333,10.903990793706331
5155,NGC 4559,24,1.8032051358136651,0.33244564013428696,1.7606358452453923
5156,NGC 4561,5,4.492891638227208,2.0996783695549226,3.47932195776256
5157,NGC 4565,14,2.349111034399544,0.5551518493521852,2.2328752485346417
5158,UGC 07774,10,4.873171661947262,1.6047162817318619,4.517418921857073
5159,ESO 574- G 012,2,13.718446538749799,9.344299192096866,9.905740917699266
5160,NGC 4564,2,3.507159257117073,2.317923496423771,3.1105376883753735
5161,UGC 07778,4,15.992568508306176,6.628310580735545,10.678722288920172
5162,NGC 4567,2,6.168292195560956,3.005569621169515,6.0351690384071155
5163,NGC 4568,5,4.995358528909793,2.0308703771700967,4.069789379420059
5164,IC 3576,2,6.5383826570763945,17.044277933686597,13.846147701336168
5165,IC 3581,4,16.23812411011482,7.4656205863749845,11.561353550602067
5166,ESO 574- G 013,4,16.70575289244544,7.3274705315903645,12.067143133419652
5167,IC 3583,7,1.5777214400757615,0.756405303542994,1.5619551496369326
5168,MESSIER 090,6,1.481683734037634,0.7438872541638804,1.4026217950986861
5169,NGC 4570,2,5.244261757913473,2.498531945606609,5.525565665110506
5170,NGC 4571,10,2.485602264593916,0.9670790401260233,2.2891426714192478
5171,IC 3591,3,2.566894301698303,1.6062034450611533,1.7212900819214723
5172,ESO 442- G 013,10,3.4031589940723777,1.267725840346719,3.1548709069427856
5173,IC 3598,6,12.21984399071055,5.39877644760521,11.051390456716597
5174,NGC 4589,2,4.390573165395394,2.849613320553417,3.2310831822221204
5175,ESO 322- G 033,5,4.7870190798891095,2.4131956458561983,3.8874726862640325
5176,NGC 4578,2,5.3537647348479425,3.319404773212825,5.135939266017782
5177,NGC 4576,6,11.968948627997301,5.272197295172253,10.205799272171179
5178,VCC 1725,4,2.414049419602466,1.0850144964049435,1.8899378552823365
5179,MESSIER 058,15,2.5597424946383547,0.7265027774213342,2.4072248098928815
5180,NGC 4574,16,6.200729108489696,1.5196862574293324,5.896720888165232
5181,NGC 4580,10,3.0207517367891157,0.9062618930187353,2.6821955139536118
5182,NGC 4575,8,4.6579276552964615,1.7790546089875163,4.087448072951562
5183,NGC 4581,2,8.519213126799617,4.916821308762816,9.011776633440949
5184,UGC 07800,2,8.517844528051034,6.257695473691338,6.960349022745164
5185,NGC 4585,2,5.072006030528545,4.1454486848750065,5.504948394342564
5186,ESO 322- G 038,2,6.271442562381812,4.450929485019194,4.795117439386061
5187,UGC 07802,8,2.712547527354192,1.0447444612793422,2.4354020078563736
5188,ESO 322- G 040,2,7.291380079471786,4.752584949097726,6.079781590074338
5189,NGC 4586,6,2.4814302357885576,1.0431595504945486,2.0732606729766614
5190,NGC 4587,2,2.5255558273093683,1.675786357955148,1.909462335803836
5191,UGC 07806,4,8.211618707015035,3.709966725317066,5.952125678011283
5192,IC 3608,7,16.43616631911443,8.011667077447536,15.210930007134214
5193,ESO 322- G 042,12,5.497791354742089,1.692396636249016,5.15976184822498
5194,NGC 4588,7,9.60275131593911,4.121639293880619,7.985484694640488
5195,NGC 4577,8,6.846618579040014,2.6633926693773726,6.16424151061004
5196,NGC 4592,13,1.5724600586563517,0.4896882789058979,1.4582423415936316
5197,IC 3617,9,2.6366010542862583,1.0215844841307817,2.390652688080202
5198,UGC 07823,5,16.113538327341853,7.627012989580998,12.364883877831176
5199,ESO 268- G 029,4,9.709577132217378,4.545167252927521,7.071850397080742
5200,NGC 4603A,18,5.824395859097835,1.48964278639564,5.589904504758465
5201,NGC 4593,4,4.953424814798785,2.007341683412148,3.4601863731361227
5202,IC 3631,2,5.782560732288644,3.895614267138892,3.910157002761278
5203,NGC 4595,13,2.5856786742766675,0.8287151482761002,2.446322596782368
5204,NGC 4605,3,0.4926101540502638,0.2540193812834002,0.2608948582769451
5205,MESSIER 104,9,2.934917380236417,0.9933489397538521,2.8659966706463154
5206,ESO 322- G 045,11,6.485777655424168,1.8509470280845943,5.865425206121774
5207,NGC 4597,3,2.6877309092775135,1.4583513358824036,1.6501550585470028
5208,MCG -01-32-035,7,12.501300605315038,5.960432341041249,10.711449514681414
5209,NGC 4600,2,2.6159566065710114,1.741712746993685,1.9320813723435648
5210,NGC 4603B,12,7.026890444404658,2.083400639294765,6.524628317953117
5211,ESO 381- G 005,8,10.12349034416496,3.5081500207623066,9.051412394457705
5212,NGC 4602,19,4.8835706800936665,1.2742404461834136,4.611011696244596
5213,NGC 4603C,2,10.121499394122873,4.752192629592126,10.447631625841863
5214,UGC 07844,2,3.435007465759333,2.307258994569785,2.527543815373608
5215,IC 3651,2,16.17084061217024,11.68795076950222,15.016731959153686
5216,ESO 322- G 051,2,7.258453978315637,4.983795447220988,6.3109892035330795
5217,NGC 4603,21,4.502339923193332,1.2181805530535788,4.352644530498005
5218,UGC 07836,3,12.386616375456288,8.283475447624207,7.762382623259254
5219,UGC 07848,7,6.5033046561651755,3.1357413194521877,5.502341029970985
5220,NGC 4606,6,3.2930423989414117,1.0530603320539302,2.695105352471531
5221,NGC 4617,5,9.183758963717166,4.679005248223938,6.7440303089863995
5222,NGC 4607,11,5.296684599082637,1.4367482808574643,5.063928449022109
5223,NGC 4608,2,3.82706918863775,2.6887519040656214,3.182290001879221
5224,UGC 07845,2,17.98110875959184,5.271860907622285,17.960591550415575
5225,MCG -02-32-023,8,8.43050346135366,3.241861637010394,7.396790204636049
5226,NGC 4611,5,8.303998498988747,4.409070527885849,6.7417981689486055
5227,NGC 4612,2,6.341985508512923,2.7670862925690525,6.382234484912356
5228,NGC 4618,2,0.9498512841011942,0.6008446641102371,0.6313712080749667
5229,ESO 268- G 032,3,21.81893163395201,18.12299967815781,16.288180893764967
5230,NGC 4648,2,7.42723799549192,5.077357650273107,7.268197132134811
5231,IC 3370 GROUP,8,2.62141960829743,0.9680663051153175,2.3400428463861624
5232,NGC 4631,6,0.6284233089512707,0.27379182443655087,0.5799534926768934
5233,NGC 4603D,14,7.481620706442505,2.181329641730776,7.061583203118544
5234,NGC 4623,2,5.570337081384645,2.832025351232373,5.58995384087179
5235,ESO 507- G 002,8,12.248138796986849,4.6029012042084245,10.819609721519337
5236,NGC 4616,4,6.9877339773733915,3.3662024774031036,5.253481478462596
5237,NGC 4628,7,6.961620704363421,2.9356484040217237,6.007489091160625
5238,ESO 268- G 033,13,10.010791843063071,3.2072710634589585,9.117281726039753
5239,NGC 4629,2,6.04474992774491,3.6433578407153906,6.07519618254764
5240,NGC 4632,14,2.5972846118646014,0.6959271756706757,2.4473448495568797
5241,NGC 4633,2,1.5357457182777674,1.3439920676544783,1.326073351056558
5242,NGC 4635,3,6.65447990417993,3.0937906961475625,5.237978686091854
5243,UGC 07873,3,6.868424993077856,3.9996710931280273,3.908474646254979
5244,NGC 4644,4,12.406191825926863,5.325053216250161,8.376854664731093
5245,UGC 07877,5,10.199475404826254,5.367678517853984,8.4702325611189
5246,NGC 4638,2,3.166694915748338,2.229368701628325,2.624134682466395
5247,NGC 4639,18,2.1708627019388342,0.6938427031277781,2.096387161315839
5248,IC 3692,4,16.401449086748475,7.16742737776895,11.25049532515394
5249,UGC 07883,4,4.993379230126396,2.4685704021901893,3.687426481212698
5250,CGCG 015-003,3,13.74938702022633,8.807109000491725,8.279104240073778
5251,UGC 07890,5,8.85929644153741,4.759155114477275,7.251441561819732
5252,NGC 4645A,2,7.111724877780134,4.787040577502877,6.6013802513017765
5253,NGC 4642,13,5.647288653155632,1.7538811459611519,5.234063836939443
5254,UGC 07897,3,20.959821285432504,12.26983383327878,12.525470672763124
5255,NGC 4647,8,3.267847897058581,1.249782530658421,2.9337772899394055
5256,ESO 574- G 024,4,13.802668012147903,6.173377043701308,9.310618847724884
5257,UGC 07908,2,2.4549808000863975,1.663720941686032,1.7356819409552389
5258,NGC 4651,23,5.18003093932721,1.0776134700733084,5.0463490791761485
5259,IC 3704,4,10.28550634804257,4.801058916219089,7.773069006355219
5260,ESO 574- G 025,3,10.291121113089778,6.756109460401815,6.439785621023521
5261,NGC 4654,29,2.37259005872171,0.47237968688681164,2.331037702364224
5262,NGC 4656,7,0.8477776825220424,0.3759919385768771,0.741461511556613
5263,ESO 268- G 035,3,10.963563433170087,6.8139624408793855,7.121032445233255
5264,ESO 381- G 014,15,5.293886358127441,1.587600338017678,4.9191185209952595
5265,NGC 4645,2,5.258533975799315,3.4573027750207217,4.225338160038409
5266,NGC 4662,3,9.251394472839863,6.274838636723483,6.492034548389502
5267,UGC 07911,2,3.8115035641369337,2.6357928623490885,3.645107939356182
5268,NGC 4660,2,2.9331894772501195,1.8061382234858565,2.0120383524597316
5269,UGC 07922,6,9.052658792187813,3.9664437905559473,7.644964625180434
5270,NGC 4658,8,4.462820283260439,1.7914366974060252,3.9845929579983976
5271,IC 3726,2,20.51722877834539,14.425888850113349,17.042500284836805
5272,ESO 574- G 028,9,6.530200708525554,2.526693575761082,5.861645343628925
5273,2MASX J12445225-0025496,3,30.644198453862042,18.54922969466473,18.72553321319063
5274,ESO 268- G 037,11,9.622426953243181,3.168555233204365,8.634805482882358
5275,NGC 4666,14,2.327240007005142,0.7148516861789006,2.207032491597975
5276,IC 0813,4,14.317859525650181,5.708778660186645,9.539490486174225
5277,NGC 4675,5,11.51206938412992,5.13548161773628,8.418859139695519
5278,IC 3742,6,2.1557620740017165,0.9334533608231179,1.8392354282801142
5279,NGC 4668,8,2.0391947047257406,0.7595210601041288,1.824091603042329
5280,DDO 146,3,2.373238938370552,1.3337584284309079,1.3409052132333665
5281,ESO 507- G 007,13,9.82693857005861,3.1184375698406166,9.053691735485122
5282,UGC 07941,10,7.3871258284002055,2.6339434252629665,6.89886437709751
5283,IC 3754,8,10.2803617634734,4.052420655799017,9.128464592929497
5284,NGC 4672,12,8.48175529273048,2.6354983737735385,7.732267032207982
5285,ESO 322- G 075,2,9.120601498470839,6.089085859143844,7.0308212225365505
5286,ESO 322- G 076,4,9.719885966975868,4.0127347533632305,6.357719947239969
5287,UGC 07943,3,3.006591270808125,1.6807902834304818,1.7194342851283997
5288,IC 0816,2,15.06377271808386,9.37451432971069,10.604647127254564
5289,NGC 4680,10,8.851932459206118,2.3568186961799147,8.333070657404273
5290,NGC 4693,10,5.076848188141056,1.7820107255409803,4.751004052623328
5291,UGC 07955,6,11.111911965373263,4.615285030175403,9.43588531973924
5292,IC 3773,2,3.320236665025061,2.4275097604865974,2.4854124092894643
5293,NGC 4682,6,5.359400100901325,1.9480356188918415,4.292237008333863
5294,NGC 4684,2,5.425852537965223,2.438828856780761,5.423847473053512
5295,NGC 4696B,2,7.486006371005561,5.5094871351085,5.547421951291111
5296,ESO 507- G 009,3,13.382006894155793,9.229479944141053,9.076478936404698
5297,CGCG 159-075,4,14.527765816823218,8.10783963636452,12.481909972613055
5298,NGC 4679,21,7.177635894709524,1.6557753031277163,6.80407814418051
5299,ESO 507- G 011,12,15.044042554493242,4.513461692097961,13.762610408754185
5300,NGC 4683,2,7.758333894331809,5.115665508644657,6.715867437843133
5301,NGC 4689,15,2.9897295975877065,0.9088146715669595,2.85104867819498
5302,UGC 07963,4,14.601046285768092,6.442262814121745,11.051170334006049
5303,ESO 574- G 032,8,7.912404048148677,2.9789540472200833,7.418747137113265
5304,NGC 4692,2,15.030816877913706,9.537700173040442,10.257047786584902
5305,ESO 574- G 033,10,6.620895430507824,1.9171196043377687,5.988581114150289
5306,2MASX J12475956-4113108,2,6.384162976685852,4.066151584696019,4.582497065249043
5307,ESO 322- G 085,9,5.8286722986735775,2.009390409759049,5.257923583536297
5308,NGC 4696C,7,5.96854730498454,2.189893177375171,4.9417551742524415
5309,ESO 507- G 013,6,6.3900285694360655,2.528490361157204,5.377890657861929
5310,NGC 4691,3,2.8622704306955002,1.7059344480480625,1.5072391635380964
5311,NGC 4694,7,5.3403507529464065,1.3577796237539592,5.1947802896022015
5312,ESO 507- G 014,2,7.445631848770216,4.835807592434833,6.320580357691249
5313,ESO 574- G 034,8,12.480266087394812,5.0650151993154395,11.012318674576141
5314,NGC 4696D,2,5.440383624545831,3.540602808809484,3.8454940705642606
5315,NGC 4698,22,5.408613093308007,1.0736065929324208,5.390436573859077
5316,NGC 4697,2,4.219449076604562,2.372927283019592,4.234712989127047
5317,KUG 1246+266,6,13.100975982700236,4.54306306610379,10.501843584076104
5318,ESO 268- G 044,15,6.484460435259357,1.9533658105139862,6.097141704415083
5319,2MASX J12484344-4138376,2,4.661197337817056,3.1801984011872864,3.4310319234743685
5320,NGC 4711,5,10.617828240079671,4.787697206958445,8.55181378514599
5321,Centaurus Cluster,7,1.8141460469689108,0.7883258712057172,1.5407857588814757
5322,CEN 45,2,5.136253776803043,3.848757933108619,4.068267366164993
5323,NGC 4696,4,3.8691993786813246,1.9755819465840334,3.253064090951737
5324,MCG -01-33-012,3,9.415400068982068,5.238290566439665,5.352103399212607
5325,NGC 4699,4,4.348310967311941,1.8381779594751668,3.4054043944163217
5326,ESO 322- G 093,6,6.611887140143197,2.420179462933921,5.529736501912935
5327,NGC 4700,6,1.0443928079393217,0.44106098075229916,0.9042201950213404
5328,NGC 4701,11,4.3901788182044115,1.469969305497484,4.155326002050498
5329,DDO 149,3,3.1257346695230352,1.764731468382121,1.7551363372990079
5330,NGC 4703,5,8.26425222573731,4.219636186397774,5.94283149629575
5331,ESO 322- G 098,3,16.435831541826076,12.730990040416035,12.77905164304237
5332,MCG -02-33-015,3,6.559754921145449,2.9320158780352474,5.174535987151027
5333,NGC 4705,12,6.929197194569521,2.163722213327567,6.5740776347134
5334,ESO 322- G 099,2,7.629176216555372,5.192881962527255,5.668401882885279
5335,MCG -01-33-017,6,8.874654342913237,3.7925186003492395,7.685566126758203
5336,NGC 4712,7,8.958253202579439,3.965109414815048,8.033330858453118
5337,UGC 07978,15,11.770520341619,3.606679601797616,10.629773518789872
5338,ESO 322- G 102,2,6.942858899084658,4.643241985085443,6.075991747002195
5339,UGC 07981,3,9.063785751594729,5.785221874122269,5.810653268500045
5340,ESO 507- G 017,3,15.48415802422627,10.6295568340645,10.616912254446044
5341,UGC 07982,8,2.5583823512896204,0.9782955216537981,2.2486011099742567
5342,IC 3812,4,7.895378344342713,3.2871277902106035,5.419332046391392
5343,NGC 4706,2,7.245709079658605,4.72810949694718,5.348898897018216
5344,NGC 4715,2,17.658557712297977,13.754062189595684,15.638285621074234
5345,NGC 4713,22,2.717971970913735,0.5465573570769755,2.658928839827074
5346,IC 3813,2,8.92360693708685,6.6842841000681075,7.659872550277964
5347,NGC 4709,2,10.203468798855345,7.045994206751945,9.444807630130267
