,bootmad,bootmother,bootmsig,meas,names
4432,2636881.982675114,2.257999956887789,1.1573068241783917,7,UGC 06594
4433,2373946.8940202617,2.2169891334069916,0.8749126215826816,11,NGC 3769
4434,13075302.150353014,10.584339018047457,5.022410351867308,6,MCG -03-30-003
4435,16922575.513679728,15.696279436542124,6.8888429056187785,8,ESO 439- G 018
4436,3113426.8001804086,2.627857498559361,1.2996797408512442,6,UGC 06603
4437,13676652.420736454,8.736659322067089,9.129729804773707,3,ESO 504- G 005
4438,10649366.208795473,9.797638899960562,3.2815535934093405,12,ESO 439- G 020
4439,8996209.908540279,5.598170826088854,5.717125592492603,3,MCG -02-30-011
4440,6701555.367521573,5.48218837833296,2.8300087404165946,6,UGC 06607
4441,9552022.487842634,7.686205322435543,4.987244788998081,5,UGC 06608
4442,4433887.653868379,3.739350265739396,1.9832043055451096,6,UGC 06610
4443,11730211.69682312,10.552709450715547,4.3209304848058325,9,ESO 571- G 012
4444,8812321.006585486,7.5545433623550755,3.9252211179438734,7,IC 0716
4445,12914682.73485852,9.59326272805608,9.925852707587774,3,ESO 504- G 008
4446,10240928.670842692,9.602272704961017,7.848631634885753,2,FGC 1287
4447,15192074.89576964,9.137130290692166,9.017645560223237,3,CGCG 127-016
4448,15666120.362649284,12.931506441904647,11.459787331539008,2,UGC 06617
4449,2629037.1828680118,2.4538060851847368,0.7867699907710896,13,NGC 3782
4450,3072968.03418638,2.3335522803720523,1.4486983317696007,4,NGC 3795A
4451,7996872.213207044,7.2164487299671665,2.7369533239620827,8,NGC 3780
4452,9020686.823588,7.611146755910657,4.438791338250018,5,CGCG 097-041
4453,9885493.16474767,7.0996131663214275,4.219184386718422,4,UGC 06619
4454,14205729.325852295,10.139133605798142,9.278129819067988,2,NGC 3784
4455,6664458.092561841,4.5089033115447945,2.943598787027524,4,NGC 3786
4456,9229269.61325696,7.398720639214741,3.698871593162161,6,NGC 3788
4457,16515789.289411364,12.385181870762267,12.431625498369506,3,ESO 266- G 012
4458,3230087.478881892,2.328024491547716,2.1188591745727186,2,IC 0718
4459,12542432.392201692,11.237570477963116,9.62374257183666,2,CGCG 068-020
4460,4178693.366445306,3.887358850023932,1.3569283971198638,12,NGC 3795
4461,4518890.850930894,4.603015620948293,1.8001548096554518,2,UGC 06628
4462,34593643.20084365,41.2790916383422,15.174456293988092,2,NGC 3799
4463,8318108.087758022,5.624921910794944,3.500825006095827,4,UGC 06631
4464,6507800.175994065,4.9230436627741865,3.161648918135108,5,NGC 3800
4465,7691375.983506616,6.962300263658987,5.19905686753239,2,NGC 3801
4466,4861698.747824527,3.598521072363942,2.157379216405438,4,IC 0719
4467,6671077.540129542,5.066226072423987,3.1922880109051315,5,NGC 3802
4468,13019539.15652442,9.322527422561278,8.34268312281386,2,NGC 3805
4469,19407125.314480327,12.566958196255289,12.221097186824615,3,NGC 3808 NED01
4470,3689671.3886635,3.3215539139822505,1.2365328810592129,9,NGC 3794
4471,6448426.383287642,5.991430893387562,1.9948254114878181,13,ESO 266- G 015
4472,2477312.202515268,2.393830164957212,0.6331460053146987,19,NGC 3810
4473,15005582.11653638,13.818294412378185,5.2220811624053685,11,ESO 571- G 015
4474,10763848.298684103,9.535906098869766,3.663294957293465,8,NGC 3811
4475,3630098.07294794,3.498715457525861,0.9075251255519999,21,NGC 3813
4476,8699772.034291726,5.928144229502827,3.7076256422323777,4,NGC 3815
4477,11331008.976236025,9.342832685997324,4.351572472630776,7,CGCG 097-058
4478,5026261.045218157,4.167938554382148,3.699447371523127,2,NGC 3818
4479,6568479.539216197,6.09310762097884,2.0435888466710392,12,ESO 571- G 016
4480,12411909.656448312,11.312525203537644,4.3442892694960555,10,KUG 1139+202
4481,13364108.49273862,9.253247152047104,5.460916982871677,4,IC 0720
4482,25818381.048992604,18.28551026538737,10.279784176346864,4,NGC 3825
4483,12046208.765343765,11.51421597499443,3.5904916966347544,14,CGCG 097-068
4484,3066019.20905149,2.8761477247664393,0.8770789253440466,15,UGC 06667
4485,6896586.159711439,5.0357257997157285,3.1181852176801907,4,IC 0721
4486,7430783.041907401,4.198060338830897,4.142527136276615,3,IC 0722
4487,11234975.312108837,9.011431322394337,5.16291752830354,5,CGCG 097-072
4488,4791207.846317645,3.5397143244740836,3.1579548928647148,2,NGC 3901
4489,15206922.236202978,12.049919288307645,7.626683692003113,5,UGC 06681
4490,11143740.44595524,6.025235227242135,5.9883907757521175,3,UGC 06679
4491,19723289.92790224,12.702548008918884,12.644326005820705,3,KUG 1140+199
4492,8546532.364569187,6.210768546314332,3.907311467032168,4,MCG -02-30-021
4493,10374256.384079456,9.4950694864792,3.315292496429377,12,UGC 06686
4494,10498237.174470596,9.43765690478903,3.5510102518716105,10,NGC 3833
4495,14111731.234045625,9.647084748455047,6.052029804842485,4,NGC 3832
4496,10201370.539257292,8.980072194180751,4.506407998478744,7,IC 0724
4497,11792883.066884724,9.086156562952816,9.086985912913923,3,UGC 06697
4498,7735850.577845946,6.426282726190925,3.237987012127619,6,NGC 3839
4499,10127166.650296517,8.98709438380161,4.695815248425527,7,NGC 3840
4500,17028319.384361416,14.026370889855828,12.51811706359134,2,NGC 3841
4501,4922807.363461077,4.716979433588743,1.1753626077679498,16,NGC 3842
4502,6377920.628928983,5.809411737098662,2.2728249684517943,10,NGC 3835
4503,12894834.296803163,7.649260387407467,7.555802946380843,3,ESO 440- G 001
4504,7305838.238602631,5.349077789540057,4.914062873237689,2,NGC 3853
4505,13114232.702954292,11.597257356494216,4.7170704995626105,8,IC 0727
4506,5967727.029479172,6.219867557601512,5.971775958747146,2,CGCG 068-052
4507,14021859.11803677,12.566391340260733,6.1449398347310105,6,UGC 06719
4508,10787458.106218494,9.28311501718066,6.049787549485655,5,NGC 3860
4509,11372279.92219279,6.823288484889977,6.923093383633407,3,IC 0728
4510,5230541.256212704,5.621347392443858,4.020759637555638,2,NGC 3859
4511,13287534.573520206,12.315706367397215,3.3775337815015565,16,NGC 3861
4512,4860451.65661291,4.6903008248519376,1.830041111984175,11,NGC 3862
4513,8875835.32735975,7.962014902886717,3.4009513664114737,8,NGC 3863
4514,8955090.17868273,5.871296523205721,6.088476932602364,3,KUG 1142+216A
4515,2535467.372815389,1.843728036092435,1.1498090555333045,4,UGCA 245
4516,2731092.859736571,2.332558769532962,1.1375586706605805,7,NGC 3850
4517,9657759.150448434,8.031968274840635,4.0131361706561455,6,UGC 06734
4518,6329503.212661533,5.565690963943787,2.7849302208906948,6,ESO 440- G 004
4519,13931510.513738433,10.302773053104223,9.801573395605576,2,NGC 3873
4520,7831941.905080393,5.7030136409406875,3.5514982804674884,4,UGC 06736
4521,10772967.314270314,9.696093650639787,3.6027310185746537,11,KUG 1143+209A
4522,6369814.51572746,4.517373948926943,4.1554316489172765,2,NGC 3872
4523,4022271.6636109706,3.1834094935141253,1.8442666102063765,5,NGC 3870
4524,3134971.3479223214,2.1470075550761107,1.300792336509924,4,NGC 3882
4525,2116107.8785433997,2.0441798155380804,0.4800458857366065,24,NGC 3877
4526,8999829.323237784,9.01681992253572,6.1382780270737625,4,NGC 3884
4527,11540332.14551364,8.6898222634231,8.130306366112082,2,ARP 248 NED02
4528,2079630.7436513382,1.7515035327002713,1.5488271400640146,2,NGC 3885
4529,4312189.171854246,3.266693640798148,2.098617474788253,5,NGC 3879
4530,7486814.446253836,4.390645143469576,4.47475915753887,3,MCG -02-30-029
4531,2541001.6351192826,2.391991027464757,0.7254336603330721,16,NGC 3887
4532,12759093.061180627,9.199675291884144,8.529698824102406,2,NGC 3886
4533,11709335.030691862,19.46630338260481,14.021864858502715,2,CGCG 097-151
4534,5567736.944100805,4.395735561657219,2.189553114792657,6,NGC 3888
4535,15231818.487089856,13.409659162185926,4.9098650735513605,11,CGCG 097-152
4536,11680544.022541698,8.177926744950865,4.810507820265975,4,UGC 06771
4537,1890699.235326537,2.2037960582764824,1.278280571579571,2,UGC 06773
4538,26628510.368270844,16.27575409150134,16.779640576285605,3,LCRS B114528.4-032546
4539,10912962.7877831,9.854927248645447,4.3978549593826335,8,NGC 3891
4540,6297337.126594652,4.608321589718832,2.8806538458776965,4,UGC 06774
4541,12489607.93564324,11.775032718266287,4.212855355244002,12,CGCG 127-056
4542,11323644.68529202,6.536320557875818,6.545831707819064,3,ESO 378- G 021
4543,10903308.49957303,6.422036398705446,6.493699555637843,3,ESO 378- G 022
4544,3139541.226307524,2.979765705892808,0.8373623541768254,15,NGC 3893
4545,6195238.29578587,4.4420612238315424,4.058725363281706,2,NGC 3894
4546,5945297.495857289,5.559550217171338,1.9493354034481256,13,UGC 06780
4547,10236336.61025452,6.972573312204246,4.236885946163634,4,NGC 3905
4548,6216860.368928747,4.974578357614729,2.7941627241459037,4,NGC 3900
4549,3214857.6981054232,2.348804401270222,2.1037252703220233,2,NGC 3904
4550,1936638.4063192292,1.586327173501067,0.8036590656719133,6,NGC 3898
4551,9447001.740744233,7.921876617329234,4.116569424990109,6,NGC 3902
4552,3236827.4599344507,2.7491693513906004,1.3204360819357412,7,UGC 06792
4553,12098764.047851333,8.901053815539413,5.437648781473246,4,NGC 3907B
4554,4630870.506304283,4.109656386820752,1.7991998002360714,8,UGC 06791
4555,4006684.988658101,3.4035814938469064,1.6468318706523233,6,ESO 320- G 024
4556,11992723.77023711,8.749886670511506,5.477033371517856,4,ESO 378- G 026
4557,5775776.525865802,5.079075079418853,1.7627172319815048,10,ESO 320- G 026
4558,4200638.4745476805,3.483313165549621,1.6899223934947056,6,NGC 3899
4559,4385435.603329571,3.785603095491398,2.3152597835259554,5,UGC 06802
4560,8164194.194610803,6.114031723788731,3.8352764467234124,4,UGC 06804
4561,11894302.806984516,10.737268901722476,8.999555875549017,2,UGC 06808
4562,7984576.293383934,4.570712452287272,4.619768332990589,3,CGCG 012-102
4563,9470685.696542613,8.103520539362378,4.256180726999072,7,NGC 3914
4564,12942510.761332946,9.213304549070289,9.000481975760467,2,2MASX J11504398+2111034
4565,2394334.9631828438,2.3218126394660543,0.5869624834390966,22,NGC 3917
4566,3514267.5730345976,3.171050176851945,1.3549113896135625,9,UGC 06818
4567,5013953.585069255,5.006390789930308,2.725778056301708,2,UGC 06816
4568,8325074.602477051,6.042316820468462,3.7275499454412993,4,CGCG 127-068
4569,20085379.07009924,14.863422304367322,8.859387540911554,4,FGC 1319
4570,2747279.3928013947,2.433608955538523,0.8449875417400431,8,NGC 3930
4571,17156400.44455348,15.622734858110825,5.2016981004436325,12,UGC 06837
4572,12856423.026797533,12.154088203190376,4.1325051513995215,11,CGCG 127-082
4573,10790307.18228823,9.959526432592813,3.3339621140182616,13,NGC 3933
4574,3082376.926932892,2.9718324299449264,0.7185486021835145,24,NGC 3936
4575,6437548.121977985,4.494650752097034,2.6595208003015265,4,NGC 3935
4576,9652946.947540566,8.510867347362309,7.539200133560628,2,UGC 06845
4577,14940848.186320148,10.919960964156315,10.091853979400424,2,NGC 3937
4578,13120039.946501195,9.623418117076127,8.563526429551501,2,NGC 3940
4579,1675930.4250455624,1.3071765477405626,0.8374378313180816,5,NGC 3938
4580,2546220.8716900065,2.2566566646895354,0.9542991673480472,6,NGC 3941
4581,6140517.859216683,3.9650279698119535,4.137051659033608,3,UGC 06858
4582,4821241.542069081,4.476796684603559,1.5575210933076744,13,ESO 379- G 006
4583,7945448.984770946,5.7308805694771205,5.184622095544868,2,NGC 3944
4584,2798339.2485418525,1.9723268473721025,1.8157231672164396,2,NGC 3945
4585,9357736.79252483,8.017131774947403,4.157542630648832,6,UGC 06862
4586,5515047.257688437,4.578462979165818,2.2830418570859976,6,ESO 217- G 012
4587,12148952.52546689,9.171959074479863,5.168391603613156,5,NGC 3947
4588,2619005.5459615253,2.4440083576733858,0.8398460407139756,13,UGCA 250
4589,10573060.679050002,7.22052120438149,4.459336521054038,4,UGC 06865
4590,11836889.029333325,11.126962154779301,3.4428254221135868,15,NGC 3951
4591,2964663.3501568683,2.8998581219289137,0.6473057200929975,24,NGC 3949
4592,8840682.936540574,8.15625516122799,2.8634694053177703,13,IC 2974
4593,2787397.2063520364,2.7409200242781333,0.6594618325823937,19,NGC 3953
4594,3675599.790999109,2.8012889890026593,1.7060376864153304,4,ESO 504- G 025
4595,4584673.575456487,3.1709864933449925,3.2840746893897377,3,IC 2973
4596,2329731.867442789,1.7410796342828296,1.1457263588143711,4,ESO 572- G 012
4597,36205309.65795557,38.53400744736032,21.724302501543452,2,UGC 06876
4598,5180928.956550267,5.0732142129587015,1.072469766604777,26,NGC 3956
4599,8576967.595744677,6.685553430791208,4.13681166879552,4,KUG 1151+203
4600,6769178.130524796,4.920635464973891,2.9263138160159268,4,UGC 06879
4601,6158287.319859307,4.202921623798658,2.5922643328034085,4,NGC 3958
4602,14668154.37961016,12.956719900316267,6.5105964613585705,7,ESO 320- G 032
4603,4200362.253458925,2.99461593182584,2.7105372579569376,2,NGC 3962
4604,14340585.114284605,8.274217825240237,8.203301786037956,3,ESO 266- G 032
4605,17297187.997441653,14.809841735717807,6.16197023899547,8,UGC 06886
4606,10893999.82728111,9.942043266999526,3.659499389225962,11,UGC 06891
4607,2312261.9568602256,1.6708220183671638,1.0194835858935514,4,UGC 06894
4608,11156622.125135487,9.988819417701087,4.18762926921395,8,NGC 3968
4609,19013267.83881654,18.586593614582696,13.922629355199136,2,FGC 1332
4610,10412737.856198667,9.593426896450707,3.789374142512557,11,LSBC F572-02
4611,2817936.6762360614,2.6865422397644667,0.7537201223175882,19,NGC 3972
4612,4200924.202867908,3.903005201816177,1.3629486310855878,11,ESO 572- G 018
4613,5564464.620911725,5.255106059694708,1.5043422569093179,17,NGC 3976
4614,3885637.642465808,3.4255302134513563,2.9576567497844897,2,UGC 06911
4615,3649247.7821005005,3.4631589113714387,1.0812940301100955,14,NGC 3981
4616,6372717.188643796,5.956448185033414,2.4146871559705985,9,ESO 572- G 022
4617,15200673.388233865,10.296449155996696,6.554183923373077,4,CGCG 041-009
4618,4807642.8699864065,5.4460826135997555,4.779020183379191,2,NGC 3982
4619,8673215.720807098,4.927702370289415,5.017407646772819,3,UGC 06916
4620,2363366.9426624347,2.1148349820374044,0.9324790234286616,9,UGC 06917
4621,2436343.3690343318,2.083281463898952,1.0050242483462106,6,NGC 3985
4622,7275941.239080788,7.006898990104648,1.9749022075581857,17,ESO 320- G 035
4623,2141166.728740076,1.9630043043316932,0.6936332048129015,12,UGC 06923
4624,4117745.1459213323,2.9831902351599964,2.7693826527171863,2,ESO 572- G 024
4625,14864137.72155913,9.63873984653274,9.58204454178122,3,MCG -02-31-003
4626,1497823.5325480874,1.4901292977901883,0.32517229990348245,25,UGC 06930
4627,9251608.754667092,6.997982265541513,4.477685143704075,5,NGC 3987
4628,2615921.9555274984,1.9002240576499716,1.7527291160731773,2,UGC 06931
4629,8861094.22696007,6.654284892226193,4.149354659259187,4,UGC 06934
4630,7410399.607434964,7.617343338001182,4.602755977141976,2,NGC 3990
4631,4723205.805508577,4.791200458806337,1.0871813097706355,18,MESSIER 109
4632,12150457.522520848,9.42460330107241,5.970415301143023,5,NGC 3993
4633,10940785.33179897,8.140745218941998,7.541422979511349,2,NGC 3997
4634,6317566.50508561,6.706497226976657,3.7797743790001714,2,NGC 3998
4635,14907031.26467128,11.013987727060512,10.240791362610148,2,NGC 4003
4636,11128295.045990542,7.638416700750263,4.795363107269344,4,NGC 4005
4637,8581525.343101148,7.454163700755787,6.012693708227371,2,NGC 4008
4638,8438830.29057955,7.961107189313296,2.6313519928663007,13,ESO 321- G 001
4639,2652565.270569196,2.473723523389061,0.9437662932117298,11,UGCA 257
4640,7582233.532990754,5.914820341838148,3.848183191234948,5,NGC 4012
4641,2188806.1601154096,1.800489257594,0.8653235482717935,6,UGC 06955
4642,3969485.414502295,2.9057079240282047,2.6523802643247882,2,NGC 4024
4643,2582040.021612014,2.4805974972138576,0.6167627882740471,20,NGC 4013
4644,8672166.021042489,7.928683215692645,2.794681886226676,8,IC 0749
4645,2850799.6443257937,2.7117152490649885,0.7090085232967092,20,NGC 4010
4646,10055262.802538242,7.585519237984857,4.841825675814552,5,NGC 4018
4647,8984141.943815041,6.529494324185435,5.8421353557037135,2,NGC 4015 NED02
4648,13334150.424652,9.439293343343612,5.5734633008148275,4,NGC 4017
4649,2949878.252357552,2.0370450771558675,1.2741368918154146,4,IC 0750
4650,2242672.7755143214,2.00219998281468,0.8326578643199435,8,NGC 4020
4651,3618571.151283147,3.25387770088425,1.2059760026838209,8,UGC 06983
4652,7566645.623798372,6.439231519341918,3.9342339953021033,4,NGC 4025
4653,1805163.4675216675,1.8453830322807496,1.6986545814381504,3,NGC 4026
4654,8576415.816143554,5.536036260872967,5.621731064756854,3,ESO 267- G 005
4655,1454989.3995917104,1.1369714748308404,1.059865147606202,2,NGC 4027
4656,12074182.14395421,8.211577555936586,5.371530982752118,4,CGCG 041-016
4657,11294792.119190805,7.965016114175403,7.402150081229254,2,SDSS J115950.79+084735.3
4658,13120161.441569954,8.813616817709391,5.590742366655999,4,NGC 4029
4659,9879146.463433832,6.311826545652651,6.396269791173196,3,ESO 572- G 039
4660,1835549.6828639458,1.3239137125606542,0.8080579103433146,4,UGC 06992
4661,4971086.208976429,4.740575763415043,1.2276037122709642,15,NGC 4030
4662,9148128.202262007,6.576349251556058,4.087184144994831,4,UGC 06994
4663,2790058.97505787,2.605553356033815,0.8891492268714357,13,UGCA 263
4664,3504585.392846352,2.9336787426156263,1.9373146904095828,4,NGC 4019
4665,7661374.711649839,6.191690536614217,5.612511191911067,2,ESO 379- G 022
4666,3308541.390843265,2.551186218972118,1.4711032097344456,5,NGC 4037
