Col,Dx,Dy,Dz,chi2
8698, 1.46518249146e-06, -1.85696700486e-05, -2.36907848558e-06, 947.446277172
8699, 2.18618217551e-07, -1.69628979877e-05, -9.29699852575e-07, 886.297490357
8700, -2.12136840309e-06, -1.84937663473e-05, 1.71583561378e-07, 836.915246923
8701, 2.09846739901e-06, -1.80097459146e-05, -3.12614324468e-06, 871.033015026
8702, -1.7880275144e-07, -2.01996611033e-05, 6.71828903057e-07, 826.654621359
8703, -7.214435422e-07, -2.01916398539e-05, 1.77131558715e-07, 896.297280982
8704, 2.97669829265e-06, -1.75555197595e-05, -3.05150463954e-06, 927.91602946
8705, 1.34965568883e-06, -1.77945462532e-05, -1.39993516905e-07, 892.007818154
8706, 4.22703592734e-06, -2.18558656574e-05, 1.23654227186e-06, 974.556515293
8707, 1.03864709759e-06, -1.87418201631e-05, -5.4175278732e-07, 863.192282388
8708, 3.11121910473e-06, -1.9928859957e-05, -4.27593572584e-07, 947.240636572
8709, 4.85625331797e-06, -2.04486520274e-05, 4.46998534939e-08, 1019.1318869
8710, 1.39956344074e-06, -1.75890077783e-05, -2.92008043844e-06, 932.119579797
8711, 1.56578978632e-06, -1.91372976094e-05, 1.05335778842e-06, 922.655817537
8712, -1.91883124643e-06, -1.98614983287e-05, 1.12420255061e-06, 975.131519629
8713, 1.35201043582e-06, -1.87910725543e-05, 2.7106476935e-06, 910.192926065
8714, 3.05240730521e-06, -1.91833125711e-05, 4.39060395259e-07, 858.582709476
8715, -2.35948129291e-06, -1.92858041298e-05, 2.02721935634e-06, 857.960643738
8716, -1.30946826919e-06, -1.828537027e-05, -1.27993133433e-06, 899.527233145
8717, -8.03378036509e-07, -1.95779206529e-05, -3.66016739197e-06, 931.526940796
8718, 2.07242989659e-06, -2.17868419655e-05, -3.75253192485e-06, 962.750369367
8719, 4.71273225333e-06, -1.76148613235e-05, -2.47324183956e-06, 1002.37130353
8720, 1.05435296198e-06, -1.93313866172e-05, -1.37651761572e-06, 810.008054411
8721, 1.42637343883e-06, -2.00978963693e-05, -4.88635032493e-07, 906.274375087
8722, 2.27360638968e-06, -1.80126737906e-05, -1.5101003846e-06, 946.709188367
8723, 9.22382768798e-06, -2.34348450323e-05, 6.00583440436e-07, 1283.78797938
8724, 3.15012481942e-06, -2.06766035034e-05, 1.2977522946e-06, 873.093556817
8725, 7.63674588642e-07, -1.93604644872e-05, -1.71529666091e-06, 862.625621001
8726, 3.8544786813e-06, -2.22078026768e-05, -1.23863572238e-06, 1067.93922135
8727, 4.9104081545e-08, -1.88028676767e-05, -2.52140474401e-06, 857.08423501
8728, 4.74951699273e-07, -1.96644689881e-05, -1.48356510679e-07, 852.527590171
8729, -2.25839696306e-06, -2.14395970644e-05, -4.5091670283e-06, 875.451004539
8730, 7.98696323018e-07, -1.88184464675e-05, 6.73896078581e-07, 877.456702019
8731, 1.01634535593e-06, -1.75558572934e-05, -1.87266665724e-06, 868.277680502
8732, -1.44883231735e-06, -1.85887093145e-05, -1.51083421756e-06, 932.386600832
8733, -2.61264024124e-07, -1.67709462344e-05, -2.4135481275e-07, 928.03807427
8734, 3.4482606301e-06, -1.86805928294e-05, -1.36145739914e-06, 821.876712155
8735, 2.8533580128e-06, -1.92342225011e-05, -3.66841709953e-07, 963.783113552
8736, 1.69242924395e-06, -2.20370937706e-05, -2.52012514518e-07, 899.724744442
8737, 1.7996812762e-06, -1.86361771245e-05, -6.62843825461e-07, 969.938336711
8738, 8.72767238678e-07, -1.83959372265e-05, -9.13708103704e-07, 925.446057036
8739, 3.48407840312e-06, -1.94748029648e-05, 1.16015870914e-06, 908.52032465
8740, 4.37477756712e-07, -1.92796879457e-05, 2.68184844884e-06, 923.177102609
8741, 1.7435420258e-07, -1.80736730765e-05, -4.24351838211e-06, 869.325309963
8742, -1.23013952082e-06, -1.96436335153e-05, -1.39391267982e-06, 861.189244806
8743, -1.27192055568e-07, -1.77073988966e-05, -1.04488719714e-07, 923.879053498
8744, 1.77973327575e-07, -1.97977983881e-05, 6.32607057899e-07, 940.726363808
8745, -1.52963740692e-06, -1.78406371714e-05, -8.19819397155e-07, 826.278124562
8746, -1.3815993717e-06, -1.79586442562e-05, 8.58468519431e-07, 899.061449126
8747, -1.4651930637e-06, -2.01975376886e-05, 8.48835788606e-07, 839.863057763
8748, -1.90884684539e-07, -2.02705832018e-05, -1.8200873931e-06, 872.695128332
8749, 8.03074830035e-07, -1.91750687012e-05, -5.8041701238e-07, 874.072999748
8750, 1.85189150749e-06, -1.75237711888e-05, -1.03042034765e-06, 856.544163416
8751, 4.41792147106e-06, -1.92034322954e-05, -8.67835311912e-07, 963.704138526
8752, 2.1873307552e-06, -1.89390887768e-05, -3.33776185906e-06, 847.115312415
8753, -5.07529185734e-07, -1.87333669217e-05, -1.51007017776e-06, 908.133969757
8754, -1.38456339651e-06, -2.02097296738e-05, -9.10538219955e-07, 854.411412386
8755, -2.50712300445e-06, -1.68055971131e-05, -2.35252773677e-06, 868.812775315
8756, 3.52788751869e-06, -2.04311086688e-05, -9.46041339956e-07, 832.15087674
8757, -1.88231496034e-06, -1.79418678885e-05, -7.90427366871e-07, 935.959529771
8758, -1.54357860993e-07, -2.00624523669e-05, -1.60786584356e-06, 909.553463805
8759, 8.58212145321e-07, -1.80402909929e-05, -3.47185582973e-06, 1077.33597409
8760, 9.4268482038e-07, -1.87201561187e-05, -2.71507455648e-07, 965.882506897
8761, -5.98018039999e-07, -1.82479961653e-05, 1.68142022435e-07, 889.612025489
8762, 2.30616979536e-07, -1.59545598945e-05, -1.36365238231e-06, 894.924655594
8763, 1.93155613965e-06, -1.71663330357e-05, -2.77939452404e-06, 938.660419386
8764, -1.86656927741e-06, -1.91602577943e-05, -1.05982342673e-06, 879.123395803
8765, 4.55362741311e-06, -1.82517235799e-05, -1.4465121173e-06, 999.209389158
8766, 3.03442139206e-06, -1.8480265735e-05, -2.69336841017e-06, 1017.33270937
8767, 2.18816688503e-06, -1.8745551358e-05, 4.74722171539e-07, 936.699474751
8768, -1.27464819695e-07, -1.79821752938e-05, -1.00596989966e-07, 840.828935153
8769, 1.88975806814e-07, -1.80611186927e-05, 7.34383689943e-07, 897.025217331
8770, -6.94937331949e-07, -1.81088585393e-05, -3.2875393564e-07, 883.982594133
8771, 4.01154377452e-06, -1.83251761806e-05, -4.96989608375e-06, 962.322723847
8772, 9.50861247969e-07, -1.78239326939e-05, -1.84472054392e-06, 973.969430174
8773, 1.17134856348e-07, -2.03438183485e-05, -2.39708055482e-06, 908.832203255
8774, 1.47190825735e-06, -2.14593578952e-05, 4.93657102211e-07, 858.495358474
8775, -9.8377158493e-07, -1.77251374751e-05, -2.31508905806e-06, 930.092881182
8776, 2.46141840568e-06, -1.91452064875e-05, -4.08227763481e-08, 968.207348419
8777, 1.9782586176e-06, -1.76550251781e-05, -1.41366739197e-06, 988.239114839
8778, 6.09154270196e-07, -1.73429672991e-05, -3.01688577925e-06, 1000.87279164
8779, -1.26753861082e-07, -1.82564729301e-05, -1.02236482827e-07, 885.9626301
8780, 1.23147897611e-06, -1.9251215637e-05, -4.95225880559e-07, 981.776431017
8781, 3.26092481487e-06, -2.16947933153e-05, -3.24513616665e-06, 1049.52034889
8782, 3.21309446786e-06, -1.80943591295e-05, -3.50671450034e-06, 962.336687391
8783, -9.01529559782e-08, -1.83006904344e-05, -3.24531779065e-06, 911.099094279
8784, 4.30443929809e-06, -1.88849313253e-05, -8.78961886877e-06, 1334.41107889
8785, 5.02649627412e-06, -2.07004731973e-05, -1.21719853876e-06, 918.518574759
8786, 3.05695551846e-06, -1.75123305938e-05, -3.9371352453e-06, 1072.30697707
8787, 5.56364185833e-07, -2.09427972609e-05, 9.75258193378e-07, 914.57913705
8788, 1.19404442179e-06, -1.88699233349e-05, -2.32785895498e-06, 846.741237905
8789, 1.06341487222e-06, -1.87100700834e-05, -1.50499406768e-06, 883.863511776
8790, 2.13470425197e-06, -1.73293047665e-05, -1.69171103818e-06, 915.228865868
8791, 9.40956487306e-07, -2.00361497034e-05, -6.1371480512e-07, 915.092071725
8792, -2.32146748397e-07, -1.91759568479e-05, -3.58240886462e-06, 939.472456967
8793, 5.67578770737e-07, -1.75606967559e-05, -8.10558126956e-07, 990.072671792
8794, 1.29528038845e-06, -1.71028772724e-05, 6.73380943624e-07, 917.78634064
8795, 1.33440155388e-06, -1.89485335266e-05, -4.89383568368e-07, 862.295994581
8796, -2.79334827133e-07, -2.14513033181e-05, -1.20920006375e-06, 928.276848146
8797, 3.27107410512e-06, -1.98172766503e-05, -1.5999142643e-06, 981.328916155
8798, 3.13816925994e-06, -1.98546812116e-05, -9.05469294075e-07, 850.263028788
8799, 2.90346444091e-06, -1.67663426015e-05, 4.82916063366e-07, 980.844888246
8800, 5.20549447562e-07, -1.95397581213e-05, -5.96242762748e-07, 877.33529068
8801, 4.40946812631e-07, -1.89439934959e-05, -2.18322304145e-06, 866.783540405
8802, 6.17245176477e-07, -1.96560273162e-05, -5.9948963893e-07, 834.041267979
8803, 2.05112471434e-06, -2.08388497984e-05, -2.16472245515e-06, 832.192690474
8804, 2.61726415689e-06, -1.76029559316e-05, -1.32058039204e-06, 871.597732128
8805, -1.289086321e-07, -1.85469338851e-05, -1.00453363655e-07, 823.580325844
8806, 8.36603124154e-07, -1.73975113449e-05, -1.38229119694e-06, 918.756848751
8807, 3.43225963404e-06, -1.84654907097e-05, -8.33773402637e-07, 927.694713884
8808, -2.10078907623e-06, -1.98543968985e-05, -6.36048087798e-07, 954.100531321
8809, -2.69913585065e-06, -1.73812434585e-05, 8.08997075301e-07, 806.016507823
8810, 2.11970041249e-06, -1.96062718571e-05, 6.03869616698e-07, 857.92980406
8811, 4.96002154619e-06, -1.81784430115e-05, 1.20039856172e-06, 866.463538858
8812, 8.67276076368e-07, -1.84811274827e-05, -1.27915088375e-06, 943.753207825
8813, -4.5759465193e-06, -1.65622839528e-05, 1.31852145206e-06, 921.090773026
8814, 1.24863773633e-06, -1.79037282359e-05, -2.29708153112e-06, 866.76204095
8815, 4.76048934214e-07, -1.82935879505e-05, -7.15082279512e-07, 931.070285813
8816, 3.08836419711e-06, -2.00673982847e-05, -2.3304105744e-06, 975.388238378
8817, -1.13951307549e-06, -2.0334498252e-05, 1.47169815041e-06, 917.668073949
8818, 3.75121500573e-06, -1.69755653287e-05, -3.30935820322e-06, 835.182282778
8819, -1.26929446083e-07, -1.81755401757e-05, -1.02643393735e-07, 904.05938774
8820, -1.30430382648e-07, -1.7299582351e-05, -1.02521019843e-07, 840.953151896
8821, 2.83665654964e-06, -1.80919784068e-05, -3.544819652e-06, 853.701214737
8822, -5.3754677436e-08, -1.83106616224e-05, -2.25091013551e-06, 1059.05504207
8823, -1.33695075747e-07, -1.78090727073e-05, -1.40392199548e-06, 903.220653926
8824, 1.0619746412e-06, -1.91574926788e-05, -2.9768409977e-06, 987.447838238
8825, 1.67312668119e-06, -1.72699777219e-05, 5.06609285347e-07, 955.262584417
8826, -2.72340524477e-08, -1.89644129042e-05, 7.16154754318e-07, 913.579957495
8827, -2.11157622569e-06, -1.69844642934e-05, -2.90217319572e-06, 940.309182685
8828, -1.5594544892e-06, -1.80348656415e-05, 4.89299137397e-07, 941.772366587
8829, 5.471648053e-06, -1.90319200995e-05, -3.72788662299e-06, 975.571812781
8830, -3.91816411027e-07, -2.14239516252e-05, -1.50134428882e-06, 876.429912567
8831, 2.95238306472e-06, -1.96489719494e-05, 9.59935457911e-07, 903.482746191
8832, -1.87860687919e-06, -1.98184391022e-05, -6.33343588125e-07, 927.286570193
8833, 9.43211117027e-07, -2.00574640036e-05, 2.99707236095e-07, 812.468646269
8834, 1.13946411493e-06, -1.93619269226e-05, -1.05108118004e-07, 840.462885146
8835, -4.11017044636e-06, -1.75428245773e-05, -4.55051928833e-07, 1022.59971805
8836, 3.08789367682e-06, -1.90580356536e-05, -2.22241347903e-07, 849.626745333
8837, 9.20767127347e-07, -1.85877091189e-05, -4.04303724903e-06, 949.82713416
8838, 2.84599803823e-06, -1.76689164834e-05, -1.23062120191e-06, 900.737290339
8839, 4.29915508216e-06, -1.76352682915e-05, -5.33315913824e-06, 920.298121325
8840, 3.62941273729e-06, -1.92338895831e-05, -1.89471875126e-06, 910.305078857
8841, -3.30148833701e-06, -2.02953260286e-05, -6.13397254543e-07, 872.327780001
8842, -7.72298714855e-07, -1.71048254845e-05, -1.44776057889e-06, 911.568565376
8843, 1.47230842888e-06, -1.96889796387e-05, -4.74695980095e-06, 952.156538195
8844, -5.12314871022e-07, -1.80825300998e-05, -1.32019111073e-06, 917.602472815
8845, -1.30129773188e-07, -1.67890934949e-05, -1.04894641249e-07, 1137.32899539
8846, -5.68728841015e-07, -1.98922279337e-05, -1.06365039408e-06, 997.482529157
8847, 7.32235761724e-07, -1.87147440345e-05, 1.31731487626e-06, 874.75675751
8848, 9.88010005453e-07, -1.67297117736e-05, -1.71105839671e-06, 918.909361551
8849, -6.81574289405e-07, -1.8962197912e-05, -2.66204469305e-07, 838.842591231
8850, 3.14916167374e-06, -1.98995779014e-05, -2.88887118814e-06, 1215.08885773
8851, -2.4349302824e-07, -1.7234570504e-05, -2.94929821388e-07, 915.114262011
8852, 3.09529644569e-07, -1.81727738316e-05, -3.83277637533e-06, 910.491242392
8853, -9.58124192768e-08, -1.94767237392e-05, 4.14667713723e-07, 820.623293112
8854, 2.63104729309e-06, -2.06147177529e-05, -2.14504254594e-06, 902.561177378
8855, -6.98203739189e-07, -1.91617361596e-05, 1.4988579684e-06, 789.949151388
8856, 1.87167921061e-06, -1.80202085644e-05, 5.69698180832e-07, 946.55599893
8857, -1.7497535219e-06, -1.85699162325e-05, -1.17149448534e-06, 913.440721625
8858, -1.20202816062e-07, -1.83783128684e-05, -4.13029038095e-06, 983.283308971
8859, 3.51510720628e-06, -2.11589506696e-05, -4.36290413839e-06, 910.279819963
8860, -2.62351728904e-06, -1.68596878432e-05, -3.14352856614e-06, 901.310083788
8861, 6.48851893514e-08, -1.88794556323e-05, -1.64200436224e-06, 924.313326782
8862, -1.53878477054e-06, -1.90782426175e-05, 3.48739908782e-07, 917.581446276
8863, 5.18328018453e-07, -1.99176645932e-05, -3.0529649747e-07, 814.57977017
8864, 2.19485390836e-06, -1.95535211651e-05, 6.46122709337e-07, 891.920131663
8865, 6.6604302813e-08, -1.69474212015e-05, -2.6514737018e-06, 1214.25807868
8866, -2.14156136138e-06, -1.76466910973e-05, -1.01860048273e-07, 865.529652658
8867, 2.8367142027e-06, -2.09225055776e-05, 1.26019482714e-06, 1042.74540231
8868, 2.00752698816e-06, -2.02904758168e-05, -5.69194555932e-07, 898.647858613
8869, -8.8192163105e-07, -1.88595066148e-05, -1.12572369789e-06, 842.239709213
8870, 1.03559684845e-06, -2.02337784741e-05, -3.55224045695e-06, 874.273138285
8871, -1.25858641366e-07, -1.79827003673e-05, -1.09722250079e-07, 889.966720455
8872, 3.63052027774e-06, -1.88399835552e-05, -1.59302625196e-06, 1053.31635452
8873, 9.43127083132e-07, -1.85954635726e-05, -9.66010040334e-07, 856.395454648
8874, 2.63426834064e-06, -1.82072008823e-05, 1.69691699443e-07, 911.660884789
8875, -2.13762338677e-06, -1.78709156726e-05, -1.34032012365e-06, 991.65856623
8876, 2.40402611153e-06, -1.83709333962e-05, -5.01989257492e-06, 904.785083565
8877, -1.32753352155e-06, -1.83515640749e-05, -2.16482086487e-06, 978.623761938
8878, 4.35481987253e-06, -1.6271089191e-05, -1.75900596176e-06, 976.928903033
8879, -2.22749393789e-06, -1.89635478555e-05, -1.98990481574e-06, 923.19270443
8880, -1.34234862583e-06, -1.78443436944e-05, -4.15711801963e-07, 910.864003194
8881, -1.57442025841e-07, -1.88336421908e-05, -3.06158269783e-06, 925.381213463
8882, 3.93870736878e-06, -1.68179078195e-05, -3.65817230157e-06, 1052.5594313
8883, 1.02798589703e-06, -1.81061367043e-05, -1.75355579725e-06, 936.199824162
8884, 1.70618097778e-06, -1.82579057498e-05, 7.58447727018e-07, 990.265520184
8885, -8.37622350686e-07, -2.0152226902e-05, -3.72053805724e-07, 882.553023835
8886, -5.26045546849e-07, -1.8192820621e-05, -8.45663368874e-07, 971.880045113
8887, 3.36166024625e-06, -2.01293054155e-05, -3.14397502686e-06, 870.738215121
8888, 1.6076587925e-06, -1.8809078718e-05, -1.54053574621e-06, 844.416264153
8889, 1.68362551005e-06, -1.83963900988e-05, 7.30185842546e-07, 856.827349393
8890, 1.62017979898e-06, -2.06517921744e-05, -1.65866108035e-06, 1003.74525608
8891, -3.58124239386e-06, -1.94152793698e-05, 1.26959176278e-07, 879.062780094
8892, -1.1507776111e-06, -1.84754259809e-05, -1.63159539896e-06, 814.33240514
8893, 6.52428298132e-06, -2.13927298553e-05, 4.4885076737e-07, 1059.50744794
8894, 5.34162252898e-07, -1.67714443133e-05, 9.88956919947e-07, 899.132069275
8895, 4.21511227903e-06, -2.19136391935e-05, -3.1231702861e-07, 961.193860049
8896, 3.13823135917e-07, -1.46717294083e-05, -1.18359145566e-06, 878.361223644
8897, 2.13212471113e-08, -1.94454714126e-05, -8.11859752826e-07, 854.25399534
8898, 1.81494803113e-07, -1.9713972466e-05, -6.61258198645e-07, 818.314653274
8899, 3.08585625005e-06, -2.08305113805e-05, -1.58686883879e-06, 1106.92032447
8900, 3.37778319689e-06, -1.80299980135e-05, -3.10137530693e-06, 911.090654628
8901, -4.26307090141e-06, -1.88260237671e-05, -1.70925371719e-07, 869.624096539
8902, 2.13562902081e-06, -1.96117446814e-05, -1.02459923313e-06, 907.652799013
8903, -1.4042951892e-06, -1.68908299485e-05, -2.12855102846e-07, 895.429418438
8904, 1.88992609735e-06, -1.86064350606e-05, 5.17417630151e-07, 947.359072653
8905, 4.22552013702e-06, -1.7293640885e-05, -1.08728202362e-07, 986.121042487
8906, 5.26377655551e-06, -1.64175618105e-05, -2.530600224e-06, 1033.93692408
8907, 3.22203641131e-06, -2.06139022006e-05, -3.0432741808e-06, 849.773102592
8908, -1.82035963497e-06, -1.93350294543e-05, -1.72577174977e-06, 836.70427912
8909, 4.79418802537e-06, -1.88167783693e-05, -8.08501744428e-07, 848.169916546
8910, 7.61019100865e-07, -2.22268498822e-05, -1.96523493115e-06, 793.735680526
8911, 3.31891037795e-06, -1.73343412731e-05, -1.70316856267e-06, 846.662911075
8912, 2.4173048625e-06, -2.23759888365e-05, -1.45641602841e-06, 861.396237241
8913, 1.61025824739e-06, -1.68720641641e-05, -1.68403366972e-06, 917.344810244
8914, 2.45878130388e-06, -2.14018385696e-05, 2.6033928197e-06, 897.17324281
8915, -1.31297279127e-07, -1.9173238082e-05, -9.85581227932e-08, 932.785254578
8916, 6.98519349849e-06, -1.67484200811e-05, -4.49443116753e-06, 992.09375954
8917, -1.48738861593e-06, -1.89915843627e-05, -1.14743948182e-06, 948.106114531
8918, 1.34506936968e-06, -1.84953570574e-05, -1.70684180627e-06, 905.996005838
8919, 3.00199342356e-06, -2.10752581843e-05, -3.91408221477e-07, 1062.94130759
8920, 3.44675617431e-06, -1.93172754144e-05, -1.36501967233e-06, 957.263714986
8921, -1.72301086263e-06, -2.00181982338e-05, 2.15237582877e-06, 949.904442013
8922, 1.33298870979e-06, -1.79470705483e-05, -2.51737410698e-06, 878.632107838
8923, -2.54706245291e-06, -2.10661156968e-05, -3.68154031052e-07, 951.574552275
8924, 2.4628434673e-07, -1.58403618084e-05, -1.48867259002e-06, 907.266158442
8925, 1.44367463955e-06, -1.97115002217e-05, -1.77206189314e-07, 895.74732678
8926, 2.87279846721e-08, -2.03925980632e-05, -1.32797878142e-06, 907.475016157
8927, 2.55751785148e-06, -1.8112503161e-05, -2.38091790215e-06, 900.452259253
8928, 7.27105375222e-07, -1.96444555546e-05, -1.99394286644e-06, 849.452716572
8929, 2.43829350075e-06, -1.81895156998e-05, -2.81871573668e-06, 903.150610542
8930, -2.69168241444e-06, -1.87384517682e-05, -5.44661088682e-07, 917.533230173
8931, -1.29273313404e-07, -1.70813043294e-05, -1.04240731058e-07, 950.536990542
8932, 8.19458447617e-07, -1.80577110194e-05, -1.18341262268e-06, 841.113459212
8933, 9.96228254164e-07, -1.90797796478e-05, 4.34703660807e-07, 953.729262035
8934, 8.25283425117e-07, -1.97402208e-05, 1.00752720748e-06, 904.281059678
8935, 2.08648060583e-06, -1.91325813892e-05, -1.84032614409e-08, 926.906345445
8936, 2.42435048688e-06, -2.01028114611e-05, -1.95666046614e-06, 899.099121627
8937, 1.30525219374e-06, -1.91865278852e-05, -6.87789746482e-07, 925.557457517
8938, -7.97509876344e-07, -1.92970349251e-05, -5.06232603124e-07, 924.405785138
8939, -2.17536873238e-06, -1.99345683173e-05, 3.85396608616e-06, 920.221330805
8940, 7.48459388783e-08, -1.77085293522e-05, -1.49673879419e-06, 994.549383256
8941, 5.63888272535e-07, -1.94822456293e-05, 5.09187887031e-07, 972.072272523
8942, -1.98027776284e-06, -1.69403539783e-05, -7.3810151031e-07, 776.974158641
8943, 4.03971561033e-07, -1.97694637525e-05, 1.02576351694e-07, 887.035434533
8944, 2.09068789632e-06, -1.73434605971e-05, -7.13142608888e-07, 908.197125925
8945, -2.31388432076e-06, -2.11483310402e-05, 1.25099822504e-06, 881.975231076
8946, 2.96771518975e-06, -1.68219492493e-05, -9.03319526032e-07, 969.112302095
8947, 1.60615384288e-07, -1.99312863097e-05, -3.56131899074e-07, 821.393862489
8948, 1.5582780023e-06, -2.12010323472e-05, 4.13026337112e-07, 885.503125955
8949, -1.27765211148e-06, -1.67996725722e-05, 1.45448677704e-07, 879.794123485
8950, -1.72307287975e-07, -1.961539257e-05, -2.77650223217e-06, 934.609519165
8951, 3.16772824643e-06, -1.79263712929e-05, -2.9447522215e-06, 907.291747466
8952, -9.39936735391e-09, -1.92176869474e-05, 1.36627644074e-06, 893.067504673
8953, 6.43645284557e-07, -2.03894790735e-05, 1.36235765906e-06, 887.870567892
8954, -2.50531563851e-06, -1.93547139648e-05, -1.41077293502e-06, 915.074102664
8955, -2.31766347514e-06, -1.9444157465e-05, 1.60060476558e-06, 846.85137197
8956, 4.17172642208e-07, -1.7203276571e-05, -6.41699302845e-07, 875.511911546
8957, 2.36988257886e-06, -2.04219918006e-05, -7.75885068751e-07, 847.800197564
8958, -9.79600254498e-07, -2.0359088024e-05, 5.87250116365e-07, 928.4758915
8959, -3.25306746388e-06, -1.89927456561e-05, -2.00528055839e-06, 813.66239991
8960, 3.79332089051e-08, -1.82376230971e-05, -2.19201869322e-06, 848.671453204
8961, 3.01893915747e-07, -1.93598723974e-05, -3.51066093626e-06, 957.11968519
8962, 4.78118499713e-06, -2.01530651846e-05, 6.79849347483e-07, 933.287150055
8963, 1.74379189251e-06, -1.96781722557e-05, -6.33073102257e-07, 877.675705454
8964, 4.9108947852e-06, -2.10360982844e-05, 8.11099185895e-07, 1009.45896357
8965, 3.54509750562e-06, -2.04975145701e-05, -1.14869895915e-07, 993.142081624
8966, -2.61077870271e-06, -1.81474448087e-05, -6.31518241539e-08, 845.000767246
8967, 5.77934478782e-07, -1.60906717091e-05, -2.53665566343e-06, 884.056061521
8968, -3.46346443416e-06, -1.93021981841e-05, 7.22972450482e-07, 851.288365331
8969, 4.124860254e-06, -2.00216417878e-05, -1.30186314859e-06, 926.340161724
8970, 5.31589562807e-06, -2.17511063376e-05, -1.98816532166e-06, 1135.6066873
8971, 1.26503812195e-06, -1.87105459961e-05, -6.68590590126e-07, 893.879870765
8972, -1.10173493784e-06, -1.64319562316e-05, 1.2446296376e-06, 994.970946322
8973, 3.45181592142e-06, -1.94264958228e-05, -3.29368024187e-06, 1037.77750541
8974, -1.84509393588e-06, -1.89650480587e-05, 6.70708409454e-07, 800.478380882
8975, 2.90659611669e-06, -1.84038065269e-05, -1.1398785342e-06, 1003.14686628
8976, 3.95469757072e-06, -1.97938480335e-05, -3.44974960419e-06, 920.134444064
8977, 5.79646754792e-06, -2.02740771341e-05, -5.59214776835e-07, 916.86383792
8978, 1.15314177405e-06, -1.87828023075e-05, -8.91062652967e-07, 906.350583464
8979, 4.24523432978e-07, -1.76859342684e-05, -3.93087148129e-06, 978.295038713
8980, -2.83197769522e-06, -2.00199082262e-05, 2.36875467535e-07, 849.964227229
8981, 6.79247983072e-07, -1.60110928328e-05, -1.18551621968e-06, 922.815087376
8982, 3.48292131819e-06, -1.80111594766e-05, -1.72890327063e-06, 975.67743605
8983, 6.62087135371e-06, -2.11914793343e-05, -3.29095537772e-06, 1067.82421949
8984, 2.20143155739e-06, -2.00820408445e-05, -9.90795918023e-07, 956.354299766
8985, 2.44819602644e-06, -1.8527364748e-05, -3.65689940175e-06, 874.686533253
8986, -2.43283054801e-07, -1.93158324774e-05, -2.71820983994e-06, 842.563681183
8987, 1.38172520028e-06, -1.81596553625e-05, -2.82665825141e-06, 940.198252008
8988, -1.25876626937e-07, -1.79451324034e-05, -1.01942444847e-07, 963.577518324
8989, -1.7155560065e-06, -1.77287560684e-05, -4.62592790051e-07, 934.555669448
8990, -9.76315300621e-07, -2.03698640473e-05, 1.82621019735e-07, 875.89339409
8991, -3.47164980349e-07, -1.88087978745e-05, -1.4911222741e-06, 1032.23415171
8992, 3.89379777478e-06, -1.8800771979e-05, -2.47989347672e-06, 931.925550354
8993, 4.04725760329e-06, -1.92984963697e-05, 3.79396680156e-09, 1019.30757126
8994, 5.1548753432e-07, -1.73891760281e-05, -3.68985503683e-06, 900.314118142
8995, 4.48608738316e-06, -1.91153096628e-05, -3.51305071513e-06, 866.918958043
8996, -4.23100781044e-07, -1.83639242046e-05, -3.93805629668e-06, 949.728516881
8997, -3.79702238534e-06, -1.93025090279e-05, 7.22123247823e-07, 790.80378442
8998, 8.04413770721e-07, -2.14550607792e-05, 1.08804942037e-06, 886.847931493
8999, -1.2916457871e-07, -1.85781875886e-05, -9.97864443134e-08, 864.890920867
9000, -4.06432218122e-07, -1.96935501435e-05, 1.46284829923e-06, 902.580579391
9001, 5.53762194148e-07, -1.84441263329e-05, -1.07846416959e-06, 901.379681345
9002, 6.25914926927e-06, -1.97471932283e-05, -2.66654098526e-06, 1125.47959151
9003, 2.1702803298e-06, -1.83616317716e-05, -2.59235261628e-06, 1036.02942824
9004, 3.35651405565e-06, -1.85559025812e-05, -4.26608158327e-06, 922.078761331
9005, 2.94706100792e-06, -2.10695393288e-05, -1.77317615411e-06, 1010.8793533
9006, 3.67932514976e-06, -2.08144481711e-05, -5.95022641623e-07, 948.068105488
9007, 4.84277916487e-06, -1.92666481326e-05, -2.77462716139e-06, 1067.12734288
9008, 2.03627346469e-06, -1.75769649431e-05, -3.77358588872e-06, 917.201485353
9009, 2.95024589846e-06, -2.19554289847e-05, -1.31082910512e-07, 996.206525876
9010, 9.06428804035e-07, -1.80943641334e-05, -3.76188986764e-06, 885.418257004
9011, 2.11470048544e-06, -2.1788668708e-05, -4.67543362532e-06, 930.056570566
9012, 1.07123771267e-06, -1.93877709053e-05, 1.97199564036e-07, 865.666853842
9013, 1.77293693611e-06, -1.8870725612e-05, -3.13034086755e-06, 898.105845382
9014, 3.9888652838e-06, -1.82163516902e-05, -2.57349439307e-06, 909.945222058
9015, 4.58403777143e-06, -1.98711961378e-05, -1.10010192662e-06, 1025.01917012
9016, 2.98986538969e-06, -1.6965063602e-05, -5.78287302866e-06, 1002.41427921
9017, 1.14577618408e-06, -2.08840446856e-05, -3.94927058498e-06, 939.256116196
9018, 5.27473850457e-06, -1.64187232302e-05, -5.5171333802e-06, 1032.92893911
9019, -1.38362831717e-06, -1.89193161919e-05, 1.13613132959e-06, 892.337463641
9020, 5.32386670689e-06, -2.10272070219e-05, -2.40613101939e-06, 1043.15293082
9021, 2.20989464889e-06, -1.91177084174e-05, -1.6831105959e-07, 1041.74762761
